config_id,repeat_seed,split,sample,condition,wrongref_mode,encoding_mode,psnr_db,mse
10,0,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.207346,0.04778211
10,0,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.426122,0.04543471
10,0,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.594985,0.04370202
10,0,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.332294,0.05844812
10,0,train,diag,common_path,hybrid_risk_decoy,edge_guarded,10.45157,0.09012453
10,0,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.234371,0.07525977
10,0,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.618577,0.06888779
10,0,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.461703,0.07142163
10,0,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,10.424687,0.09068413
10,0,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.397866,0.05757228
10,0,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,9.622636,0.10907781
10,0,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.337753,0.0734894
10,0,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,12.085816,0.0618612
10,0,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,10.872525,0.08179891
10,0,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.706507,0.08498637
10,0,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,13.075124,0.04925923
10,0,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,13.366523,0.04606252
10,0,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.498013,0.05625986
10,0,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.652309,0.04312897
10,0,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,12.949112,0.05070944
10,0,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.623106,0.05466248
10,0,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.555139,0.04410482
10,0,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.204073,0.04781814
10,0,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.394162,0.11496981
10,0,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,13.875881,0.0409649
10,0,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.48668,0.04480557
10,0,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,9.134302,0.12205898
10,0,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.366714,0.0460605
10,0,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.73976,0.0422692
10,0,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,9.028733,0.12506239
10,0,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.852752,0.04118365
10,0,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,13.977077,0.0400214
10,0,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.572509,0.1103441
10,1,train,cross,ordinary,hybrid_risk_decoy,edge_guarded,12.841219,0.05198501
10,1,train,diag,ordinary,hybrid_risk_decoy,edge_guarded,13.588665,0.04376566
10,1,train,box,ordinary,hybrid_risk_decoy,edge_guarded,12.000949,0.06308194
10,1,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.102718,0.04894724
10,1,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.366986,0.04605761
10,1,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.619702,0.043454
10,1,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.304484,0.05882361
10,1,train,diag,common_path,hybrid_risk_decoy,edge_guarded,9.340649,0.11639522
10,1,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.261846,0.07478516
10,1,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.456054,0.07151459
10,1,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.39526,0.0725227
10,1,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,11.082481,0.07793847
10,1,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.371688,0.05792035
10,1,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,9.993972,0.10013889
10,1,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.186899,0.07608693
10,1,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,11.801399,0.06604807
10,1,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,11.503834,0.07073211
10,1,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.359973,0.09204554
10,1,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,12.994669,0.05018028
10,1,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,12.214593,0.06005383
10,1,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.445653,0.05694226
10,1,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.468606,0.04499242
10,1,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,12.927115,0.05096693
10,1,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.023575,0.06275415
10,1,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.692026,0.04273635
10,1,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.754689,0.04212414
10,1,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.275764,0.11814725
10,1,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,13.528878,0.04437233
10,1,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.776343,0.04191463
10,1,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,9.091183,0.12327689
10,1,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.467962,0.0449991
10,1,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.581989,0.04383299
10,1,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,8.996748,0.12598683
10,1,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.682943,0.04282583
10,1,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,14.022059,0.03960902
10,1,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.581194,0.11012365
10,2,train,cross,ordinary,hybrid_risk_decoy,edge_guarded,13.208347,0.0477711
10,2,train,diag,ordinary,hybrid_risk_decoy,edge_guarded,13.039706,0.04966259
10,2,train,box,ordinary,hybrid_risk_decoy,edge_guarded,12.15175,0.06092914
10,2,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.218642,0.047658
10,2,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.283102,0.04695586
10,2,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.624957,0.04340146
10,2,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.551536,0.05557077
10,2,train,diag,common_path,hybrid_risk_decoy,edge_guarded,10.406675,0.09106102
10,2,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.252548,0.07494543
10,2,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.724908,0.06722166
10,2,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.710647,0.06744276
10,2,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,10.985245,0.07970315
10,2,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.243875,0.05965028
10,2,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,10.226073,0.09492764
10,2,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.098826,0.07764569
10,2,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,11.809466,0.0659255
10,2,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,11.010279,0.07924505
10,2,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.884702,0.08156988
10,2,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,13.254452,0.04726665
10,2,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,12.282238,0.05912569
10,2,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.43095,0.05713536
10,2,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.586069,0.04379183
10,2,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,13.306984,0.04669835
10,2,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.42764,0.05717893
10,2,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.350948,0.04622801
10,2,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.312233,0.04664195
10,2,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.290961,0.11773455
10,2,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,13.484087,0.04483233
10,2,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.318753,0.04657198
10,2,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,9.103906,0.12291629
10,2,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.271998,0.04707607
10,2,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.481945,0.04485445
10,2,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,8.973775,0.12665505
10,2,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.556158,0.04409447
10,2,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,14.153677,0.03842663
10,2,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.569544,0.11041946
10,3,train,cross,ordinary,hybrid_risk_decoy,edge_guarded,13.158374,0.04832397
10,3,train,diag,ordinary,hybrid_risk_decoy,edge_guarded,14.175677,0.03823246
10,3,train,box,ordinary,hybrid_risk_decoy,edge_guarded,12.313698,0.05869893
10,3,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.274159,0.04705266
10,3,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.766006,0.04201451
10,3,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.597472,0.043677
10,3,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.24723,0.05960423
10,3,train,diag,common_path,hybrid_risk_decoy,edge_guarded,10.311924,0.09306956
10,3,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.255966,0.07488648
10,3,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.703832,0.06754867
10,3,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.531564,0.07028191
10,3,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,10.406437,0.091066
10,3,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.363186,0.05803386
10,3,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,10.083649,0.09809235
10,3,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.283877,0.07440674
10,3,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,11.751403,0.0668128
10,3,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,11.687249,0.0678071
10,3,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.768403,0.08378372
10,3,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,13.342928,0.04631346
10,3,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,12.35254,0.05817629
10,3,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.553778,0.05554209
10,3,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.620728,0.04344374
10,3,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,13.19934,0.04787029
10,3,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.063631,0.06217802
10,3,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.754365,0.04212729
10,3,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.469377,0.04498444
10,3,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.365954,0.11571897
10,3,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,13.798508,0.04170127
10,3,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.72421,0.04242081
10,3,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,8.986636,0.12628053
10,3,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.899104,0.04074644
10,3,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.7334,0.04233115
10,3,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,9.009728,0.12561086
10,3,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.845908,0.0412486
10,3,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,13.868138,0.041038
10,3,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.670528,0.10788157
10,4,train,cross,ordinary,hybrid_risk_decoy,edge_guarded,13.215935,0.04768771
10,4,train,diag,ordinary,hybrid_risk_decoy,edge_guarded,13.083019,0.04916976
10,4,train,box,ordinary,hybrid_risk_decoy,edge_guarded,12.141627,0.06107132
10,4,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.195208,0.04791585
10,4,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.456232,0.0451208
10,4,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.62958,0.04335528
10,4,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.343161,0.05830206
10,4,train,diag,common_path,hybrid_risk_decoy,edge_guarded,9.648728,0.10842444
10,4,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.182762,0.07615946
10,4,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.515476,0.07054275
10,4,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.54573,0.07005305
10,4,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,10.686428,0.08538021
10,4,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.328566,0.05849832
10,4,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,9.414148,0.11444193
10,4,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.298262,0.0741607
10,4,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,11.929681,0.06412567
10,4,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,11.37793,0.07281268
10,4,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.555219,0.08799908
10,4,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,13.262449,0.0471797
10,4,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,12.388959,0.05769047
10,4,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.413982,0.05735903
10,4,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.667931,0.04297411
10,4,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,13.184784,0.04803099
10,4,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.301352,0.05886603
10,4,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.701471,0.0426435
10,4,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.340427,0.04634013
10,4,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.366695,0.11569923
10,4,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,14.084273,0.03904566
10,4,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.621669,0.04343433
10,4,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,9.010187,0.1255976
10,4,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.154064,0.04837195
10,4,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.63115,0.04333961
10,4,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,9.065582,0.12400576
10,4,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.770483,0.04197123
10,4,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,14.044374,0.03940603
10,4,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.550822,0.11089649
10,5,train,cross,ordinary,hybrid_risk_decoy,edge_guarded,12.828723,0.0521348
10,5,train,diag,ordinary,hybrid_risk_decoy,edge_guarded,11.940154,0.06397121
10,5,train,box,ordinary,hybrid_risk_decoy,edge_guarded,12.482378,0.05646278
10,5,train,bars,ordinary,hybrid_risk_decoy,edge_guarded,13.205152,0.04780626
10,5,train,ring,ordinary,hybrid_risk_decoy,edge_guarded,13.55581,0.04409801
10,5,train,chevron,ordinary,hybrid_risk_decoy,edge_guarded,13.555022,0.04410601
10,5,train,cross,common_path,hybrid_risk_decoy,edge_guarded,12.349714,0.05821416
10,5,train,diag,common_path,hybrid_risk_decoy,edge_guarded,10.829138,0.08262019
10,5,train,box,common_path,hybrid_risk_decoy,edge_guarded,11.274925,0.07456027
10,5,train,bars,common_path,hybrid_risk_decoy,edge_guarded,11.745523,0.06690332
10,5,train,ring,common_path,hybrid_risk_decoy,edge_guarded,11.403293,0.07238868
10,5,train,chevron,common_path,hybrid_risk_decoy,edge_guarded,11.230445,0.07532784
10,5,train,cross,noncommon_path,hybrid_risk_decoy,edge_guarded,12.357266,0.05811302
10,5,train,diag,noncommon_path,hybrid_risk_decoy,edge_guarded,10.490145,0.08932756
10,5,train,box,noncommon_path,hybrid_risk_decoy,edge_guarded,11.270451,0.07463712
10,5,train,bars,noncommon_path,hybrid_risk_decoy,edge_guarded,11.866116,0.06507114
10,5,train,ring,noncommon_path,hybrid_risk_decoy,edge_guarded,11.277745,0.07451188
10,5,train,chevron,noncommon_path,hybrid_risk_decoy,edge_guarded,10.993282,0.0795558
10,5,train,cross,wrong_reference,hybrid_risk_decoy,edge_guarded,13.384723,0.04586989
10,5,train,diag,wrong_reference,hybrid_risk_decoy,edge_guarded,12.686918,0.05386519
10,5,train,box,wrong_reference,hybrid_risk_decoy,edge_guarded,12.196935,0.06029851
10,5,train,bars,wrong_reference,hybrid_risk_decoy,edge_guarded,13.617676,0.04347428
10,5,train,ring,wrong_reference,hybrid_risk_decoy,edge_guarded,13.433688,0.04535563
10,5,train,chevron,wrong_reference,hybrid_risk_decoy,edge_guarded,12.521921,0.055951
10,5,ood,disk,ordinary,hybrid_risk_decoy,edge_guarded,13.688363,0.04277241
10,5,ood,two_spots,ordinary,hybrid_risk_decoy,edge_guarded,13.6328,0.04332315
10,5,ood,frame,ordinary,hybrid_risk_decoy,edge_guarded,9.371045,0.11558342
10,5,ood,disk,common_path,hybrid_risk_decoy,edge_guarded,14.01586,0.0396656
10,5,ood,two_spots,common_path,hybrid_risk_decoy,edge_guarded,13.735531,0.04231038
10,5,ood,frame,common_path,hybrid_risk_decoy,edge_guarded,9.21135,0.11991265
10,5,ood,disk,noncommon_path,hybrid_risk_decoy,edge_guarded,13.619784,0.04345318
10,5,ood,two_spots,noncommon_path,hybrid_risk_decoy,edge_guarded,13.574792,0.04390569
10,5,ood,frame,noncommon_path,hybrid_risk_decoy,edge_guarded,9.02423,0.12519212
10,5,ood,disk,wrong_reference,hybrid_risk_decoy,edge_guarded,13.953458,0.04023965
10,5,ood,two_spots,wrong_reference,hybrid_risk_decoy,edge_guarded,13.844883,0.04125834
10,5,ood,frame,wrong_reference,hybrid_risk_decoy,edge_guarded,9.628686,0.10892597
11,0,train,cross,ordinary,hybrid_risk_decoy,occupancy_guarded,12.927138,0.05096667
11,0,train,diag,ordinary,hybrid_risk_decoy,occupancy_guarded,13.740295,0.04226399
11,0,train,box,ordinary,hybrid_risk_decoy,occupancy_guarded,12.131811,0.06120951
11,0,train,bars,ordinary,hybrid_risk_decoy,occupancy_guarded,13.158081,0.04832723
11,0,train,ring,ordinary,hybrid_risk_decoy,occupancy_guarded,13.45167,0.04516823
11,0,train,chevron,ordinary,hybrid_risk_decoy,occupancy_guarded,13.602013,0.04363135
11,0,train,cross,common_path,hybrid_risk_decoy,occupancy_guarded,13.538882,0.04427023
11,0,train,diag,common_path,hybrid_risk_decoy,occupancy_guarded,13.608897,0.04356224
11,0,train,box,common_path,hybrid_risk_decoy,occupancy_guarded,12.490152,0.05636179
11,0,train,bars,common_path,hybrid_risk_decoy,occupancy_guarded,13.885094,0.04087809
11,0,train,ring,common_path,hybrid_risk_decoy,occupancy_guarded,13.62565,0.04339453
11,0,train,chevron,common_path,hybrid_risk_decoy,occupancy_guarded,12.918302,0.05107047
11,0,train,cross,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.449876,0.04518689
11,0,train,diag,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.36679,0.04605969
11,0,train,box,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.466497,0.05666962
11,0,train,bars,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.898027,0.04075654
11,0,train,ring,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.72467,0.04241632
11,0,train,chevron,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.82824,0.05214059
11,0,train,cross,wrong_reference,hybrid_risk_decoy,occupancy_guarded,13.455351,0.04512996
11,0,train,diag,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.156568,0.03840106
11,0,train,box,wrong_reference,hybrid_risk_decoy,occupancy_guarded,12.906949,0.05120414
11,0,train,bars,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.281822,0.03730936
11,0,train,ring,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.563045,0.03496999
11,0,train,chevron,wrong_reference,hybrid_risk_decoy,occupancy_guarded,13.110286,0.04886201
11,0,ood,disk,ordinary,hybrid_risk_decoy,occupancy_guarded,13.62847,0.04336636
11,0,ood,two_spots,ordinary,hybrid_risk_decoy,occupancy_guarded,13.300701,0.04676597
11,0,ood,frame,ordinary,hybrid_risk_decoy,occupancy_guarded,9.327398,0.11675088
11,0,ood,disk,common_path,hybrid_risk_decoy,occupancy_guarded,14.67512,0.03407909
11,0,ood,two_spots,common_path,hybrid_risk_decoy,occupancy_guarded,13.860683,0.0411085
11,0,ood,frame,common_path,hybrid_risk_decoy,occupancy_guarded,9.701873,0.10710572
11,0,ood,disk,noncommon_path,hybrid_risk_decoy,occupancy_guarded,14.197397,0.03804173
11,0,ood,two_spots,noncommon_path,hybrid_risk_decoy,occupancy_guarded,14.002462,0.03978815
11,0,ood,frame,noncommon_path,hybrid_risk_decoy,occupancy_guarded,9.775201,0.1053125
11,0,ood,disk,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.57228,0.03489571
11,0,ood,two_spots,wrong_reference,hybrid_risk_decoy,occupancy_guarded,13.823532,0.04146167
11,0,ood,frame,wrong_reference,hybrid_risk_decoy,occupancy_guarded,9.804049,0.10461528
11,1,train,cross,ordinary,hybrid_risk_decoy,occupancy_guarded,12.865526,0.05169486
11,1,train,diag,ordinary,hybrid_risk_decoy,occupancy_guarded,13.098025,0.04900016
11,1,train,box,ordinary,hybrid_risk_decoy,occupancy_guarded,12.031436,0.06264067
11,1,train,bars,ordinary,hybrid_risk_decoy,occupancy_guarded,13.280643,0.04698246
11,1,train,ring,ordinary,hybrid_risk_decoy,occupancy_guarded,13.558036,0.04407541
11,1,train,chevron,ordinary,hybrid_risk_decoy,occupancy_guarded,13.677336,0.04288115
11,1,train,cross,common_path,hybrid_risk_decoy,occupancy_guarded,13.710799,0.04255201
11,1,train,diag,common_path,hybrid_risk_decoy,occupancy_guarded,12.874013,0.05159394
11,1,train,box,common_path,hybrid_risk_decoy,occupancy_guarded,12.596424,0.05499935
11,1,train,bars,common_path,hybrid_risk_decoy,occupancy_guarded,13.679805,0.04285678
11,1,train,ring,common_path,hybrid_risk_decoy,occupancy_guarded,13.572134,0.04393257
11,1,train,chevron,common_path,hybrid_risk_decoy,occupancy_guarded,12.892519,0.05137456
11,1,train,cross,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.529295,0.04436806
11,1,train,diag,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.995128,0.0398554
11,1,train,box,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.554754,0.05552961
11,1,train,bars,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.852647,0.04118464
11,1,train,ring,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.557456,0.0440813
11,1,train,chevron,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.462783,0.05671811
11,1,train,cross,wrong_reference,hybrid_risk_decoy,occupancy_guarded,13.884435,0.0408843
11,1,train,diag,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.69896,0.03389253
11,1,train,box,wrong_reference,hybrid_risk_decoy,occupancy_guarded,12.835581,0.05205254
11,1,train,bars,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.257576,0.03751823
11,1,train,ring,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.415119,0.03618163
11,1,train,chevron,wrong_reference,hybrid_risk_decoy,occupancy_guarded,12.639196,0.05446034
11,1,ood,disk,ordinary,hybrid_risk_decoy,occupancy_guarded,13.994629,0.03985998
11,1,ood,two_spots,ordinary,hybrid_risk_decoy,occupancy_guarded,13.389257,0.04582202
11,1,ood,frame,ordinary,hybrid_risk_decoy,occupancy_guarded,9.295238,0.11761865
11,1,ood,disk,common_path,hybrid_risk_decoy,occupancy_guarded,14.73074,0.03364543
11,1,ood,two_spots,common_path,hybrid_risk_decoy,occupancy_guarded,13.792701,0.04175706
11,1,ood,frame,common_path,hybrid_risk_decoy,occupancy_guarded,9.791284,0.10492321
11,1,ood,disk,noncommon_path,hybrid_risk_decoy,occupancy_guarded,14.565563,0.03494972
11,1,ood,two_spots,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.998582,0.03982372
11,1,ood,frame,noncommon_path,hybrid_risk_decoy,occupancy_guarded,9.763653,0.1055929
11,1,ood,disk,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.52828,0.03525104
11,1,ood,two_spots,wrong_reference,hybrid_risk_decoy,occupancy_guarded,14.10433,0.03886575
11,1,ood,frame,wrong_reference,hybrid_risk_decoy,occupancy_guarded,9.752566,0.1058628
11,2,train,cross,ordinary,hybrid_risk_decoy,occupancy_guarded,12.916064,0.05109679
11,2,train,diag,ordinary,hybrid_risk_decoy,occupancy_guarded,13.91126,0.04063254
11,2,train,box,ordinary,hybrid_risk_decoy,occupancy_guarded,12.366331,0.05799184
11,2,train,bars,ordinary,hybrid_risk_decoy,occupancy_guarded,13.200447,0.04785808
11,2,train,ring,ordinary,hybrid_risk_decoy,occupancy_guarded,13.610804,0.04354313
11,2,train,chevron,ordinary,hybrid_risk_decoy,occupancy_guarded,13.63185,0.04333263
11,2,train,cross,common_path,hybrid_risk_decoy,occupancy_guarded,13.548128,0.04417608
11,2,train,diag,common_path,hybrid_risk_decoy,occupancy_guarded,13.761933,0.04205394
11,2,train,box,common_path,hybrid_risk_decoy,occupancy_guarded,12.547578,0.05562144
11,2,train,bars,common_path,hybrid_risk_decoy,occupancy_guarded,13.76847,0.04199069
11,2,train,ring,common_path,hybrid_risk_decoy,occupancy_guarded,13.388753,0.04582735
11,2,train,chevron,common_path,hybrid_risk_decoy,occupancy_guarded,12.736859,0.05324933
11,2,train,cross,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.437718,0.04531356
11,2,train,diag,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.983661,0.05030763
11,2,train,box,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.554069,0.05553836
11,2,train,bars,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.902793,0.04071184
11,2,train,ring,noncommon_path,hybrid_risk_decoy,occupancy_guarded,13.711287,0.04254723
11,2,train,chevron,noncommon_path,hybrid_risk_decoy,occupancy_guarded,12.906623,0.05120798
11,2,train,cross,wrong_reference,hybrid_risk_decoy,occupancy_guarded,13.592055,0.04373151
