case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version
5,UCID:1,17.594844459935594,20.94451825238428,6.367398583078908,-11.227445876856684,14.577119669305372,UCID,1338 public citation subset
5,UCID:10,17.613063307531977,20.299214823536325,8.316498871521233,-9.296564436010744,11.982715952015091,UCID,1338 public citation subset
5,UCID:11,24.36617466709468,26.263240878985464,8.220999287761622,-16.145175379333057,18.042241591223842,UCID,1338 public citation subset
5,UCID:12,18.282499972325603,21.40693839257954,8.262943303449406,-10.019556668876197,13.143995089130135,UCID,1338 public citation subset
5,UCID:2,15.566800217936873,17.94940656277747,6.688791553047418,-8.878008664889455,11.260615009730051,UCID,1338 public citation subset
5,UCID:3,21.33892290898021,22.772502103378265,8.492772995253105,-12.846149913727103,14.27972910812516,UCID,1338 public citation subset
5,UCID:4,20.147414897911613,22.204949863065842,13.191654266540986,-6.955760631370627,9.013295596524856,UCID,1338 public citation subset
5,UCID:5,20.553680905391012,22.43974797802671,9.99743847944067,-10.556242425950343,12.44230949858604,UCID,1338 public citation subset
5,UCID:6,17.455962058934578,20.171038443607003,7.506832770579343,-9.949129288355234,12.66420567302766,UCID,1338 public citation subset
5,UCID:7,21.27500331298828,22.935075663753647,9.574372596908326,-11.700630716079953,13.360703066845321,UCID,1338 public citation subset
5,UCID:8,19.329379353967386,21.25043879928485,10.668210388800258,-8.661168965167128,10.582228410484593,UCID,1338 public citation subset
5,UCID:9,18.18775431000067,21.18688462157771,7.73671836684306,-10.45103594315761,13.45016625473465,UCID,1338 public citation subset
