point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
22,-17.26389088798408,-26.28847847846729,-36.38300667059816,-15.171643695512484,-28.595743721735364,-35.81303896850827
23,-17.06283693523548,-26.42771063990824,-36.40072327355416,-14.939693107372705,-28.814259473833182,-35.75170284878764
24,-16.85806454778277,-26.56235981173653,-36.42498632034149,-14.710004476534438,-29.02779361378954,-35.69037913481212
25,-16.6496241589743,-26.69168763739432,-36.45650968022979,-14.482274326356116,-29.23582013472004,-35.62997326347361
26,-16.43755824195579,-26.81497014549873,-36.49600172878724,-14.256176112043903,-29.43764182706576,-35.571587269047434
27,-16.22190364567596,-26.93150798301948,-36.54415275792175,-14.031364712611513,-29.632352742525164,-35.51655272179788
28,-16.00269352591003,-27.04063833971281,-36.60162109896479,-13.807480640423536,-29.81880079700022,-35.46646380719559
29,-15.77995894153854,-27.14174799209385,-36.6690184602987,-13.58415403347927,-29.99555521464422,-35.42320577867108
30,-15.55373017351426,-27.23428673868553,-36.74689515037486,-13.361008471174875,-30.160886816794715,-35.388970739553784
31,-15.32403781350006,-27.31778037927369,-36.83572598643094,-13.137664636245152,-30.312773101114104,-35.36624878634861
32,-15.09091366065769,-27.39184233918393,-36.93589774943235,-12.913743832363362,-30.448943371635792,-35.35777924335124
33,-14.85439145815567,-27.45618307828015,-37.04769901399094,-12.68887135737765,-30.566979176884388,-35.36644673163804
34,-14.61450749534194,-27.5106165627588,-37.17131304926249,-12.462679725607702,-30.6644781458901,-35.395113989369925
35,-14.37130109695051,-27.5550633065994,-37.30681426261612,-12.234811728439666,-30.739272160016014,-35.446400516439816
36,-14.12481501697444,-27.5895497807123,-37.4541683704245,-12.004923320195225,-30.789666151360947,-35.52244076591538
37,-13.87509575178277,-27.61420429982416,-37.61323617137947,-11.772686315540795,-30.8146427256004,-35.624676698337055
38,-13.62219378455415,-27.62924978414507,-37.78378051324059,-11.53779088523349,-30.813975943109824,-35.753741378424365
39,-13.36616377104104,-27.63499401533679,-37.96547582350653,-11.299947838484567,-30.7882226220116,-35.90946526245987
40,-13.10706467498332,-27.63181813936104,-38.15791944313644,-11.058890682401596,-30.73860072578468,-36.09099562344616
41,-12.84495986009137,-27.6201642059384,-38.36064396669406,-10.814377451609705,-30.666798642989423,-36.2969853135761
42,-12.57991714436443,-27.60052248610381,-38.57312984168905,-10.566192304037338,-30.574769669159664,-36.525796558174605
43,-12.31200882155566,-27.57341919795417,-38.7948175922331,-10.314146881794638,-30.464553806279827,-36.77567766695999
44,-12.04131165380709,-27.53940512329394,-39.02511918030697,-10.058081438914693,-30.338147249026328,-37.04489229187026
45,-11.76790683882862,-27.49904544031784,-39.26342817615166,-9.797865740344312,-30.197421163708466,-37.33179962132493
46,-11.4918799544593,-27.45291095004486,-39.5091285572565,-9.533399738867903,-30.044080835415134,-37.63489442892584
47,-11.21332088301143,-27.40157074998832,-39.76160208008599,-9.264614038567338,-29.879653113621867,-37.95281903793012
48,-10.93232371743852,-27.34558631353488,-40.02023426405642,-8.991470154933532,-29.70549123947207,-38.28435810835494
49,-10.64898665107846,-27.28550686816483,-40.28441909290642,-8.713960582852655,-29.52278887872543,-38.62842441168554
50,-10.36341185248792,-27.22186592676591,-40.55356257771921,-8.432108684413405,-29.332597953508234,-38.98404098829039
51,-10.07570532669654,-27.15517880879373,-40.82708534354175,-8.145968408862737,-29.135847048302068,-39.35032289996245
52,-9.785976764061292,-27.08594098633862,-41.10442440338716,-7.855623857127275,-28.9333586700647,-39.72646028545388
53,-9.49433937778497,-27.01462709910441,-41.38503427457849,-7.561188703176651,-28.72586458801426,-40.11170348137462
54,-9.200909731073164,-26.94169049757965,-41.66838757720501,-7.262805484189362,-28.514019027993292,-40.50535042174934
55,-8.905807554835395,-26.86756319200221,-41.95397523621232,-6.960644771052767,-28.298409789285994,-40.906736236997766
56,-8.609155556785039,-26.79265610375182,-42.24130638966322,-6.654904230230983,-28.079567489540132,-41.31522483581726
57,-8.311079222753989,-26.71735953404764,-42.52990808750331,-6.345807587515994,-27.857973192783668,-41.73020220462482
58,-8.011706611010347,-26.64204378140158,-42.81932484861941,-6.033603503662686,-27.634064677728446,-42.15107115751923
59,-7.711168140346263,-26.56705985376427,-43.1091181295134,-5.7185643714286885,-27.408241582961615,-42.57724729079612
60,-7.40959637268736,-26.49274023359382,-43.39886574563616,-5.400985043099526,-27.180869635929355,-43.00815592617456
61,-7.107125790962131,-26.41939966426112,-43.68816127625627,-5.081181497190142,-26.952284141119705,-43.44322985878067
62,-6.803892572958921,-26.34733593447213,-43.97661347548166,-4.7594894526691185,-26.722792873147817,-43.881907755973494
63,-6.500034361886447,-26.2768306439812,-44.26384570546995,-4.436262938748047,-26.49267849407805,-44.32363307976558
64,-6.195690034342666,-26.20814993904179,-44.54949540270257,-4.111872828004012,-26.262200591718308,-44.76785342846079
65,-5.890999466383378,-26.14154521003709,-44.83321358421462,-3.786705340346682,-26.03159741667856,-45.21402021232154
66,-5.586103298366355,-26.07725374676922,-45.11466439765027,-3.461160525092557,-25.801087380343095,-45.6615885939681
67,-5.281142699230543,-26.01549934915628,-45.39352471676128,-3.135650728154463,-25.57087036311814,-46.11001763724237
68,-4.976259130849042,-25.95649289275013,-45.66948378232094,-2.8105990510874417,-25.341128871949604,-46.5587706189016
69,-4.671594113073073,-25.90043284967939,-45.94224288725702,-2.4864378084449843,-25.11202907774887,-47.00731546614085
70,-4.367288990059417,-25.8475057664498,-46.21151510400173,-2.16360698958711,-24.883721756671665,-47.45512528994264
71,-4.063484698447771,-25.79788670058681,-46.47702505153291,-1.842552730743873,-24.6563431538612,-47.90167898991777
72,-3.760321537925722,-25.75173961844861,-46.73850869926255,-1.5237258027739071,-24.430015784044517,-48.34646191087947
73,-3.457938944689603,-25.70921775672986,-46.9957132047673,-1.2075801196694147,-24.20484918004865,-48.78896653509625
74,-3.156475268278868,-25.6704639502565,-47.2483967823058,-0.8945712724535261,-23.980940597712053,-49.228693197159245
75,-2.856067552229545,-25.63561092867321,-47.49632859909737,-0.5851550926943304,-23.758375683662422,-49.66515081081664
76,-2.556851318960716,-25.60478158457167,-47.73928869642123,-0.2797862494319208,-23.53722911090014,-50.09785759908261
77,-2.258960359276206,-25.57808921551916,-47.97706793271624,0.02108311711561779,-23.31756518596998,-50.5263418205047
78,-1.962526526831602,-25.55563774233443,-48.20946794600395,0.31700472212745595,-23.099438430646515,-50.95014248575231
79,-1.66767953788604,-25.53752190583454,-48.43630113311207,0.607535420512735,-22.882894140433542,-51.36881005972034
80,-1.374546776628541,-25.52382744414682,-48.6573906433337,0.8922384468774148,-22.66796892173612,-51.78190714517821
81,-1.083253106339191,-25.51463125255074,-48.87257038431645,1.1706846093837648,-22.454691209259867,-52.189009144671004
82,-0.7939206866189217,-25.51000152768911,-49.08168503812585,1.4424534361191004,-22.24308176499495,-52.58970489792965
83,-0.5066687968955925,-25.50999789786786,-49.28459008557431,1.7071342729244767,-22.033154160020292,-52.98359729249255
84,-0.221613666390418,-25.51467154105131,-49.48115183704157,1.964327331939126,-21.82491524029962,-53.37030384560556
85,0.0611316892934148,-25.52406529205513,-49.67124746813847,2.213644690396383,-21.618365577613798,-53.74945725576434
86,0.3414576248175685,-25.53821374034383,-49.85476505868151,2.4547112394574016,-21.41349990677295,-54.12070592250889
87,0.6192580148664852,-25.55714331975209,-50.03160363354879,2.6871655830927157,-21.21030755026599,-54.48371443328284
88,0.8944303969082288,-25.58087239137102,-50.20167320408271,2.910660887221251,-21.00877283152605,-54.83816401633827
89,1.166876106862753,-25.60941132076996,-50.3648948087875,3.1248656794895693,-20.808875478014848,-55.18375295881358
90,1.436500407594815,-25.64276255066269,-50.52120055214154,3.32946460022751,-20.61059101535087,-55.520196989231316
91,1.703212610157086,-25.68092067007249,-50.67053364041007,3.524159105248812,-20.41389115372462,-55.84722962377408
92,1.966926187717595,-25.72387248100345,-50.81284841339416,3.7086681212808754,-20.2187441678575,-56.164602475789025
93,2.227558882110408,-25.77159706358603,-50.94811037109985,3.8827286549082594,-20.025115271768584,-56.47208552806086
94,2.48503280295257,-25.8240658406314,-51.07629619434429,4.046096356003971,-19.832966989614686,-56.7694673674711
95,2.739274519272601,-25.88124264250381,-51.19739375834543,4.198546036699831,-19.64225952386692,-57.0565553817395
96,2.990215143595284,-25.94308377319897,-51.31140213836026,4.339872147020867,-19.45295112207823,-57.3331759180147
97,3.237790408427649,-26.00953807850397,-51.41833160644851,4.46988920837318,-19.26499844348696,-57.599174403153796
98,3.481940735086958,-26.08054701710596,-51.51820361844305,4.588432206140677,-19.078356926688112,-57.85441542560047
99,3.722611294809102,-26.156044735515,-51.61105079020526,4.695356942708283,-18.892981159591763,-58.09878277884387
100,3.95975206206951,-26.23595814767144,-51.69691686223396,4.790540352295377,-18.70882525287551,-58.33217946650946
101,4.193317860043027,-26.32020702011688,-51.77585665167943,4.873880779051141,-18.52584321812897,-58.55452766921002
102,4.423268398122826,-26.40870406362388,-51.84793599079029,4.9452982199380076,-18.3439893518823,-58.76576867335616
103,4.649568301409468,-26.50135503220086,-51.91323165079321,5.00473453401058,-18.163218626711515,-58.965862762205205
104,4.87218713207362,-26.59805883041358,-51.97183125016805,5.052153619787488,-17.98348709061995,-59.15478906950258
105,5.091099402487183,-26.69870762999728,-52.02383314624163,5.087541562514186,-17.804752275912012,-59.33254539615457
106,5.306284580007815,-26.80318699676874,-52.06934630897628,5.110906753228021,-17.62697361880188,-59.4991479904498
107,5.517727083293268,-26.91137602888814,-52.10849017578023,5.122279981663441,-17.450112891038366,-59.654631292433386
108,5.725416270012063,-27.023147507565,-52.14139448611029,5.12171450517753,-17.27413464488081,-59.79904764312366
109,5.929346415808905,-27.13836806134952,-52.16819909458336,5.109286096035466,-17.099006672828917,-59.93246695934808
110,6.129516684373715,-27.25689834520081,-52.18905376125143,5.085093069573144,-16.924700483596485,-60.05497637506501
111,6.325931088456198,-27.37859323557326,-52.20411791763708,5.049256295952382,-16.751191795924154,-60.16667985012601
112,6.518598441660162,-27.50330204281386,-52.21356040706814,5.001919198442783,-16.578461051953795,-60.267697747525595
113,6.707532300846595,-27.63086874221063,-52.21755919779427,4.943247741406042,-16.406493952035877,-60.358166380273715
114,6.892750898969264,-27.76113222507751,-52.21630106731993,4.873430411422506,-16.235282013014928,-60.43823752911685
115,7.074277068164382,-27.8939265712983,-52.2099812563452,4.792678195287036,-16.064823152234837,-60.50807793242227
116,7.252138152914807,-28.02908134478067,-52.19880309067786,4.701224558910166,-15.895122299727511,-60.567868749626236
117,7.42636591311004,-28.16642191328699,-52.18297756946303,4.59932543148931,-15.72619204129167,-60.617804999732684
118,7.596996416827952,-28.30576979410719,-52.16272291808309,4.487259199659934,-15.558053295431554,-60.658094976429325
119,7.764069922669908,-28.44694302701623,-52.13826410410765,4.365326716689253,-15.390736027401044,-60.68895964146721
120,7.92763075149155,-28.58975657591058,-52.10983231473163,4.233851332128935,-15.22428000387846,-60.71063199802127
121,8.087727147384355,-28.73402276043712,-52.07766439423257,4.093178947678647,-15.058735592066652,-60.72335644581952
122,8.244411127780332,-28.87955171881061,-52.04200224011239,3.9436781053122134,-14.894164607251039,-60.72738811988849
123,8.3977383225737,-29.02615190285401,-52.00309215677126,3.7857401139485356,-14.730641213025425,-60.72299221481832
124,8.547767802179113,-29.17363060608342,-51.96118416579843,3.6197792210707718,-14.568252878471405,-60.71044329649784
125,8.694561894476756,-29.32179452539129,-51.9165312722637,3.4462328356512297,-14.407101396493466,-60.690024603309084
126,8.838185990629924,-29.4704503565488,-51.86938868676161,3.2655618084488203,-14.247303967194597,-60.66202733879843
127,8.978708339802656,-29.61940542334668,-51.82001300339963,3.078250775108539,-14.088994349522316,-60.626749957864945
128,9.116199832850876,-29.76846833971893,-51.76866133444683,2.8848085663728,-13.932324083287934,-60.584497448511215
129,9.250733775113142,-29.91744970363996,-51.71559040296175,2.6857686879362737,-13.777463781888946,-60.53558061120491
130,9.382385648485842,-30.06616282095308,-51.66105559541042,2.4816898698138163,-13.624604493417547,-60.48031533788438
131,9.511232863031337,-30.21442445657541,-51.60530997706118,2.2731566812609776,-13.473959124034879,-60.41902189261814
132,9.637354498437997,-30.36205560973748,-51.54860327379978,2.06078020193255,-13.325763912176292,-60.35202419589416
133,9.760831035727008,-30.50888230905732,-51.49118082494211,1.8451987326617223,-13.180279934899085,-60.27964911446781
134,9.881744079682033,-30.65473642233567,-51.43328251261536,1.6270785194845543,-13.037794617988267,-60.20222575864012
135,10.00017607256483,-30.79945647500042,-51.37514167432451,1.4071144517576069,-12.898623208730065,-60.12008478877205
136,10.11620999977065,-30.94288847014927,-51.31698400638912,1.186030678819428,-12.763110153948016,-60.03355773276201
137,10.22992908817374,-31.08488670216254,-51.25902646700914,0.9645810690624635,-12.631630305401764,-59.94297631612895
138,10.3414164980109,-31.22531455491323,-51.20147618876123,0.7435494100764274,-12.504589849542775,-59.848671806250984
139,10.45075500925371,-31.36404527472351,-51.14452941130585,0.5237492185827805,-12.382426828783032,-59.750974372207935
140,10.55802670352191,-31.50096270744156,-51.08837044596263,0.30602299464532867,-12.265611087309873,-59.65021246157317
141,10.66331264269422,-31.63596198838197,-51.03317068454713,0.09124071749043831,-12.154643437440615,-59.54671219539205
142,10.76669254547493,-31.76895017342337,-50.97908766541033,-0.11970265706690582,-12.050053805290391,-59.440796782473086
143,10.86824446327419,-31.89984679933071,-50.926264209951,-0.3258909705067101,-11.952398081729784,-59.3327859540096
144,10.9680444568559,-32.0285843613985,-50.8748276429357,-0.5263922012687783,-11.862253383168081,-59.222995419439435
145,11.06616627529733,-32.15510869682558,-50.82488910973731,-0.7202656653744028,-11.78021142610493,-59.1117363443465
146,11.16268103888705,-32.279379262852,-50.77654300306618,-0.9065713412618819,-11.706869751418923,-58.9993148511065
147,11.25765692766164,-32.40136929962325,-50.72986651090578,-1.0843815046671372,-11.642820611888403,-58.88603154288474
148,11.35115887734487,-32.52106586899354,-50.68491929618122,-1.2527947248697848,-11.588637471043171,-58.7721810515075
149,11.44324828450197,-32.63846976202323,-50.64174331719647,-1.4109520756044713,-11.544859259553023,-58.65805160964945
150,11.53398272275912,-32.75359526973187,-50.60036279610351,-1.5580551560834033,-11.511972793286999,-58.54392464771078
151,11.62341567195651,-32.86646981369691,-50.56078434065977,-1.5343784091583592,-11.530202836514723,-58.5492007189258
152,11.71159626210732,-32.97713343527905,-50.52299722234108,-1.4910756056757877,-11.57594862546821,-58.54622526844628
153,11.79856903401812,-33.08563814454213,-50.48697381157356,-1.4296792746591647,-11.647965655171232,-58.53468339386856
154,11.88437371839075,-33.19204713224413,-50.45267016850472,-1.3520497722694675,-11.744641157427013,-58.5143058115203
155,11.96904503517055,-33.29643385052874,-50.42002678542518,-1.2602658421436257,-11.864100331676886,-58.48487206623014
156,12.05261251482824,-33.39888097006407,-50.38896947475762,-1.15651643993483,-12.004311678126461,-58.44621335158617
157,12.13510034316645,-33.49947922328726,-50.35941039452219,-1.043004097751995,-12.163181147881254,-58.39821495048301
158,12.21652723112338,-33.59832614505272,-50.33124920142848,-0.9218658971611458,-12.338629031592722,-58.34081830612595
159,12.29690631090865,-33.69552472329801,-50.30437432029122,-0.7951141357585612,-12.528647492176995,-58.274022733339024
160,12.37624505965045,-33.79118197329486,-50.2786643173594,-0.6645958024731122,-12.731339618014301,-58.19788677911953
161,12.4545452515583,-33.88540744962207,-50.25398936440011,-0.5319682325874365,-12.944942618703498,-58.11252923996801
162,12.53180293941733,-33.97831171017783,-50.23021278001533,-0.39868762089896637,-13.16783847993819,-58.018129841681
163,12.60800846602671,-34.07000474635051,-50.20719263465836,-0.26600709996890176,-13.398555367832993,-57.914929585085744
164,12.68314650598065,-34.16059439291899,-50.18478340615764,-0.1349815149710058,-13.635762651061597,-57.80323075867429
165,12.75719613796855,-34.25018473039281,-50.1628376731889,-0.006476602584458767,-13.878261836088933,-57.68339661631646
166,12.83013094754238,-34.33887449138212,-50.14120783503252,0.11881914296434304,-14.124975138177904,-57.55585071523983
167,12.90191916006904,-34.42675548126685,-50.11974784704132,0.24038113450294113,-14.374932914957595,-57.42107590632146
168,12.97252380335543,-34.51391102197636,-50.09831496247311,0.35783470871074985,-14.627260796399803,-57.27961296549948
169,13.04190289920692,-34.60041442616692,-50.07677147264,0.47094102157799644,-14.881167053268562,-57.132058851860776
170,13.11000968296059,-34.68632750755954,-50.05498643863151,0.5795831405358721,-15.135930540872069,-56.97906457479513
171,13.17679284982306,-34.77169913174657,-50.03283740911131,0.6837525111930634,-15.39088941787878,-56.82133264964407
172,13.24219682664526,-34.85656381045684,-50.01021211980976,0.7835358875383086,-15.645430753519348,-56.659614118681446
173,13.30616206758158,-34.94094034115126,-49.98701017126725,0.8791027617670766,-15.89898108586471,-56.49470511222591
174,13.36862537191455,-35.02483049296426,-49.96314468207356,0.9706933020996196,-16.15099796734582,-56.32744292345361
175,13.42952022217681,-35.10821773947349,-49.93854391523344,1.0586067954960718,-16.400962522397922,-56.15870157032286
176,13.48877714057409,-35.19106603862629,-49.91315287531405,1.1431905908158055,-16.648373039523293,-55.98938681927535
177,13.54632406160574,-35.27331866043727,-49.88693487363768,1.2248295423059716,-16.892739621400025,-55.82043064839587
178,13.60208671869282,-35.35489706384979,-49.85987305791829,1.303935960280411,-17.133579918484863,-55.65278513287583
179,13.6559890425619,-35.43569982548816,-49.83197190134617,1.3809400833917114,-17.370415971407215,-55.487415743322174
180,13.70795356909001,-35.51560162496089,-49.80325864414744,1.4562810936465767,-17.6027721836209,-55.32529405802775
181,13.75790185429815,-35.59445229397099,-49.77378467803351,1.5303987004269122,-17.830174437154085,-55.16738990404796
182,13.80575489418121,-35.67207593977666,-49.74362686066834,1.6037253227973347,-18.052150350267393,-55.01466295896344
183,13.8514335470842,-35.74827015756004,-49.71288874329076,1.6766789001314333,-18.268230656263565,-54.868053865506084
184,13.89485895637512,-35.82280535099732,-49.68170168993199,1.7496563596178607,-18.477951657919192,-54.728474934501136
185,13.93595297122212,-35.89542418575198,-49.65022586130133,1.8230277657165597,-18.68085868283245,-54.59680053723278
186,13.9746385633548,-35.96584120663618,-49.61865103045977,1.897131171445318,-18.87651043266819,-54.47385731542698
187,14.01084023777854,-36.03374265564879,-49.58719719102844,1.9722681848823707,-19.064484085550475,-54.360414364238466
188,14.04448443550683,-36.0987865347374,-49.55611491213726,2.04870025690469,-19.244380977803022,-54.257173569267984
189,14.07549992648788,-36.16060296357239,-49.52568538798902,2.1266456883819536,-19.415832661259394,-54.16476030076009
190,14.10381819101704,-36.21879488834595,-49.4962201243065,2.20627734722435,-19.57850710797177,-54.08371468464998
191,14.12937378805142,-36.27293920195248,-49.46806019971119,2.2877210782030697,-19.73211481778321,-54.01448367894819
192,14.15210470897037,-36.32258833804529,-49.44157503807228,2.3710547816187786,-19.87641457802365,-53.95741418325134
193,14.17195271545623,-36.36727240045406,-49.41716062900608,2.4563081309060446,-20.011218630113383,-53.91274739758508
194,14.18886366030317,-36.40650188426328,-49.3952371390247,2.543462894263292,-20.136397015886164,-53.88061462368835
195,14.2027877900925,-36.43977103448736,-49.37624586632806,2.632453821449546,-20.251880906792728,-53.861034667473504
