case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
dot_candidate,0.7225663103256524,0.23,0.15,3.088947196121263e-08,6.182038911833287e-08,2.0248230756507,1.8817971961711808,-6.182038911833287e-08
dot_candidate,0.7225663103256524,0.23,0.1599999999999999,4.014232251294211e-08,8.037072628393902e-08,2.021440885051648,1.8426476417745652,-8.037072628393902e-08
dot_candidate,0.7225663103256524,0.23,0.1699999999999999,5.3549078178274955e-08,1.0728315974178457e-07,2.0182958759155416,1.794478960208315,-1.0728315974178457e-07
dot_candidate,0.7225663103256524,0.23,0.18,7.32916188175051e-08,1.469924386415201e-07,2.015341728332395,1.735650077668568,-1.469924386415201e-07
dot_candidate,0.7225663103256524,0.23,0.19,1.0257871452382966e-07,2.0607734265939315e-07,2.0125383547786,1.6654072770802617,-2.0607734265939315e-07
dot_candidate,0.7225663103256524,0.23,0.2,1.4571462806447208e-07,2.934791018824217e-07,2.009850032859525,1.5856360884120797,-2.934791018824217e-07
dot_candidate,0.8482300164692442,0.27,-0.2,1.038012497556188e-06,2.08496914481205e-06,1.9683246007408377,2.3697098885705565,2.08496914481205e-06
dot_candidate,0.8482300164692442,0.27,-0.19,8.617848912915246e-07,1.7317471213075306e-06,1.9656471251836565,2.3882620464794564,1.7317471213075306e-06
dot_candidate,0.8482300164692442,0.27,-0.18,6.484737812782569e-07,1.3030551816069506e-06,1.9628522812264533,2.3831424824632284,1.3030551816069506e-06
dot_candidate,0.8482300164692442,0.27,-0.17,4.6030768397145514e-07,9.245669257027474e-07,1.9598981481865885,2.3587516822297565,9.245669257027474e-07
dot_candidate,0.8482300164692442,0.27,-0.16,3.1932885480855284e-07,6.410285393561267e-07,1.956739834777952,2.324619932399288,6.410285393561267e-07
dot_candidate,0.8482300164692442,0.27,-0.15,2.2273227735221727e-07,4.46864770409093e-07,1.9533269698284204,2.28889227126914,4.46864770409093e-07
dot_candidate,0.8482300164692442,0.27,-0.14,1.5919785779081344e-07,3.192441178867972e-07,1.949601124577853,2.2560050594714998,3.192441178867972e-07
dot_candidate,0.8482300164692442,0.27,-0.13,1.1778541551134973e-07,2.361105992188142e-07,1.9454929053898475,2.2275001141641213,2.361105992188142e-07
dot_candidate,0.8482300164692442,0.27,-0.12,9.046043074854202e-08,1.812848362645423e-07,1.9409185914438487,2.203404119965339,1.812848362645423e-07
dot_candidate,0.8482300164692442,0.27,-0.11,7.188285382417393e-08,1.4402569653141582e-07,1.9357763831723576,2.18315422080437,1.4402569653141582e-07
dot_candidate,0.8482300164692442,0.27,-0.1,5.8561237842460925e-08,1.1731755254056253e-07,1.9299427929866664,2.16605328935628,1.1731755254056253e-07
dot_candidate,0.8482300164692442,0.27,-0.09,4.806711746820365e-08,9.628532307037705e-08,1.923270951567993,2.1514510022708078,9.628532307037705e-08
dot_candidate,0.8482300164692442,0.27,-0.08,3.838684092437685e-08,7.689028536760496e-08,1.9155958943965492,2.138796927586828,7.689028536760496e-08
dot_candidate,0.8482300164692442,0.27,-0.07,2.7264600831513455e-08,5.461111170426368e-08,1.9067606460742417,2.1276421814821806,5.461111170426368e-08
