case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
impurity_candidate,0.8482300164692442,0.27,-0.03,1.577490628520472e-05,3.155198785745291e-05,2.043449829536541,2.0920095518484865,-3.155198785745291e-05
impurity_candidate,0.8482300164692442,0.27,-0.02,0.00012747362292375955,0.0002549538466131,2.054255666606412,2.0840339346558325,-0.0002549538466131
impurity_candidate,0.8482300164692442,0.27,-0.01,0.000106546593763894,0.0002130944180147,2.0603420889090764,2.0743933255601443,-0.0002130944180147
impurity_candidate,0.8482300164692442,0.27,0.0,5.317566938203867e-07,1.0635143133813188e-06,2.07249446161826,2.067032627010364,-1.0635143133813188e-06
impurity_candidate,0.8482300164692442,0.27,0.0099999999999999,0.00010314467422207253,0.0002062954586274,2.0901176118174867,2.058190103366345,0.0002062954586274
impurity_candidate,0.8482300164692442,0.27,0.0199999999999999,0.00012504210921363086,0.0002500857435077,2.065350625924618,2.050975026573264,0.0002500857435077
impurity_candidate,0.8482300164692442,0.27,0.03,1.544410141988116e-05,3.089000924484233e-05,2.0852312724679005,2.040612259870491,3.089000924484233e-05
impurity_candidate,0.8482300164692442,0.27,0.0399999999999999,6.132060161198671e-06,1.2265689309041912e-05,2.095722486805988,2.029738696770006,1.2265689309041912e-05
impurity_candidate,0.8482300164692442,0.27,0.0499999999999999,3.5642414840438647e-06,7.130092095299506e-06,2.1051934119062072,2.0176082463653846,7.130092095299506e-06
impurity_candidate,0.8482300164692442,0.27,0.06,2.5261817048267107e-06,5.054199198241712e-06,2.114774785908691,2.0037792575747866,5.054199198241712e-06
impurity_candidate,0.8482300164692442,0.27,0.07,2.0228148282806253e-06,4.047883257240605e-06,2.124955129924067,1.9877389141918336,4.047883257240605e-06
impurity_candidate,0.8482300164692442,0.27,0.08,1.7548323580607668e-06,3.512582319538966e-06,2.136115032786999,1.968839278131003,3.512582319538966e-06
impurity_candidate,0.8482300164692442,0.27,0.0899999999999999,1.6023237796943975e-06,3.2085694439282345e-06,2.148647141483614,1.9462444270556871,3.2085694439282345e-06
impurity_candidate,0.8482300164692442,0.27,0.0999999999999999,1.4996417405836722e-06,3.0046623301481543e-06,2.163004481450837,1.918871109737737,3.0046623301481543e-06
impurity_candidate,0.8482300164692442,0.27,0.1099999999999999,1.389124316503946e-06,2.7855632957490816e-06,2.179727023539775,1.885327743362091,2.7855632957490816e-06
impurity_candidate,0.8482300164692442,0.27,0.12,1.1887109315907893e-06,2.386668302123472e-06,2.1994475290865974,1.8438784926181897,2.386668302123472e-06
impurity_candidate,0.8482300164692442,0.27,0.13,7.48839036480274e-07,1.506354271289019e-06,2.222851322956893,1.7925086618119963,1.506354271289019e-06
impurity_candidate,0.8482300164692442,0.27,0.14,2.2018782255967628e-07,4.442020714841059e-07,2.2505263204234773,1.7292767810745202,-4.442020714841059e-07
impurity_candidate,0.8482300164692442,0.27,0.15,2.2611177581726178e-06,4.58115892295178e-06,2.2825787712908743,1.6533388774960909,-4.58115892295178e-06
impurity_candidate,0.8482300164692442,0.27,0.1599999999999999,6.2778608119741335e-06,1.279682431116476e-05,2.317839147122779,1.5672379560052945,-1.279682431116476e-05
