case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
positive_control,0.973893722612836,0.31,0.03,7.15594027392718e-06,1.4312715429504551e-05,1.9568710383726595,1.915050782763648,-1.4312715429504551e-05
positive_control,0.973893722612836,0.31,0.0399999999999999,6.6052330487383725e-06,1.3211657999975286e-05,1.9597910051527767,1.907840237969048,-1.3211657999975286e-05
positive_control,0.973893722612836,0.31,0.0499999999999999,5.80909384831299e-06,1.161945671781838e-05,1.9632919253443528,1.9061061418606864,-1.161945671781838e-05
positive_control,0.973893722612836,0.31,0.06,5.001553858533723e-06,1.000425486285873e-05,1.9668709309037915,1.9081898638741432,-1.000425486285873e-05
positive_control,0.973893722612836,0.31,0.07,4.288620257830456e-06,8.578185110623276e-06,1.9702800073354576,1.9126579711721536,-8.578185110623276e-06
positive_control,0.973893722612836,0.31,0.08,3.700604079813605e-06,7.401946543302482e-06,1.973425385994227,1.9184546337005304,-7.401946543302482e-06
positive_control,0.973893722612836,0.31,0.0899999999999999,3.2331665198107312e-06,6.466894729087663e-06,1.9762915399026852,1.924875297497175,-6.466894729087663e-06
positive_control,0.973893722612836,0.31,0.0999999999999999,2.8699516683553253e-06,5.740325336176385e-06,1.978897426815544,1.931482652901457,-5.740325336176385e-06
positive_control,0.973893722612836,0.31,0.1099999999999999,2.5928639605129482e-06,5.1860437112418896e-06,1.9812744319148436,1.938023259356456,-5.1860437112418896e-06
positive_control,0.973893722612836,0.31,0.12,2.385929085833717e-06,4.772094537895713e-06,1.9834562698153584,1.944363239609462,-4.772094537895713e-06
positive_control,0.973893722612836,0.31,0.13,2.2362514742980345e-06,4.4726801042925485e-06,1.9854748965884652,1.9504440618864691,-4.4726801042925485e-06
positive_control,0.973893722612836,0.31,0.14,2.1337683484336124e-06,4.267669448957223e-06,1.9873592961863835,1.9562542205436904,-4.267669448957223e-06
positive_control,0.973893722612836,0.31,0.15,2.070464032118863e-06,4.141027089480923e-06,1.9891356275117509,1.9618123599687791,-4.141027089480923e-06
positive_control,0.973893722612836,0.31,0.1599999999999999,2.0390658051462945e-06,4.078204533944745e-06,1.9908280991565903,1.9671587073151335,-4.078204533944745e-06
positive_control,0.973893722612836,0.31,0.1699999999999999,2.0304736818403965e-06,4.060999585315099e-06,1.9924604889494053,1.972353586039975,-4.060999585315099e-06
positive_control,0.973893722612836,0.31,0.18,2.026991844621335e-06,4.0540189904699865e-06,1.9940588409881588,1.97748491440414,-4.0540189904699865e-06
positive_control,0.973893722612836,0.31,0.19,1.9786011015969262e-06,3.95722320807976e-06,1.9956574575556387,1.9826951425043664,-3.95722320807976e-06
positive_control,0.973893722612836,0.31,0.2,1.6846982278906668e-06,3.369405124547397e-06,1.9973175723232883,1.988276710949082,-3.369405124547397e-06
positive_control,1.0995574287564276,0.35,-0.2,2.0302323297463182e-05,4.061625534129944e-05,1.9618751302513693,2.05797811653724,-4.061625534129944e-05
positive_control,1.0995574287564276,0.35,-0.19,1.744532611223043e-05,3.490078567328935e-05,1.9645859329385185,2.061600829531413,-3.490078567328935e-05
positive_control,1.0995574287564276,0.35,-0.18,1.543410991509342e-05,3.087735797099751e-05,1.9670049672248453,2.0650945673052035,-3.087735797099751e-05
positive_control,1.0995574287564276,0.35,-0.17,1.4040029736618691e-05,2.8088559990735416e-05,1.9691700712154667,2.0684978397739044,-2.8088559990735416e-05
positive_control,1.0995574287564276,0.35,-0.16,1.3118495180726781e-05,2.6245136964269777e-05,1.9711080695311105,2.071834326717313,-2.6245136964269777e-05
positive_control,1.0995574287564276,0.35,-0.15,1.257994370215346e-05,2.5167922042843716e-05,1.972836968235386,2.075113263861468,-2.5167922042843716e-05
positive_control,1.0995574287564276,0.35,-0.14,1.2373101565818625e-05,2.475434907563837e-05,1.9743670771398087,2.0783275144682416,-2.475434907563837e-05
positive_control,1.0995574287564276,0.35,-0.13,1.2475536525432e-05,2.495955275510732e-05,1.975701318889163,2.081449076767796,-2.495955275510732e-05
positive_control,1.0995574287564276,0.35,-0.12,1.2888727479070584e-05,2.5786504642452754e-05,1.976834817771613,2.0844213096236026,-2.5786504642452754e-05
positive_control,1.0995574287564276,0.35,-0.11,1.3635937984020468e-05,2.7281756936498485e-05,1.977753754914322,2.08714666364136,-2.7281756936498485e-05
positive_control,1.0995574287564276,0.35,-0.1,1.4761437478403028e-05,2.953387890524562e-05,1.97843341674434,2.089468189733148,-2.953387890524562e-05
positive_control,1.0995574287564276,0.35,-0.09,1.6328973932482907e-05,3.267038840741766e-05,1.9788353866573585,2.09114275129868,-3.267038840741766e-05
positive_control,1.0995574287564276,0.35,-0.08,1.8415265317306627e-05,3.684470417735314e-05,1.9789040702423013,2.091804316981175,-3.684470417735314e-05
positive_control,1.0995574287564276,0.35,-0.07,2.1089354345563787e-05,4.219479358673198e-05,1.9785635631887548,2.09091857278572,-4.219479358673198e-05
positive_control,1.0995574287564276,0.35,-0.06,2.435916320353471e-05,4.873617612535989e-05,1.9777181208373933,2.0877388594390065,-4.873617612535989e-05
positive_control,1.0995574287564276,0.35,-0.05,2.8052927364584906e-05,5.6124660298139496e-05,1.976264847624852,2.0812939895427056,-5.6124660298139496e-05
positive_control,1.0995574287564276,0.35,-0.04,3.160021352750966e-05,6.321836261932934e-05,1.974137600195999,2.070475478006568,-6.321836261932934e-05
positive_control,1.0995574287564276,0.35,-0.03,3.374593490137024e-05,6.750619070570803e-05,1.971412480709688,2.054330985108308,-6.750619070570803e-05
positive_control,1.0995574287564276,0.35,-0.02,3.2493491119599994e-05,6.499533780378645e-05,1.96848608350052,2.0326410357810016,-6.499533780378645e-05
positive_control,1.0995574287564276,0.35,-0.01,2.595998018034608e-05,5.1922647160589205e-05,1.966210112754413,2.0066257329581303,-5.1922647160589205e-05
positive_control,1.0995574287564276,0.35,0.0,1.4351362767658163e-05,2.8702895124161883e-05,1.9656573236890316,1.979218064835162,-2.8702895124161883e-05
positive_control,1.0995574287564276,0.35,0.0099999999999999,1.0086770546793358e-06,2.0173653854349527e-06,1.9673965950027168,1.9542844612239716,-2.0173653854349527e-06
positive_control,1.0995574287564276,0.35,0.0199999999999999,9.843251018913997e-06,1.968733656374408e-05,1.970998728954632,1.9350343354723265,1.968733656374408e-05
positive_control,1.0995574287564276,0.35,0.03,1.6222837284906313e-05,3.244863197890657e-05,1.9754517359497223,1.922821551808912,3.244863197890657e-05
positive_control,1.0995574287564276,0.35,0.0399999999999999,1.8687249529646304e-05,3.737934212181498e-05,1.979888538356168,1.9171577557599089,3.737934212181498e-05
positive_control,1.0995574287564276,0.35,0.0499999999999999,1.8737035762159615e-05,3.7479654183234166e-05,1.9838682246828667,1.9165499836820084,3.7479654183234166e-05
positive_control,1.0995574287564276,0.35,0.06,1.765474630545271e-05,3.531483265844169e-05,1.9872747568758784,1.9193398270142,3.531483265844169e-05
positive_control,1.0995574287564276,0.35,0.07,1.6220981988046126e-05,3.244657594797359e-05,1.9901487159011175,1.924153447275828,3.244657594797359e-05
positive_control,1.0995574287564276,0.35,0.08,1.482626386456317e-05,2.965630032365338e-05,1.9925805001817152,1.9300148057608255,2.965630032365338e-05
positive_control,1.0995574287564276,0.35,0.0899999999999999,1.3635288261969008e-05,2.7273583201279985e-05,1.99466262891558,1.936294781235233,2.7273583201279985e-05
positive_control,1.0995574287564276,0.35,0.0999999999999999,1.2701687624719103e-05,2.540574998163212e-05,1.996473904963705,1.9426169058012248,2.540574998163212e-05
positive_control,1.0995574287564276,0.35,0.1099999999999999,1.2032190179153537e-05,2.4066258254643276e-05,1.9980769443436923,1.948772215493671,2.4066258254643276e-05
positive_control,1.0995574287564276,0.35,0.12,1.161892894802665e-05,2.3239353726192077e-05,1.999520226190662,1.9546567186838504,2.3239353726192077e-05
positive_control,1.0995574287564276,0.35,0.13,1.145500124273774e-05,2.2911206688918e-05,2.0008411142953446,1.960229724693067,2.2911206688918e-05
positive_control,1.0995574287564276,0.35,0.14,1.154225254229633e-05,2.308548634762985e-05,2.00206864206205,1.965487549399884,2.308548634762985e-05
positive_control,1.0995574287564276,0.35,0.15,1.1896149578252368e-05,2.3793108654142887e-05,2.003225767515147,1.9704475254025249,2.3793108654142887e-05
positive_control,1.0995574287564276,0.35,0.1599999999999999,1.2550468920673236e-05,2.5101613255238565e-05,2.004331122085748,1.9751386107333933,2.5101613255238565e-05
positive_control,1.0995574287564276,0.35,0.1699999999999999,1.3563682530382756e-05,2.7127933804503903e-05,2.005400365826602,1.979596152661049,2.7127933804503903e-05
positive_control,1.0995574287564276,0.35,0.18,1.5028932657794701e-05,3.0058346909194312e-05,2.006447273508371,1.9838592969897533,3.0058346909194312e-05
positive_control,1.0995574287564276,0.35,0.19,1.709024189314179e-05,3.418089148368592e-05,2.007484669969072,1.9879701800015015,3.418089148368592e-05
positive_control,1.0995574287564276,0.35,0.2,1.9969300245265134e-05,3.993894229639625e-05,2.008525333279817,1.9919745026112805,3.993894229639625e-05
positive_control,1.2252211349000195,0.39,-0.2,2.4233809501728284e-05,4.847702064456629e-05,1.9786570613024617,2.058156956303969,4.847702064456629e-05
positive_control,1.2252211349000195,0.39,-0.19,2.2810787731996545e-05,4.563091063023292e-05,1.979422767972569,2.0611500743076188,4.563091063023292e-05
positive_control,1.2252211349000195,0.39,-0.18,2.1298311722454817e-05,4.2605792863242735e-05,1.9801000813213692,2.063997741594496,4.2605792863242735e-05
positive_control,1.2252211349000195,0.39,-0.17,2.0021696264837534e-05,4.005245014817166e-05,1.980678804045576,2.066750868989468,4.005245014817166e-05
positive_control,1.2252211349000195,0.39,-0.16,1.9081825854043798e-05,3.817272093185989e-05,1.98114873506524,2.069439607739464,3.817272093185989e-05
positive_control,1.2252211349000195,0.39,-0.15,1.85020256047806e-05,3.701329316346768e-05,1.9814983673583813,2.07207772815772,3.701329316346768e-05
positive_control,1.2252211349000195,0.39,-0.14,1.8284422580672867e-05,3.657844949942714e-05,1.9817137289845952,2.0746629683821047,3.657844949942714e-05
positive_control,1.2252211349000195,0.39,-0.13,1.8432212529723125e-05,3.687461095133652e-05,1.9817772270267957,2.077174216141886,3.687461095133652e-05
positive_control,1.2252211349000195,0.39,-0.12,1.895833803383032e-05,3.792769729640754e-05,1.981666392454393,2.079565331553665,3.792769729640754e-05
positive_control,1.2252211349000195,0.39,-0.11,1.9887832057757568e-05,3.978781355325643e-05,1.9813524856319007,2.081754672121847,3.978781355325643e-05
positive_control,1.2252211349000195,0.39,-0.1,2.1255120630254303e-05,4.2523847724136737e-05,1.9807990473086483,2.0836086971305194,4.2523847724136737e-05
positive_control,1.2252211349000195,0.39,-0.09,2.3093205832257218e-05,4.620181541368291e-05,1.9799607741221212,2.0849174417388974,4.620181541368291e-05
positive_control,1.2252211349000195,0.39,-0.08,2.5405721569404943e-05,5.082892287627231e-05,1.9787838000427949,2.085359619722484,5.082892287627231e-05
positive_control,1.2252211349000195,0.39,-0.07,2.8102483501861577e-05,5.62245704831732e-05,1.9772100947679483,2.0844570512597094,5.62245704831732e-05
positive_control,1.2252211349000195,0.39,-0.06,3.0862230577085085e-05,6.174567597242727e-05,1.9751922650679696,2.081525459985555,6.174567597242727e-05
positive_control,1.2252211349000195,0.39,-0.05,3.286924028501821e-05,6.575973279577234e-05,1.9727320351905924,2.075648150963945,6.575973279577234e-05
positive_control,1.2252211349000195,0.39,-0.04,3.239864183132503e-05,6.481553764325673e-05,1.96996572498389,2.065738704335776,6.481553764325673e-05
positive_control,1.2252211349000195,0.39,-0.03,2.64508937821493e-05,5.291321159414496e-05,1.9673195000675825,2.05081118316227,5.291321159414496e-05
positive_control,1.2252211349000195,0.39,-0.02,1.1296520590224854e-05,2.2596019385027277e-05,1.9656896308440752,2.0305703590621182,2.2596019385027277e-05
positive_control,1.2252211349000195,0.39,-0.01,1.4593910935035103e-05,2.918928831642596e-05,1.966380809853273,2.0062010369869747,-2.918928831642596e-05
positive_control,1.2252211349000195,0.39,0.0,4.6075817169843614e-05,9.215195104049782e-05,1.9703695090082696,1.9807281957129927,-9.215195104049782e-05
positive_control,1.2252211349000195,0.39,0.0099999999999999,7.204754859873986e-05,0.0001440967866251,1.977215340468032,1.9581588727831205,-0.0001440967866251
positive_control,1.2252211349000195,0.39,0.0199999999999999,8.440428235125596e-05,0.0001688189078897,1.985124805766162,1.9416575893891088,-0.0001688189078897
positive_control,1.2252211349000195,0.39,0.03,8.382690161114842e-05,0.0001676734522997,1.9923475995164608,1.932266460477204,-0.0001676734522997
positive_control,1.2252211349000195,0.39,0.0399999999999999,7.591691073787578e-05,0.0001518572506834,1.9980941908402063,1.9291110633609552,-0.0001518572506834
positive_control,1.2252211349000195,0.39,0.0499999999999999,6.57356995377003e-05,0.0001314933806583,2.0023609778774683,1.930452884368828,-0.0001314933806583
positive_control,1.2252211349000195,0.39,0.06,5.6060568212352355e-05,0.0001121392813898,2.005454562972503,1.9345789979567096,-0.0001121392813898
positive_control,1.2252211349000195,0.39,0.07,4.7931974830770325e-05,9.5877973127383e-05,2.007707432558751,1.940187353104878,-9.5877973127383e-05
positive_control,1.2252211349000195,0.39,0.08,4.1511237781493676e-05,8.303299365828012e-05,2.0093838231587777,1.946421698003566,-8.303299365828012e-05
positive_control,1.2252211349000195,0.39,0.0899999999999999,3.66247914335169e-05,7.325740003346086e-05,2.010671621342408,1.9527720918198632,-7.325740003346086e-05
positive_control,1.2252211349000195,0.39,0.0999999999999999,3.302158586128852e-05,6.604899781938937e-05,2.0116987281125063,1.9589607116091643,-6.604899781938937e-05
positive_control,1.2252211349000195,0.39,0.1099999999999999,3.0473022486181544e-05,6.095042788200836e-05,2.012551059125375,1.9648531005030052,-6.095042788200836e-05
positive_control,1.2252211349000195,0.39,0.12,2.8802877022566617e-05,5.7609092675130255e-05,2.0132864415104668,1.9703987819089757,-5.7609092675130255e-05
positive_control,1.2252211349000195,0.39,0.13,2.7890755143499627e-05,5.5784087616764186e-05,2.013944210194719,1.9755944645963543,-5.5784087616764186e-05
positive_control,1.2252211349000195,0.39,0.14,2.766788698815008e-05,5.533778861822235e-05,2.014551559773909,1.980462315850308,-5.533778861822235e-05
positive_control,1.2252211349000195,0.39,0.15,2.8112535142135277e-05,5.622666105660063e-05,2.015127692667413,1.985037654790776,-5.622666105660063e-05
positive_control,1.2252211349000195,0.39,0.1599999999999999,2.924725836850097e-05,5.849578028639615e-05,2.0156865308422085,1.9893623832398264,-5.849578028639615e-05
positive_control,1.2252211349000195,0.39,0.1699999999999999,3.113767491275237e-05,6.227635278173283e-05,2.0162385063357497,1.9934819393583525,-6.227635278173283e-05
positive_control,1.2252211349000195,0.39,0.18,3.38894746426211e-05,6.777973651774698e-05,2.01679176730308,1.9974445620120127,-6.777973651774698e-05
positive_control,1.2252211349000195,0.39,0.19,3.7633595092773484e-05,7.526779053600231e-05,2.0173530275699787,2.0013023736552817,-7.526779053600231e-05
positive_control,1.2252211349000195,0.39,0.2,4.2469470507139884e-05,8.493937186453246e-05,2.017928248046404,2.005114454208218,-8.493937186453246e-05
positive_control,1.3508848410436112,0.43,-0.2,0.00021832028375557837,0.0004366997270365,1.989663543188856,2.056258084921032,-0.0004366997270365
positive_control,1.3508848410436112,0.43,-0.19,0.00017494482659236095,0.0003499415126838,1.9892446687578005,2.0589354218833176,-0.0003499415126838
positive_control,1.3508848410436112,0.43,-0.18,0.00014511533263962884,0.000290277184664,1.9888278436676277,2.0613349556650005,-0.000290277184664
positive_control,1.3508848410436112,0.43,-0.17,0.00012463446669955686,0.0002493118508316,1.9883757836640017,2.063556046821677,-0.0002493118508316
positive_control,1.3508848410436112,0.43,-0.16,0.00011073555473944282,0.0002215119119078,1.987859070120909,2.0656576065750336,-0.0002215119119078
positive_control,1.3508848410436112,0.43,-0.15,0.00010166840264895693,0.0002033768078109,1.987250592451477,2.067671520766296,-0.0002033768078109
positive_control,1.3508848410436112,0.43,-0.14,9.636216403356989e-05,0.0001927647739116,1.9865225240751303,2.0696084184691683,-0.0001927647739116
positive_control,1.3508848410436112,0.43,-0.13,9.421047361919433e-05,0.0001884631102448,1.9856441719834224,2.0714584004196577,-0.0001884631102448
positive_control,1.3508848410436112,0.43,-0.12,9.494782890094624e-05,0.0001899409482535,1.984580122900223,2.073187588326763,-0.0001899409482535
positive_control,1.3508848410436112,0.43,-0.11,9.858756500441009e-05,0.0001972252080831,1.9832885299460423,2.074730183651201,-0.0001972252080831
positive_control,1.3508848410436112,0.43,-0.1,0.00010540085877427809,0.0002108586120967,1.9817197171687897,2.0759747829361723,-0.0002108586120967
positive_control,1.3508848410436112,0.43,-0.09,0.00011591948679491262,0.0002319051825496,1.979815837057744,2.0767428699382107,-0.0002319051825496
positive_control,1.3508848410436112,0.43,-0.08,0.00013093590541306485,0.0002619503040684,1.977513531181321,2.0767569838682176,-0.0002619503040684
positive_control,1.3508848410436112,0.43,-0.07,0.00015143903247975452,0.0003029719823146,1.974754278991552,2.0755972776294755,-0.0003029719823146
positive_control,1.3508848410436112,0.43,-0.06,0.00017833289018218826,0.0003567773663931,1.9715130498046431,2.072651457980429,-0.0003567773663931
positive_control,1.3508848410436112,0.43,-0.05,0.00021159139605730448,0.0004233107805291,1.967867394284452,2.067082073630099,-0.0004233107805291
positive_control,1.3508848410436112,0.43,-0.04,0.00024822063985484804,0.0004965761484328,1.964145206194087,2.057878267957595,-0.0004965761484328
positive_control,1.3508848410436112,0.43,-0.03,0.00027851193263354613,0.0005571433303885,1.961183941417822,2.044124075250476,-0.0005571433303885
positive_control,1.3508848410436112,0.43,-0.02,0.00028251443815530825,0.0005651040637033,1.9605964588082192,2.0256198643598338,-0.0005651040637033
positive_control,1.3508848410436112,0.43,-0.01,0.00023571395181055704,0.0004714509215642,1.9644966495751124,2.003708635522454,-0.0004714509215642
positive_control,1.3508848410436112,0.43,0.0,0.00013371629029020383,0.0002674330794424,1.9738958286086083,1.9815357922681365,-0.0002674330794424
positive_control,1.3508848410436112,0.43,0.0099999999999999,1.2338029003255797e-05,2.467650971280967e-05,1.9868422977735227,1.9629436803020948,-2.467650971280967e-05
positive_control,1.3508848410436112,0.43,0.0199999999999999,8.061930617655254e-05,0.0001612509714275,1.999505660223788,1.9506002152220017,0.0001612509714275
positive_control,1.3508848410436112,0.43,0.03,0.00012758830703388796,0.0002552103791443,2.0092946343193367,1.9449738271116623,0.0002552103791443
positive_control,1.3508848410436112,0.43,0.0399999999999999,0.00013961789717912301,0.0002792807024811,2.015819688686166,1.9447961599255668,0.0002792807024811
positive_control,1.3508848410436112,0.43,0.0499999999999999,0.0001336671627746742,0.0002673778636603,2.0198099501740456,1.94820505884886,0.0002673778636603
positive_control,1.3508848410436112,0.43,0.06,0.00012131982856175986,0.0002426757368157,2.022127315598603,1.9535736317390804,0.0002426757368157
positive_control,1.3508848410436112,0.43,0.07,0.00010834421186762089,0.0002167160862618,2.023421462982487,1.9597809225540417,0.0002167160862618
positive_control,1.3508848410436112,0.43,0.08,9.703298136079059e-05,0.0001940864335219,2.0241132385705543,1.9661602246885024,0.0001940864335219
positive_control,1.3508848410436112,0.43,0.0899999999999999,8.804180226150871e-05,0.0001760985664395,2.024459479302455,1.972359689086134,0.0001760985664395
positive_control,1.3508848410436112,0.43,0.0999999999999999,8.137825679186126e-05,0.0001627674466651,2.0246136109984865,1.9782195163335496,0.0001627674466651
positive_control,1.3508848410436112,0.43,0.1099999999999999,7.685510626283331e-05,0.0001537182456862,2.024666851067439,1.9836883530678209,0.0001537182456862
positive_control,1.3508848410436112,0.43,0.12,7.427853987662426e-05,0.0001485630235512,2.0246735260689106,1.988772674311646,0.0001485630235512
positive_control,1.3508848410436112,0.43,0.13,7.351976273873294e-05,0.0001470439462878,2.0246660828596363,1.9935082051301665,0.0001470439462878
positive_control,1.3508848410436112,0.43,0.14,7.453907053395461e-05,0.0001490814297951,2.0246638978043543,1.997944754239305,0.0001490814297951
positive_control,1.3508848410436112,0.43,0.15,7.739009244752723e-05,0.0001547826096047,2.024678421057075,2.00213893479041,0.0001547826096047
positive_control,1.3508848410436112,0.43,0.1599999999999999,8.220789714334476e-05,0.0001644175380592,2.0247160967012863,2.006151597941481,0.0001644175380592
positive_control,1.3508848410436112,0.43,0.1699999999999999,8.91590681186802e-05,0.0001783193247615,2.024779758263564,2.0100483555398188,0.0001783193247615
positive_control,1.3508848410436112,0.43,0.18,9.827438126089207e-05,0.0001965494870225,2.0248685417357817,2.0139025661173284,0.0001965494870225
positive_control,1.3508848410436112,0.43,0.19,0.0001089079389839585,0.0002178162209655,2.0249752764440867,2.017800722722121,0.0002178162209655
positive_control,1.3508848410436112,0.43,0.2,0.00011794378563096265,0.0002358876462803,2.0250772728746744,2.021849734663057,0.0002358876462803
positive_control,1.4765485471872029,0.47,-0.2,3.520532044334174e-05,7.041663410048025e-05,2.0028842013363533,2.0558367914911955,7.041663410048025e-05
positive_control,1.4765485471872029,0.47,-0.19,0.00016239191010552234,0.000324817544291,2.000622803291344,2.059122392547578,0.000324817544291
positive_control,1.4765485471872029,0.47,-0.18,0.00017901136051546188,0.0003580651621179,1.9986243679476408,2.061129261738249,0.0003580651621179
positive_control,1.4765485471872029,0.47,-0.17,0.00017052730137940233,0.0003410994434772,1.996847711506506,2.062669686077528,0.0003410994434772
positive_control,1.4765485471872029,0.47,-0.16,0.00015820788966806196,0.0003164612536806,1.9951956173534768,2.0640074500662893,0.0003164612536806
positive_control,1.4765485471872029,0.47,-0.15,0.00014774411929220887,0.0002955343003514,1.993583880010168,2.065241905256667,0.0002955343003514
positive_control,1.4765485471872029,0.47,-0.14,0.0001405631812673333,0.0002811736992164,1.9919428944862383,2.0664088840500585,0.0002811736992164
positive_control,1.4765485471872029,0.47,-0.13,0.0001369232502833587,0.0002738962040402,1.990211375032712,2.067511108907576,0.0002738962040402
positive_control,1.4765485471872029,0.47,-0.12,0.00013685010418345135,0.0002737537007488,1.9883305635667547,2.068525952391977,0.0002737537007488
positive_control,1.4765485471872029,0.47,-0.11,0.0001404387251735939,0.0002809365205887,1.9862397314535027,2.069403113652669,0.0002809365205887
positive_control,1.4765485471872029,0.47,-0.1,0.00014794982937393046,0.0002959665461282,1.983872934114498,2.070055073783464,0.0002959665461282
positive_control,1.4765485471872029,0.47,-0.09,0.0001598178337583355,0.0003197131328522,1.9811575231602936,2.0703396224958515,0.0003197131328522
positive_control,1.4765485471872029,0.47,-0.08,0.00017656122330645313,0.0003532137096554,1.9780163790557173,2.070031950396162,0.0003532137096554
positive_control,1.4765485471872029,0.47,-0.07,0.00019847340424528051,0.0003970550566581,1.974379090884102,2.0687833296017115,0.0003970550566581
positive_control,1.4765485471872029,0.47,-0.06,0.00022477382675505932,0.0004496744678404,1.970214622423123,2.066066547508755,0.0004496744678404
positive_control,1.4765485471872029,0.47,-0.05,0.00025153181345550433,0.0005032051921511,1.9656134182569265,2.061122204435225,0.0005032051921511
positive_control,1.4765485471872029,0.47,-0.04,0.0002672643558223877,0.000534669130726,1.960973040611684,2.0529601841115985,0.000534669130726
positive_control,1.4765485471872029,0.47,-0.03,0.000246020005850299,0.0004921465958134,1.9573533408933164,2.0405533024462623,0.0004921465958134
positive_control,1.4765485471872029,0.47,-0.02,0.00014496303038849564,0.000289966565674,1.95691213263454,2.023439614755354,0.000289966565674
positive_control,1.4765485471872029,0.47,-0.01,6.933495826488655e-05,0.0001386770120962,1.9626509120497653,2.002764305885513,-0.0001386770120962
positive_control,1.4765485471872029,0.47,0.0,0.00035381307406310533,0.0007076269473755,1.976021448408616,1.9819702386028557,-0.0007076269473755
positive_control,1.4765485471872029,0.47,0.0099999999999999,0.0005781759287995805,0.0011563812120043,1.9938506089506924,1.9656383730364264,-0.0011563812120043
positive_control,1.4765485471872029,0.47,0.0199999999999999,0.0006541967515561753,0.0013085129044905,2.010276586733657,1.9566871752465496,-0.0013085129044905
positive_control,1.4765485471872029,0.47,0.03,0.0006107026683373192,0.001221578803711,2.0219134180392286,1.9548968496589532,-0.001221578803711
positive_control,1.4765485471872029,0.47,0.0399999999999999,0.0005186386600251092,0.0010374405957891,2.02882042628342,1.9580888283137532,-0.0010374405957891
positive_control,1.4765485471872029,0.47,0.0499999999999999,0.000424687764844871,0.0008495002312373,2.032402028901789,1.963929752481541,-0.0008495002312373
positive_control,1.4765485471872029,0.47,0.06,0.0003464385346452248,0.0006929633631046,2.0339733000992064,1.9707741403294088,-0.0006929633631046
positive_control,1.4765485471872029,0.47,0.07,0.00028645459843178926,0.0005729664614219,2.03441724042086,1.9776947165989152,-0.0005729664614219
positive_control,1.4765485471872029,0.47,0.08,0.00024217272039296395,0.0004843829456057,2.0342589543887226,1.9842530848415056,-0.0004843829456057
positive_control,1.4765485471872029,0.47,0.0899999999999999,0.00021016195712656946,0.0004203484839818,2.033795527864608,1.990287339159284,-0.0004203484839818
positive_control,1.4765485471872029,0.47,0.0999999999999999,0.00018747992625883997,0.0003749760223104,2.0331911233113367,1.9957753739147976,-0.0003749760223104
positive_control,1.4765485471872029,0.47,0.1099999999999999,0.00017191773419756543,0.0003438461393986,2.032534663436831,2.000759188886741,-0.0003438461393986
positive_control,1.4765485471872029,0.47,0.12,0.00016190037988626725,0.0003238077704722,2.0318726367959785,2.005306542030977,-0.0003238077704722
positive_control,1.4765485471872029,0.47,0.13,0.00015630539236118765,0.000312615306947,2.0312273495301945,2.0094931733764034,-0.000312615306947
positive_control,1.4765485471872029,0.47,0.14,0.0001542541045566006,0.000308511003156,2.030607026745855,2.0133960039753407,-0.000308511003156
positive_control,1.4765485471872029,0.47,0.15,0.0001548254214375113,0.0003096524205143,2.030011463158523,2.017092566698685,-0.0003096524205143
positive_control,1.4765485471872029,0.47,0.1599999999999999,0.00015651741682978958,0.0003130355676081,2.029435500615869,2.02066515931249,-0.0003130355676081
positive_control,1.4765485471872029,0.47,0.1699999999999999,0.0001559706128291245,0.0003119414319306,2.0288723823411585,2.0242113255244614,-0.0003119414319306
positive_control,1.4765485471872029,0.47,0.18,0.00014447823617782038,0.0002889564741556,2.028320913174215,2.027868182710715,-0.0002889564741556
positive_control,1.4765485471872029,0.47,0.19,9.720222715872447e-05,0.0001944045518676,2.027809332933196,2.0318762751055166,-0.0001944045518676
positive_control,1.4765485471872029,0.47,0.2,6.560559282364046e-05,0.0001312115285,2.0274906794251746,2.036781740298583,0.0001312115285
positive_control,1.6022122533307943,0.51,-0.2,0.0002951115102419855,0.0005902518176713,2.0147509285360687,2.0549511725423004,-0.0005902518176713
positive_control,1.6022122533307943,0.51,-0.19,0.0009223228646843888,0.0018447703632212,2.0073425778820675,2.0545579919815387,-0.0018447703632212
positive_control,1.6022122533307943,0.51,-0.18,0.0008474934129387182,0.0016951279795407,2.0037572819070752,2.0561495077506726,-0.0016951279795407
positive_control,1.6022122533307943,0.51,-0.17,0.0007144630964799999,0.0014290643381883,2.001120751038935,2.057553440022528,-0.0014290643381883
positive_control,1.6022122533307943,0.51,-0.16,0.0006076343173619292,0.0012154007971873,1.998790397848588,2.0586242393188607,-0.0012154007971873
positive_control,1.6022122533307943,0.51,-0.15,0.000532588085245824,0.0010653042276597,1.9965439806319627,2.0594311946367245,-0.0010653042276597
positive_control,1.6022122533307943,0.51,-0.14,0.00048386569174202655,0.0009678587377083,1.994266508729722,2.060034932885749,-0.0009678587377083
positive_control,1.6022122533307943,0.51,-0.13,0.00045630356376092577,0.0009127378752296,1.991874510919114,2.060462650300804,-0.0009127378752296
positive_control,1.6022122533307943,0.51,-0.12,0.00044672026826492547,0.0008935794771721,1.989291431525131,2.0607083610036754,-0.0008935794771721
positive_control,1.6022122533307943,0.51,-0.11,0.0004539346068602689,0.0009080222247349,1.986436637426437,2.060731896024123,-0.0009080222247349
positive_control,1.6022122533307943,0.51,-0.1,0.00047867098986524413,0.0009575166475764,1.983218749820005,2.0604519966303965,-0.0009575166475764
