case,phi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
impurity_mimic,0.7225663103256524,0.08000000000000002,1.235672703590569e-06,4.5940141263400367e-07,7.762712909565653e-07,2.11395036594072,2.0179918264502015,0.16714185795031278,0.1678987151874779,0.05319226828088386,0.14990766500856773
impurity_mimic,0.7225663103256524,0.08999999999999997,1.2093117807931188e-06,5.189155526694232e-07,6.903962281236957e-07,2.120488101483415,2.006897880091536,0.17816175087926017,0.17903073048205037,0.057674339792073454,0.1721335407867423
impurity_mimic,0.7225663103256524,0.09999999999999998,1.2553763437978738e-06,6.151120192560878e-07,6.40264324541786e-07,2.1277142478887723,1.9939924084780771,0.19160221138062938,0.19262878732554947,0.06388860375618165,0.19863701911179682
impurity_mimic,0.7225663103256524,0.10999999999999999,1.3748297307112381e-06,7.627420309079639e-07,6.120876998032743e-07,2.1358251107700355,1.9788094621573982,0.20799652098921373,0.20924140120876378,0.07217202230687808,0.2304325511390655
impurity_mimic,0.7225663103256524,0.12,1.5832609211251016e-06,9.877176958115577e-07,5.955432253135439e-07,2.1450640866351,1.9607486804978884,0.22803807108081578,0.2295853891779541,0.08297457998894106,0.2688373042232907
impurity_mimic,0.7225663103256524,0.13,1.913836056933317e-06,1.3348738005725358e-06,5.789622563607812e-07,2.1557367357863013,1.9390337294583113,0.2526285384412594,0.25459762990873847,0.09689238161721452,0.31556447941268345
impurity_mimic,0.7225663103256524,0.14,2.4262862164965404e-06,1.8828875126703129e-06,5.433987038262275e-07,2.1682275334500147,1.9126625839062172,0.2829353390478086,0.2854978764680672,0.1147083489964976,0.37283583596055386
impurity_mimic,0.7225663103256524,0.15000000000000002,3.2250441417046806e-06,2.773096547179638e-06,4.519475945250426e-07,2.183015147646557,1.880356837035723,0.3204504250248813,0.3238546474291822,0.13743572932591885,0.4434982623410535
impurity_mimic,0.7225663103256524,0.15999999999999998,4.493508171477112e-06,4.2658341111923845e-06,2.2767406028472746e-07,2.2006767047054008,1.8405339565204069,0.3670242988363792,0.3716262931051432,0.1663478218050385,0.5310925642587966
impurity_mimic,0.7225663103256524,0.16999999999999998,6.5572931301439975e-06,6.8509197381449825e-06,-2.936266080009851e-07,2.2218571444917137,1.7913667188894802,0.42480635281920676,0.43110073840907953,0.2029489147008851,0.6397337258929912
impurity_mimic,0.7225663103256524,0.18,9.996543779183796e-06,1.1460115055667695e-05,-1.4635712764838983e-06,2.24715030728985,1.7310820447475044,0.49593171101152,0.5045501231709077,0.24877994015039348,0.7734666148521271
