candidate,eta,alpha,barrier_Z,bias,conductance,mean_frustration
s_wave,0.0,0.0,0.5,0.16800000000000004,1.0930865337463116,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.17600000000000005,1.074154568043785,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.184,1.056749158690521,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.192,1.0407385139016971,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.2,1.0260000000043494,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.20800000000000002,1.0124204863390844,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.21600000000000003,0.9998962742612151,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.22400000000000003,0.9883327589536596,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.23200000000000004,0.9776439298016117,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.24,0.9677517831689585,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.24,0.6604636233936442,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.23199999999999998,0.670453229598883,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.22399999999999998,0.6812473674123652,4.132233444309463e-11
