energy,normal_dos,bdg_dos
0.18199999999999994,0.3899566524168378,0.8467009819728311
0.18399999999999994,0.3898618727688041,0.8429900230723004
0.18599999999999994,0.38963528269191633,0.8395071401774463
0.18799999999999994,0.38915467742535237,0.8362119574195132
0.18999999999999995,0.3883208561034769,0.833057212506756
0.19199999999999995,0.38708851276551764,0.8300029169039504
0.19399999999999995,0.3854809785279991,0.8270288363685278
0.19599999999999995,0.3835845904754313,0.8241419749679887
0.19799999999999995,0.3815284744094887,0.8213781022813881
0.19999999999999996,0.37946088128287114,0.8187978709067917
0.20199999999999996,0.37753111213474283,0.8164774411416791
0.20399999999999996,0.37587973020965726,0.8144926286403479
0.20599999999999996,0.37463451518468105,0.8128980186482972
0.20799999999999996,0.37390816508315666,0.8117080598813378
0.20999999999999996,0.37379513975703704,0.8108902373604396
0.21199999999999997,0.37436685835462674,0.8103762262298099
0.21399999999999997,0.3756655106900158,0.8100878224630074
0.21599999999999997,0.37769763818626506,0.809967578106932
0.21799999999999997,0.3804299457357575,0.8100034994349472
0.21999999999999997,0.3837903349129007,0.8102408715020217
0.22199999999999998,0.38767529793345507,0.8107785185585401
0.22399999999999998,0.3919612621880298,0.8117504564492137
0.22599999999999998,0.39651508707738004,0.8132973795845155
0.22799999999999998,0.4011997183875822,0.8155349538654814
0.22999999999999998,0.4058743266348192,0.8185258657255262
0.23199999999999998,0.41039189548379995,0.8222602507927488
0.23399999999999999,0.4145993905672454,0.8266465971949869
0.236,0.4183453403769591,0.8315135800209923
0.238,0.42149656623389975,0.8366218861328797
0.24,0.423960918157575,0.8416838410892571
0.242,0.42570870802105615,0.8463883379242495
0.244,0.42678435819016863,0.8504288521301681
0.246,0.4273019384950889,0.8535322136515756
0.248,0.42742266024491027,0.8554856040789345
0.25,0.4273180958901853,0.8561594741352749
0.252,0.42712884917537897,0.8555238247493673
0.254,0.42693199722704395,0.8536542995091937
0.256,0.4267287620167405,0.8507248260257275
0.258,0.42645647958347754,0.8469864056809213
0.26,0.4260198804023381,0.8427351129559016
0.262,0.42533026331251184,0.8382740130930706
0.264,0.4243390521643047,0.8338739774672933
0.266,0.42305447489156617,0.8297389543168778
0.268,0.42153657460220617,0.8259819911232537
0.27,0.4198750847639633,0.8226178150639932
0.272,0.41816262998913517,0.8195755033259525
0.274,0.41647694387337114,0.8167307438640675
0.276,0.41487873579199447,0.8139515479329509
0.278,0.4134211390778203,0.8111456624155914
0.28,0.41215985157390955,0.8082955569677587
0.28200000000000003,0.4111543658732069,0.8054698162229877
