case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
positive_control,0.5969026041820606,0.18999999999999997,0.0,0.011842584718002258,0.011852661217598462,-1.0076499596204172e-05,1.9322399719548546,1.970072961442743,0.8969672218822666,0.9186965993174813,0.9647171734278157,0.9486135613751417
positive_control,0.5969026041820606,0.18999999999999997,0.009999999999999981,0.012279076080833562,0.012810602501149087,-0.0005315264203155246,1.9252025596494717,1.960556376903112,0.760628498033072,0.8422949365421915,0.8348944119632846,0.8812070332187638
positive_control,0.5969026041820606,0.18999999999999997,0.01999999999999999,0.01646270159618868,0.017857351151021085,-0.0013946495548324035,1.9427828412659567,1.9763870331703903,0.48800332581650946,0.6439920414087343,0.5438258349957203,0.6662103586835115
positive_control,0.5969026041820606,0.18999999999999997,0.03,0.040267605544337726,0.045276501601304496,-0.00500889605696677,1.9760724145938628,2.01824274156106,0.2304881842912298,0.3624114287757883,0.24940687364039996,0.33915979115776207
positive_control,0.5969026041820606,0.18999999999999997,0.03999999999999998,0.15098245659629725,0.17562457918039667,-0.024642122584099424,1.952453756066029,1.9603151510866843,0.2514609775734444,0.2809891965396022,0.2743650989233163,0.29603192286881835
positive_control,0.5969026041820606,0.18999999999999997,0.04999999999999999,0.07014324746172378,0.08432915835999903,-0.014185910898275256,1.9396076004088723,1.9390947137067898,0.26244602920225896,0.40520759525335837,0.3086525178951115,0.4519269706482937
positive_control,0.5969026041820606,0.18999999999999997,0.06,0.06852496144284317,0.08505264204912512,-0.016527680606281944,1.9811340700401856,2.0071185839412444,0.13990635249123656,0.22318176122914218,0.14224460184476906,0.1995354966816157
positive_control,0.5969026041820606,0.18999999999999997,0.07,0.1484741649604909,0.1897694110796702,-0.04129524611917931,1.9500937555417692,1.9221358707885459,0.24350378949885132,0.25772413236284697,0.25211478783790275,0.29429301545512176
positive_control,0.5969026041820606,0.18999999999999997,0.08000000000000002,0.06462206882770025,0.08468199077721533,-0.020059921949515086,1.9162484521194394,1.878359919887277,0.24144630280132853,0.3619617851735675,0.3051379287323738,0.46354194333677534
positive_control,0.5969026041820606,0.18999999999999997,0.08999999999999997,0.04140960055634938,0.0553221151437011,-0.013912514587351717,1.9626318211274096,1.9677777261361054,0.13736686637376114,0.2309644373897718,0.16082253065899987,0.24927419666631456
positive_control,0.5969026041820606,0.18999999999999997,0.09999999999999998,0.07753732072775735,0.10498055602039352,-0.027443235292636176,2.0041396900750352,2.0150737908690872,0.12193816503331409,0.14703210873378883,0.09035523966564254,0.10451508257206518
positive_control,0.5969026041820606,0.18999999999999997,0.10999999999999999,0.10397996245679948,0.14187740623684084,-0.037897443780041354,1.913272530608028,1.8065961597259368,0.2834514674293112,0.3318346272287289,0.3322814930412417,0.4873410237227508
positive_control,0.5969026041820606,0.18999999999999997,0.12,0.03276201111717576,0.04481964530071898,-0.01205763418354322,1.928154483476581,1.8898704324157962,0.15937412521221123,0.24989897942455544,0.21916200755208695,0.3479709128252159
positive_control,0.5969026041820606,0.18999999999999997,0.13,0.024841401534205287,0.03390262775325787,-0.009061226219052584,1.9667585672214376,1.9684979558550741,0.10231837675043325,0.1747284147710626,0.126498583309943,0.1971692326969356
positive_control,0.5969026041820606,0.18999999999999997,0.14,0.0491730738776922,0.06659081538869636,-0.017417741511004163,2.017415700793472,2.0279710376831788,0.10357787911179321,0.1333972954377841,0.06874443680731736,0.08800851624360123
positive_control,0.5969026041820606,0.18999999999999997,0.15000000000000002,0.10007267477073384,0.13366119110058497,-0.03358851632985113,1.969514926513168,1.8249932554285135,0.268987845802353,0.2643044951300168,0.2658844029593342,0.4057227233716524
positive_control,0.5969026041820606,0.18999999999999997,0.15999999999999998,0.02639186770405418,0.03453313549276753,-0.008141267788713349,1.9300937580617026,1.867447902311104,0.1383534209193502,0.19914785009606442,0.20011839506893417,0.32355867999624705
positive_control,0.5969026041820606,0.18999999999999997,0.16999999999999998,0.014702736969965621,0.018713115373228492,-0.004010378403262871,1.9549446235673573,1.9398427603645898,0.08796353655012372,0.1492898146327524,0.1290085345795035,0.20543667586489986
positive_control,0.5969026041820606,0.18999999999999997,0.18,0.018076970979262686,0.022223134020440936,-0.00414616304117825,1.9868987695034765,1.996791836248259,0.0724855663097118,0.12333818670526009,0.08144063376505674,0.12240018741582256
positive_control,0.5969026041820606,0.18999999999999997,0.19,0.05293651848747673,0.062456196489678095,-0.009519678002201368,2.0578037199945354,2.0479671899820557,0.12536090656491447,0.1344152335346917,0.05803750856817809,0.0769283655504348
positive_control,0.5969026041820606,0.18999999999999997,0.2,0.05953399783629117,0.06704273368774327,-0.007508735851452099,1.9847573962929594,1.8368438466692019,0.2053199890659414,0.19895411605189373,0.2130538569215297,0.3546015335312397
positive_control,0.7225663103256524,0.23,-0.2,0.02621322128377598,0.02578946588869989,0.00042375539507609125,1.9565933308573988,2.0692046021489747,0.08113443530216172,0.12992958249191294,0.12496485983983904,0.061148735738014486
