mu,phi,bulk_gap
-1.6666666666666667,4.241150082346221,0.1207691210748354
-1.6666666666666667,4.39822971502571,0.14368855180891119
-1.6666666666666667,4.5553093477052,0.16360791387422838
-1.6666666666666667,4.71238898038469,0.18767397598001934
-1.6666666666666667,4.869468613064179,0.21365904680695635
-1.6666666666666667,5.026548245743669,0.23935179968667641
-1.6666666666666667,5.183627878423159,0.26688780000869994
-1.6666666666666667,5.340707511102648,0.29566775794750105
-1.6666666666666667,5.497787143782138,0.3249864987082479
-1.6666666666666667,5.654866776461628,0.3538894972938721
-1.6666666666666667,5.811946409141117,0.38082287470548337
-1.6666666666666667,5.969026041820607,0.402481131262579
-1.6666666666666667,6.126105674500097,0.41027985367027897
-1.6666666666666667,6.283185307179586,0.39907478742266855
-1.5,0.0,0.29289321881345254
-1.5,0.15707963267948966,0.30390547376721916
-1.5,0.3141592653589793,0.3361206476501992
-1.5,0.47123889803846897,0.38729135999879966
-1.5,0.6283185307179586,0.36889112897573667
-1.5,0.7853981633974483,0.336285500520715
-1.5,0.9424777960769379,0.3035845368931995
-1.5,1.0995574287564276,0.2721158215915066
-1.5,1.2566370614359172,0.24238177424760926
-1.5,1.413716694115407,0.21479017635694247
-1.5,1.5707963267948966,0.18974129620367222
-1.5,1.7278759594743862,0.16398972378213844
-1.5,1.8849555921538759,0.14177652108771358
-1.5,2.0420352248333655,0.12022900925066092
-1.5,2.199114857512855,0.10257258329227535
-1.5,2.356194490192345,0.08483943208607637
-1.5,2.5132741228718345,0.06820830265181563
-1.5,2.670353755551324,0.04834135578043913
-1.5,2.827433388230814,0.03398382730419518
-1.5,2.9845130209103035,0.015688384310616362
-1.5,3.141592653589793,0.00785452817465282
-1.5,3.2986722862692828,0.015688384310616595
-1.5,3.4557519189487724,0.03398382730419516
-1.5,3.612831551628262,0.048341355780439306
-1.5,3.7699111843077517,0.06820830265181614
-1.5,3.9269908169872414,0.08483943208607629
-1.5,4.084070449666731,0.1025725832922751
-1.5,4.241150082346221,0.12022900925066078
-1.5,4.39822971502571,0.1417765210877136
-1.5,4.5553093477052,0.16398972378213847
-1.5,4.71238898038469,0.18974129620367214
-1.5,4.869468613064179,0.2147901763569424
-1.5,5.026548245743669,0.24238177424760915
-1.5,5.183627878423159,0.272115821591507
-1.5,5.340707511102648,0.3035845368931994
-1.5,5.497787143782138,0.33628550052071476
-1.5,5.654866776461628,0.36889112897573667
-1.5,5.811946409141117,0.38729135999879966
-1.5,5.969026041820607,0.3361206476501992
-1.5,6.126105674500097,0.30390547376721916
-1.5,6.283185307179586,0.2928932188134523
-1.3333333333333335,0.0,0.16666666666666677
-1.3333333333333335,0.15707963267948966,0.1775137623406243
-1.3333333333333335,0.3141592653589793,0.20923362884946353
-1.3333333333333335,0.47123889803846897,0.2595795214257524
-1.3333333333333335,0.6283185307179586,0.32540253841284184
-1.3333333333333335,0.7853981633974483,0.34444092089873013
-1.3333333333333335,0.9424777960769379,0.30942692263383104
-1.3333333333333335,1.0995574287564276,0.27557665188760005
-1.3333333333333335,1.2566370614359172,0.24393135182655784
-1.3333333333333335,1.413716694115407,0.2146760208526311
-1.3333333333333335,1.5707963267948966,0.18815666648319684
-1.3333333333333335,1.7278759594743862,0.1639218410570222
-1.3333333333333335,1.8849555921538759,0.13955982704636766
-1.3333333333333335,2.0420352248333655,0.12025849186734636
-1.3333333333333335,2.199114857512855,0.09922847588052595
-1.3333333333333335,2.356194490192345,0.08016350119712244
-1.3333333333333335,2.5132741228718345,0.06316046752315525
-1.3333333333333335,2.670353755551324,0.05049694804113219
-1.3333333333333335,2.827433388230814,0.030907638422499665
-1.3333333333333335,2.9845130209103035,0.026474263834904057
-1.3333333333333335,3.141592653589793,0.021019344297960374
-1.3333333333333335,3.2986722862692828,0.026474263834904737
-1.3333333333333335,3.4557519189487724,0.0309076384224997
-1.3333333333333335,3.612831551628262,0.050496948041131993
-1.3333333333333335,3.7699111843077517,0.06316046752315477
-1.3333333333333335,3.9269908169872414,0.08016350119712239
-1.3333333333333335,4.084070449666731,0.09922847588052566
-1.3333333333333335,4.241150082346221,0.12025849186734648
-1.3333333333333335,4.39822971502571,0.1395598270463676
-1.3333333333333335,4.5553093477052,0.1639218410570224
-1.3333333333333335,4.71238898038469,0.18815666648319687
-1.3333333333333335,4.869468613064179,0.21467602085263104
-1.3333333333333335,5.026548245743669,0.24393135182655803
-1.3333333333333335,5.183627878423159,0.27557665188759983
-1.3333333333333335,5.340707511102648,0.3094269226338308
-1.3333333333333335,5.497787143782138,0.34444092089873013
-1.3333333333333335,5.654866776461628,0.32540253841284195
-1.3333333333333335,5.811946409141117,0.2595795214257523
-1.3333333333333335,5.969026041820607,0.20923362884946356
-1.3333333333333335,6.126105674500097,0.17751376234062416
-1.3333333333333335,6.283185307179586,0.16666666666666674
-1.1666666666666667,0.0,0.028174684192449978
-1.1666666666666667,0.15707963267948966,0.038890003148654886
-1.1666666666666667,0.3141592653589793,0.07021553047562082
-1.1666666666666667,0.47123889803846897,0.11990758496685432
-1.1666666666666667,0.6283185307179586,0.1848226731446278
-1.1666666666666667,0.7853981633974483,0.26148197028438785
-1.1666666666666667,0.9424777960769379,0.31188996123695956
-1.1666666666666667,1.0995574287564276,0.27723642166871376
-1.1666666666666667,1.2566370614359172,0.2440333645942929
-1.1666666666666667,1.413716694115407,0.21344133804271942
-1.1666666666666667,1.5707963267948966,0.18550134761889245
-1.1666666666666667,1.7278759594743862,0.1607146780497715
-1.1666666666666667,1.8849555921538759,0.13775290135870227
-1.1666666666666667,2.0420352248333655,0.11578590922132619
-1.1666666666666667,2.199114857512855,0.09599836728728438
-1.1666666666666667,2.356194490192345,0.07892280681174865
-1.1666666666666667,2.5132741228718345,0.06206400991054416
-1.1666666666666667,2.670353755551324,0.044616571714427046
-1.1666666666666667,2.827433388230814,0.033553874741047304
-1.1666666666666667,2.9845130209103035,0.014497153581687116
-1.1666666666666667,3.141592653589793,0.004691649825998401
-1.1666666666666667,3.2986722862692828,0.01449715358168723
-1.1666666666666667,3.4557519189487724,0.03355387474104733
-1.1666666666666667,3.612831551628262,0.044616571714426824
-1.1666666666666667,3.7699111843077517,0.062064009910544234
-1.1666666666666667,3.9269908169872414,0.07892280681174853
-1.1666666666666667,4.084070449666731,0.09599836728728443
-1.1666666666666667,4.241150082346221,0.11578590922132592
-1.1666666666666667,4.39822971502571,0.13775290135870244
-1.1666666666666667,4.5553093477052,0.16071467804977146
-1.1666666666666667,4.71238898038469,0.1855013476188924
-1.1666666666666667,4.869468613064179,0.21344133804271928
-1.1666666666666667,5.026548245743669,0.24403336459429284
-1.1666666666666667,5.183627878423159,0.27723642166871315
-1.1666666666666667,5.340707511102648,0.31188996123695933
-1.1666666666666667,5.497787143782138,0.261481970284388
-1.1666666666666667,5.654866776461628,0.18482267314462789
-1.1666666666666667,5.811946409141117,0.11990758496685432
-1.1666666666666667,5.969026041820607,0.07021553047562093
-1.1666666666666667,6.126105674500097,0.03889000314865486
-1.1666666666666667,6.283185307179586,0.028174684192449978
