model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
compressed_v3,K_T,nodal_even,2.0,0.5,-70.83333333333333,0.10601353834162111,5.757317865905627e-05,0.894044034837038
compressed_v3,K_T,nodal_even,2.0,0.5,-70.0,0.10908634809715557,5.631576226739719e-05,0.8909699676651117
compressed_v3,K_T,nodal_even,2.0,0.5,-69.16666666666667,0.0758524263359047,5.612980059325398e-05,0.9242037034646885
compressed_v3,K_T,nodal_even,2.0,0.5,-68.33333333333333,0.019288576809701502,5.697761583020221e-05,0.9807684008061287
compressed_v3,K_T,nodal_even,2.0,0.5,-67.5,-0.05222129413164934,5.901544059699283e-05,1.0522803095722466
compressed_v3,K_T,nodal_even,2.0,0.5,-66.66666666666667,-0.1343257141280382,6.163089478534049e-05,1.1343873450228235
compressed_v3,K_T,nodal_even,2.0,0.5,-65.83333333333333,-0.2419396445994294,6.365264836008446e-05,1.2420032972477895
compressed_v3,K_T,nodal_even,2.0,0.5,-65.0,-0.4251375039013148,6.533982581633633e-05,1.4252028437271314
compressed_v3,K_T,nodal_even,2.0,0.5,-64.16666666666667,-0.6630272901005243,6.824337983613862e-05,1.6630955334803603
compressed_v3,K_T,nodal_even,2.0,0.5,-63.33333333333333,-0.8467961336934747,7.203101689278233e-05,1.8468681647103673
compressed_v3,K_T,nodal_even,2.0,0.5,-62.5,-1.0397675915722793,7.412629167479925e-05,2.039841717863954
compressed_v3,K_T,nodal_even,2.0,0.5,-61.66666666666666,-1.3000958316430158,7.096374669344009e-05,2.300166795389709
compressed_v3,K_T,nodal_even,2.0,0.5,-60.83333333333333,-1.3061893186397073,6.969365969500179e-05,2.3062590122994022
compressed_v3,K_T,nodal_even,2.0,0.5,-60.0,-1.3593407404769782,7.173353368732387e-05,2.3594124740106657
compressed_v3,K_T,nodal_even,2.0,0.5,-59.16666666666666,-1.4218081401662879,7.613212119198297e-05,2.42188427228748
compressed_v3,K_T,nodal_even,2.0,0.5,-58.33333333333333,-1.3299915760710113,8.221803368590632e-05,2.3300737941046967
compressed_v3,K_T,nodal_even,2.0,0.5,-57.5,-1.3300387499254598,8.878545654021763e-05,2.3301275353819997
compressed_v3,K_T,nodal_even,2.0,0.5,-56.66666666666666,-1.315187888212775,9.27911894602786e-05,2.315280679402235
compressed_v3,K_T,nodal_even,2.0,0.5,-55.83333333333333,-1.3150990273382848,9.767227866551002e-05,2.3151966996169504
compressed_v3,K_T,nodal_even,2.0,0.5,-55.0,-1.2275991956618677,9.839987809854887e-05,2.2276975955399663
compressed_v3,K_T,nodal_even,2.0,0.5,-54.16666666666666,-1.1012652562716152,9.407741913542235e-05,2.10135933369075
compressed_v3,K_T,nodal_even,2.0,0.5,-53.33333333333333,-0.9823183181776689,8.604289070291584e-05,1.982404361068372
compressed_v3,K_T,nodal_even,2.0,0.5,-52.5,-0.8670341041808586,8.289394281832543e-05,1.8671169981236768
compressed_v3,K_T,nodal_even,2.0,0.5,-51.66666666666666,-0.8713120537706477,0.00010412811212051752,1.8714161818827684
compressed_v3,K_T,nodal_even,2.0,0.5,-50.83333333333333,-1.0948697349503536,0.00016520425792932955,2.095034939208283
compressed_v3,K_T,nodal_even,2.0,0.5,-50.0,-1.3963367079300102,0.0002442934132444224,2.3965810013432547
compressed_v3,K_T,nodal_even,2.0,0.5,-49.16666666666666,-1.5651880832103235,0.00028912841509914005,2.5654772116254225
compressed_v3,K_T,nodal_even,2.0,0.5,-48.33333333333333,-1.5815918538643134,0.0002857070724323317,2.5818775609367455
compressed_v3,K_T,nodal_even,2.0,0.5,-47.5,-1.4797403723933094,0.0002468761113833833,2.4799872485046923
compressed_v3,K_T,nodal_even,2.0,0.5,-46.66666666666666,-1.3547282408300776,0.00020174363825007784,2.354929984468327
compressed_v3,K_T,nodal_even,2.0,0.5,-45.83333333333333,-1.3159187109341928,0.00017922645950720827,2.3160979373937
compressed_v3,K_T,nodal_even,2.0,0.5,-45.0,-1.3062469720326846,0.00016324500823040452,2.3064102170409155
compressed_v3,K_T,nodal_even,2.0,0.5,-44.16666666666666,-1.2540816147135772,0.0001578634077643949,2.2542394781213417
compressed_v3,K_T,nodal_even,2.0,0.5,-43.33333333333333,-1.2303039981656019,0.00016258848970671905,2.230466586655308
compressed_v3,K_T,nodal_even,2.0,0.5,-42.5,-1.1613971558259946,0.00016791262897853604,2.1615650684549736
compressed_v3,K_T,nodal_even,2.0,0.5,-41.66666666666666,-1.0608898908027298,0.00017719822516170313,2.0610670890278917
compressed_v3,K_T,nodal_even,2.0,0.5,-40.83333333333333,-0.9575245690868369,0.00019126848065791177,1.9577158375674948
compressed_v3,K_T,nodal_even,2.0,0.5,-40.0,-0.8316870402591326,0.0002069070766325425,1.8318939473357654
compressed_v3,K_T,nodal_even,2.0,0.5,-39.16666666666666,-0.71158915174489,0.000226598621731966,1.711815750366622
compressed_v3,K_T,nodal_even,2.0,0.5,-38.33333333333333,-0.6116735415784456,0.00024790334913083015,1.6119214449275763
compressed_v3,K_T,nodal_even,2.0,0.5,-37.5,-0.5200124759838167,0.0002707372689494707,1.5202832132527662
compressed_v3,K_T,nodal_even,2.0,0.5,-36.66666666666666,-0.4428505176778857,0.0002954048749902098,1.4431459225528762
compressed_v3,K_T,nodal_even,2.0,0.5,-35.83333333333333,-0.3895317951130131,0.0003187359238282483,1.3898505310368414
compressed_v3,K_T,nodal_even,2.0,0.5,-35.0,-0.3401075150420089,0.00033929441406710403,1.3404468094560762
compressed_v3,K_T,nodal_even,2.0,0.5,-34.166666666666664,-0.2868532265388727,0.00035406590004837413,1.287207292438921
compressed_v3,K_T,nodal_even,2.0,0.5,-33.33333333333333,-0.28234697676369636,0.0003721998152740572,1.2827191765789705
compressed_v3,K_T,nodal_even,2.0,0.5,-32.5,-0.3516077549220002,0.0004035618803942089,1.3520113168023944
compressed_v3,K_T,nodal_even,2.0,0.5,-31.666666666666664,-0.4878308688726149,0.00044229800482640657,1.4882731668774414
compressed_v3,K_T,nodal_even,2.0,0.5,-30.83333333333333,-0.731958030476538,0.0004835599858205994,1.732441590462359
compressed_v3,K_T,nodal_even,2.0,0.5,-30.0,-1.04867962058157,0.0005097223942787145,2.0491893429758488
compressed_v3,K_T,nodal_even,2.0,0.5,-29.166666666666664,-1.4106181903983233,0.0005084809946594788,2.411126671392983
compressed_v3,K_T,nodal_even,2.0,0.5,-28.33333333333333,-1.6578277745953334,0.00048550976009491845,2.6583132843554287
compressed_v3,K_T,nodal_even,2.0,0.5,-27.5,-1.943442150878155,0.00043949146377287744,2.9438816423419274
compressed_v3,K_T,nodal_even,2.0,0.5,-26.666666666666664,-2.1474731323839147,0.0003998097351632934,3.147872942119078
compressed_v3,K_T,nodal_even,2.0,0.5,-25.83333333333333,-2.482678623431325,0.0004077609480265454,3.483086384379352
compressed_v3,K_T,nodal_even,2.0,0.5,-25.0,-2.0664222193225963,0.0004212219528356434,3.066843441275432
compressed_v3,K_T,nodal_even,2.0,0.5,-24.166666666666664,-1.746163702257408,0.0004367601429792563,2.746600462400387
compressed_v3,K_T,nodal_even,2.0,0.5,-23.33333333333333,-1.633231045693211,0.00044933031682470466,2.6336803760100356
compressed_v3,K_T,nodal_even,2.0,0.5,-22.5,-1.5436328391462537,0.0004608347716233073,2.5440936739178768
compressed_v3,K_T,nodal_even,2.0,0.5,-21.666666666666664,-1.44502771617595,0.000479375609357763,2.4455070917853075
compressed_v3,K_T,nodal_even,2.0,0.5,-20.83333333333333,-1.3704309546500881,0.0005072848224880496,2.370938239472576
compressed_v3,K_T,nodal_even,2.0,0.5,-20.0,-1.3372432526525098,0.0005456530367069257,2.3377889056892163
compressed_v3,K_T,nodal_even,2.0,0.5,-19.166666666666664,-1.3565223530425947,0.0005971005466951276,2.35711945358929
compressed_v3,K_T,nodal_even,2.0,0.5,-18.33333333333333,-1.4316670382362457,0.0006629701355467261,2.4323300083717925
compressed_v3,K_T,nodal_even,2.0,0.5,-17.5,-1.5330344660674202,0.0007379209590402273,2.5337723870264606
compressed_v3,K_T,nodal_even,2.0,0.5,-16.666666666666664,-1.63165850594509,0.0008094407105843354,2.6324679466556744
compressed_v3,K_T,nodal_even,2.0,0.5,-15.833333333333329,-1.6888641947482392,0.0008550774840839397,2.689719272232323
compressed_v3,K_T,nodal_even,2.0,0.5,-15.0,-1.7096897665020552,0.0009390106188938614,2.710628777120949
compressed_v3,K_T,nodal_even,2.0,0.5,-14.166666666666655,-1.7028733335746162,0.0011201939955723325,2.703993527570189
compressed_v3,K_T,nodal_even,2.0,0.5,-13.333333333333329,-1.5934398431805483,0.0012568983682843577,2.5946967415488333
compressed_v3,K_T,nodal_even,2.0,0.5,-12.5,-1.4619132645654984,0.0016492447918346137,2.4635625093573332
compressed_v3,K_T,nodal_even,2.0,0.5,-11.666666666666655,-1.2233448165181477,0.0016623834252844118,2.2250071999434318
compressed_v3,K_T,nodal_even,2.0,0.5,-10.833333333333329,-1.3768994906134435,0.0034597753625258787,2.3803592659759696
compressed_v3,K_T,nodal_even,2.0,0.5,-10.0,-1.1877051867231976,0.002536434215431012,2.190241620938629
compressed_v3,K_T,nodal_even,2.0,0.5,-9.166666666666655,-1.6181530109277933,0.005094301689556833,2.623247312617351
compressed_v3,K_T,nodal_even,2.0,0.5,-8.333333333333329,-1.405339663092872,0.0038656498402972698,2.4092053129331696
compressed_v3,K_T,nodal_even,2.0,0.5,-7.5,-1.4571596641776405,0.005198721310313021,2.4623583854879536
compressed_v3,K_T,nodal_even,2.0,0.5,-6.666666666666657,-1.3312937969188556,0.004592711407405767,2.335886508326262
compressed_v3,K_T,nodal_even,2.0,0.5,-5.833333333333329,-1.3913295218810229,0.0045755012096270285,2.3959050230906502
compressed_v3,K_T,nodal_even,2.0,0.5,-5.0,-1.5006459733074589,0.005688486694788828,2.5063344600022472
compressed_v3,K_T,nodal_even,2.0,0.5,-4.166666666666657,-1.6227236037001929,0.008063921696865746,2.6307875253970585
compressed_v3,K_T,nodal_even,2.0,0.5,-3.3333333333333286,-1.7853989997080764,0.012840297264715885,2.798239296972792
compressed_v3,K_T,nodal_even,2.0,0.5,-2.5,-1.9362204416641684,0.02321125839197502,2.9594317000561428
compressed_v3,K_T,nodal_even,2.0,0.5,-1.6666666666666572,-2.00039781831461,0.05000931612790436,3.0504071344425143
compressed_v3,K_T,nodal_even,2.0,0.5,-0.8333333333333286,-1.369308554404296,0.13743496534668148,2.506743519750977
compressed_v3,K_T,nodal_even,2.0,0.5,0.0,1.3076703489133013,0.30767034891330164,0.0
compressed_v3,K_T,nodal_even,2.0,0.5,0.8333333333333428,-1.5203574310187549,0.13714525473551517,2.657502685754269
compressed_v3,K_T,nodal_even,2.0,0.5,1.6666666666666714,-2.345852701750895,0.051942627982543295,3.397795329733439
compressed_v3,K_T,nodal_even,2.0,0.5,2.5,-2.2694068119760877,0.02380630446603418,3.293213116442122
compressed_v3,K_T,nodal_even,2.0,0.5,3.333333333333343,-1.8270540437129603,0.012634476072166053,2.8396885197851267
compressed_v3,K_T,nodal_even,2.0,0.5,4.166666666666671,-1.1444025675088163,0.007400206142260839,2.1518027736510765
compressed_v3,K_T,nodal_even,2.0,0.5,5.0,-0.7282689102953043,0.005170878741787944,1.7334397890370918
compressed_v3,K_T,nodal_even,2.0,0.5,5.833333333333343,-0.45347937475097627,0.003967266647116395,1.4574466413980929
compressed_v3,K_T,nodal_even,2.0,0.5,6.666666666666671,-0.19968559753778498,0.003065178912635987,1.2027507764504208
compressed_v3,K_T,nodal_even,2.0,0.5,7.5,-0.034626239058400184,0.002581592657451157,1.0372078317158513
compressed_v3,K_T,nodal_even,2.0,0.5,8.333333333333343,0.04729048897464374,0.002312599643520311,0.9550221106688767
compressed_v3,K_T,nodal_even,2.0,0.5,9.166666666666671,0.07158121179923242,0.002071181598043681,0.9304899697988114
compressed_v3,K_T,nodal_even,2.0,0.5,10.0,0.07890870167687272,0.001815979214501852,0.9229072775376291
compressed_v3,K_T,nodal_even,2.0,0.5,10.833333333333345,0.11467282052699347,0.001562734003703715,0.8868899134767101
compressed_v3,K_T,nodal_even,2.0,0.5,11.666666666666671,0.1650783448095044,0.0013332596256413567,0.8362549148161367
compressed_v3,K_T,nodal_even,2.0,0.5,12.5,0.2264736348497051,0.001140422144018879,0.7746667872943138
compressed_v3,K_T,nodal_even,2.0,0.5,13.333333333333345,0.271791442207091,0.001004822179982924,0.7292133799728922
compressed_v3,K_T,nodal_even,2.0,0.5,14.166666666666671,0.28545270007301216,0.0009121134586549614,0.7154594133856428
compressed_v3,K_T,nodal_even,2.0,0.5,15.0,0.2737832959890213,0.0008505310695954111,0.727067235080574
compressed_v3,K_T,nodal_even,2.0,0.5,15.833333333333345,0.2355768205357942,0.0008195796708332594,0.7652427591350391
compressed_v3,K_T,nodal_even,2.0,0.5,16.66666666666667,0.2046418965826907,0.0007842305286596088,0.7961423339459689
compressed_v3,K_T,nodal_even,2.0,0.5,17.5,0.1981216673876879,0.0007323540748338116,0.8026106866871457
compressed_v3,K_T,nodal_even,2.0,0.5,18.333333333333343,0.2133928332972942,0.0006687733401716429,0.7872759400428777
compressed_v3,K_T,nodal_even,2.0,0.5,19.16666666666667,0.24929884404352273,0.0006009275611787561,0.751302083517656
compressed_v3,K_T,nodal_even,2.0,0.5,20.0,0.2840576383974503,0.0005447838136629499,0.7164871454162126
compressed_v3,total,nodal_even,2.0,0.5,-80.0,0.5242233482825186,2.583025064484986e-05,0.4758024819681261
compressed_v3,total,nodal_even,2.0,0.5,-79.16666666666667,0.4778486617708571,2.8866557980692783e-05,0.5221802047871237
compressed_v3,total,nodal_even,2.0,0.5,-78.33333333333333,0.4201597289973758,3.259173857700307e-05,0.5798728627412011
compressed_v3,total,nodal_even,2.0,0.5,-77.5,0.3397006956612862,3.7724503771789434e-05,0.6603370288424856
compressed_v3,total,nodal_even,2.0,0.5,-76.66666666666667,0.21478569303122505,4.560835031219071e-05,0.7852599153190873
compressed_v3,total,nodal_even,2.0,0.5,-75.83333333333333,0.045170610115149154,5.646096681837481e-05,0.9548858508516691
compressed_v3,total,nodal_even,2.0,0.5,-75.0,0.04340154265743739,5.78771083087267e-05,0.9566563344508712
compressed_v3,total,nodal_even,2.0,0.5,-74.16666666666667,0.14755615901554348,5.2841216945736635e-05,0.8524966822014023
compressed_v3,total,nodal_even,2.0,0.5,-73.33333333333333,0.2285128607027158,4.8925047649458425e-05,0.7715360643449335
compressed_v3,total,nodal_even,2.0,0.5,-72.5,0.2783824299611313,4.6792348831618236e-05,0.7216643623877005
compressed_v3,total,nodal_even,2.0,0.5,-71.66666666666667,0.30488981782261154,4.608661860627645e-05,0.6951562687959948
compressed_v3,total,nodal_even,2.0,0.5,-70.83333333333333,0.3117266064192882,4.66438284344825e-05,0.6883200374091462
compressed_v3,total,nodal_even,2.0,0.5,-70.0,0.2956327044329899,4.845774610694144e-05,0.704415753313117
compressed_v3,total,nodal_even,2.0,0.5,-69.16666666666667,0.2604583688341722,5.083131335711311e-05,0.7395924624791849
compressed_v3,total,nodal_even,2.0,0.5,-68.33333333333333,0.2162908373298063,5.3381294838504234e-05,0.7837625439650323
compressed_v3,total,nodal_even,2.0,0.5,-67.5,0.15664397582345535,5.76799038012967e-05,0.8434137040803459
compressed_v3,total,nodal_even,2.0,0.5,-66.66666666666667,0.08656580826920224,6.286151038598374e-05,0.9134970532411837
compressed_v3,total,nodal_even,2.0,0.5,-65.83333333333333,0.003828711837035431,6.670695261338331e-05,0.996237995115578
compressed_v3,total,nodal_even,2.0,0.5,-65.0,-0.12340066204588031,6.898622440016569e-05,1.1234696482702802
compressed_v3,total,nodal_even,2.0,0.5,-64.16666666666667,-0.28975225618896455,7.269861153512611e-05,1.2898249548004999
compressed_v3,total,nodal_even,2.0,0.5,-63.33333333333333,-0.4223922865850155,7.776581024328631e-05,1.4224700523952585
compressed_v3,total,nodal_even,2.0,0.5,-62.5,-0.5953190907049678,8.219730110294573e-05,1.5954012880060706
compressed_v3,total,nodal_even,2.0,0.5,-61.66666666666666,-0.8283670200944496,8.408440833208572e-05,1.828451104502782
compressed_v3,total,nodal_even,2.0,0.5,-60.83333333333333,-0.8730111832523867,8.835859517475941e-05,1.8730995418475611
compressed_v3,total,nodal_even,2.0,0.5,-60.0,-0.9694777206542845,9.599540495062883e-05,1.9695737160592355
compressed_v3,total,nodal_even,2.0,0.5,-59.16666666666666,-1.1282890740163696,0.00011270048125612302,2.1284017744976262
compressed_v3,total,nodal_even,2.0,0.5,-58.33333333333333,-1.2526555656534841,0.00014826339452681152,2.252803829048011
compressed_v3,total,nodal_even,2.0,0.5,-57.5,-1.582979451415194,0.00019986958260994714,2.583179320997804
compressed_v3,total,nodal_even,2.0,0.5,-56.66666666666666,-1.9180481362923933,0.00024790158283037475,2.9182960378752236
compressed_v3,total,nodal_even,2.0,0.5,-55.83333333333333,-2.262257474279278,0.00029203527322017284,3.262549509552498
compressed_v3,total,nodal_even,2.0,0.5,-55.0,-2.353465578197269,0.00032078351685348454,3.353786361714122
compressed_v3,total,nodal_even,2.0,0.5,-54.16666666666666,-2.3346864681872748,0.0003470947023485116,3.335033562889623
compressed_v3,total,nodal_even,2.0,0.5,-53.33333333333333,-2.233823231814508,0.0003588785427576729,3.2341821103572657
compressed_v3,total,nodal_even,2.0,0.5,-52.5,-2.068093421455681,0.000352120897466752,3.068445542353148
compressed_v3,total,nodal_even,2.0,0.5,-51.66666666666666,-1.934903802336305,0.00034048156024256567,2.935244283896547
compressed_v3,total,nodal_even,2.0,0.5,-50.83333333333333,-1.9561521722442292,0.0003404016387912153,2.95649257388302
compressed_v3,total,nodal_even,2.0,0.5,-50.0,-2.043553981178694,0.00036164831037149647,3.043915629489066
compressed_v3,total,nodal_even,2.0,0.5,-49.16666666666666,-1.9441296684578997,0.0003823058726394571,2.9445119743305392
compressed_v3,total,nodal_even,2.0,0.5,-48.33333333333333,-1.8154783182253313,0.00039801840884522556,2.8158763366341764
compressed_v3,total,nodal_even,2.0,0.5,-47.5,-1.6988964737984955,0.00039105280478537676,2.6992875266032805
compressed_v3,total,nodal_even,2.0,0.5,-46.66666666666666,-1.5255250649078784,0.0003599098073026979,2.5258849747151815
compressed_v3,total,nodal_even,2.0,0.5,-45.83333333333333,-1.4436184424272478,0.00035151847351736745,2.4439699609007652
compressed_v3,total,nodal_even,2.0,0.5,-45.0,-1.3643217236776501,0.00033185854817342205,2.364653582225824
compressed_v3,total,nodal_even,2.0,0.5,-44.16666666666666,-1.6323325039128858,0.0003500916069397133,2.632682595519826
compressed_v3,total,nodal_even,2.0,0.5,-43.33333333333333,-2.280552654987158,0.0003945006276759013,3.2809471556148333
compressed_v3,total,nodal_even,2.0,0.5,-42.5,-1.8514907636672755,0.0003467521125096655,2.8518375157797853
compressed_v3,total,nodal_even,2.0,0.5,-41.66666666666666,-1.7703652364057094,0.00035061138147486084,2.770715847787184
compressed_v3,total,nodal_even,2.0,0.5,-40.83333333333333,-1.7881292119664505,0.00037412019501367717,2.788503332161464
compressed_v3,total,nodal_even,2.0,0.5,-40.0,-1.7046686834564218,0.0004190773255193254,2.705087760781941
compressed_v3,total,nodal_even,2.0,0.5,-39.16666666666666,-1.6515173341885463,0.0004718862536907382,2.651989220442237
compressed_v3,total,nodal_even,2.0,0.5,-38.33333333333333,-1.879186268915146,0.0005147390670030127,2.8797010079821486
compressed_v3,total,nodal_even,2.0,0.5,-37.5,-1.7427096358320606,0.0005854669603371123,2.743295102792398
compressed_v3,total,nodal_even,2.0,0.5,-36.66666666666666,-1.7989362664241313,0.0006226245342697681,2.799558890958401
compressed_v3,total,nodal_even,2.0,0.5,-35.83333333333333,-1.9221829664846999,0.0006856462824424355,2.922868612767143
compressed_v3,total,nodal_even,2.0,0.5,-35.0,-1.9273912137051081,0.0008201968186625666,2.9282114105237707
compressed_v3,total,nodal_even,2.0,0.5,-34.166666666666664,-2.017810478987603,0.0009249353932960861,3.0187354143808984
compressed_v3,total,nodal_even,2.0,0.5,-33.33333333333333,-2.0860261127036583,0.001033365297337347,3.0870594780009957
compressed_v3,total,nodal_even,2.0,0.5,-32.5,-2.1473681420987396,0.0011219618183352753,3.1484901039170747
compressed_v3,total,nodal_even,2.0,0.5,-31.666666666666664,-2.2449892052265765,0.0011880099435513298,3.2461772151701274
compressed_v3,total,nodal_even,2.0,0.5,-30.83333333333333,-2.3951513585744166,0.001258716170605821,3.396410074745023
compressed_v3,total,nodal_even,2.0,0.5,-30.0,-2.4995505753077354,0.0013081656069951618,3.500858740914731
compressed_v3,total,nodal_even,2.0,0.5,-29.166666666666664,-2.585380770135996,0.0013258667936074707,3.5867066369296037
compressed_v3,total,nodal_even,2.0,0.5,-28.33333333333333,-2.6370210326964405,0.001331344897888554,3.638352377594329
compressed_v3,total,nodal_even,2.0,0.5,-27.5,-2.7060324974448537,0.0013062721643561637,3.70733876960921
compressed_v3,total,nodal_even,2.0,0.5,-26.666666666666664,-2.684583555684463,0.001282354079105223,3.6858659097635678
compressed_v3,total,nodal_even,2.0,0.5,-25.83333333333333,-2.6829834879260677,0.001331320471953636,3.684314808398021
compressed_v3,total,nodal_even,2.0,0.5,-25.0,-2.516286587024755,0.0015231697417458854,3.5178097567665008
compressed_v3,total,nodal_even,2.0,0.5,-24.166666666666664,-2.3905893635004105,0.0017110864696448602,3.3923004499700555
compressed_v3,total,nodal_even,2.0,0.5,-23.33333333333333,-2.1554013883052345,0.0016275090656348906,3.1570288973708696
compressed_v3,total,nodal_even,2.0,0.5,-22.5,-1.981014024248601,0.0015505028902979936,2.982564527138899
compressed_v3,total,nodal_even,2.0,0.5,-21.666666666666664,-1.933647820517394,0.0016328367658149504,2.9352806572832093
compressed_v3,total,nodal_even,2.0,0.5,-20.83333333333333,-1.943649893247779,0.0017824809069669006,2.9454323741547466
compressed_v3,total,nodal_even,2.0,0.5,-20.0,-2.024277703935892,0.002033418721976264,3.026311122657869
compressed_v3,total,nodal_even,2.0,0.5,-19.166666666666664,-2.1404230510783453,0.0023553080044317392,3.142778359082778
compressed_v3,total,nodal_even,2.0,0.5,-18.33333333333333,-2.2786972480790872,0.002728050593927447,3.2814252986730152
compressed_v3,total,nodal_even,2.0,0.5,-17.5,-2.3945762610905783,0.0031047307632026213,3.3976809918537807
compressed_v3,total,nodal_even,2.0,0.5,-16.666666666666664,-2.4327764225452047,0.003419450649956279,3.436195873195161
compressed_v3,total,nodal_even,2.0,0.5,-15.833333333333329,-2.2187654587760264,0.003423950791291774,3.2221894095673185
compressed_v3,total,nodal_even,2.0,0.5,-15.0,-1.9258396159090412,0.0033115069666221886,2.9291511228756635
compressed_v3,total,nodal_even,2.0,0.5,-14.166666666666655,-1.7038313805215852,0.0033198875998610394,2.707151268121446
compressed_v3,total,nodal_even,2.0,0.5,-13.333333333333329,-1.487359854667796,0.0033962176571520272,2.490756072324948
compressed_v3,total,nodal_even,2.0,0.5,-12.5,-1.3547969501531802,0.003935231265431981,2.358732181418612
compressed_v3,total,nodal_even,2.0,0.5,-11.666666666666655,-1.2293718466770875,0.004537008024679547,2.233908854701767
compressed_v3,total,nodal_even,2.0,0.5,-10.833333333333329,-1.2490882773443883,0.005641716244946775,2.2547299935893346
compressed_v3,total,nodal_even,2.0,0.5,-10.0,-1.2586394278813953,0.006445323910956375,2.265084751792352
compressed_v3,total,nodal_even,2.0,0.5,-9.166666666666655,-1.4170842030382047,0.007719986624259325,2.4248041896624644
compressed_v3,total,nodal_even,2.0,0.5,-8.333333333333329,-1.4353125529246158,0.008359570751710189,2.4436721236763264
compressed_v3,total,nodal_even,2.0,0.5,-7.5,-1.5191515870337327,0.00995837742755274,2.5291099644612856
compressed_v3,total,nodal_even,2.0,0.5,-6.666666666666657,-1.503979747549262,0.01151932775561281,2.515499075304875
compressed_v3,total,nodal_even,2.0,0.5,-5.833333333333329,-1.564279809747877,0.01489862291971091,2.579178432667588
compressed_v3,total,nodal_even,2.0,0.5,-5.0,-1.6383692361766948,0.020707843153864754,2.65907707933056
compressed_v3,total,nodal_even,2.0,0.5,-4.166666666666657,-1.7179045902604528,0.030898017072308,2.7488026073327614
compressed_v3,total,nodal_even,2.0,0.5,-3.3333333333333286,-1.815069677550855,0.05073884990969159,2.8658085274605467
compressed_v3,total,nodal_even,2.0,0.5,-2.5,-1.8579345589640717,0.09317572054470694,2.9511102795087782
compressed_v3,total,nodal_even,2.0,0.5,-1.6666666666666572,-1.6549225370351426,0.19182829999611864,2.8467508370312613
compressed_v3,total,nodal_even,2.0,0.5,-0.8333333333333286,-0.5301252316470493,0.42711308390594344,1.9572383155529929
compressed_v3,total,nodal_even,2.0,0.5,0.0,1.7232624171588957,0.7232624171588958,0.0
compressed_v3,total,nodal_even,2.0,0.5,0.8333333333333428,-0.4351351879683506,0.5044563185085731,1.939591506476924
compressed_v3,total,nodal_even,2.0,0.5,1.6666666666666714,-1.832081663570921,0.27032179892887087,3.1024034624997916
compressed_v3,total,nodal_even,2.0,0.5,2.5,-2.19792136419206,0.14135954399537937,3.33928090818744
compressed_v3,total,nodal_even,2.0,0.5,3.333333333333343,-1.931431849075244,0.07267141469069276,3.004103263765937
compressed_v3,total,nodal_even,2.0,0.5,4.166666666666671,-1.185036157069154,0.03385908083285337,2.218895237902007
compressed_v3,total,nodal_even,2.0,0.5,5.0,-0.6669849285881876,0.017438150731328785,1.6844230793195163
compressed_v3,total,nodal_even,2.0,0.5,5.833333333333343,-0.3036696956320271,0.0098317100579106,1.3135014056899377
compressed_v3,total,nodal_even,2.0,0.5,6.666666666666671,-0.05566184769707421,0.0061644816537916695,1.0618263293508658
compressed_v3,total,nodal_even,2.0,0.5,7.5,0.03935501033651458,0.004730827890596927,0.9653758175540823
compressed_v3,total,nodal_even,2.0,0.5,8.333333333333343,0.04651204123828677,0.004093651326020852,0.957581610087734
compressed_v3,total,nodal_even,2.0,0.5,9.166666666666671,0.06442416129304905,0.003356455871681564,0.9389322945786324
compressed_v3,total,nodal_even,2.0,0.5,10.0,0.10325912909361831,0.0026385860079248813,0.8993794569143065
compressed_v3,total,nodal_even,2.0,0.5,10.833333333333345,0.1427850390523713,0.0021184918213626924,0.8593334527689915
compressed_v3,total,nodal_even,2.0,0.5,11.666666666666671,0.18022997270903357,0.0017297557629737193,0.82149978305394
compressed_v3,total,nodal_even,2.0,0.5,12.5,0.2161911579182504,0.001434143500512796,0.7852429855822625
compressed_v3,total,nodal_even,2.0,0.5,13.333333333333345,0.24388011157047396,0.0012169524384503777,0.7573368408679765
compressed_v3,total,nodal_even,2.0,0.5,14.166666666666671,0.2623484487553209,0.0010498104103333133,0.7387013616550124
compressed_v3,total,nodal_even,2.0,0.5,15.0,0.27453074419622264,0.000916574204914001,0.7263858300086913
compressed_v3,total,nodal_even,2.0,0.5,15.833333333333345,0.27964298584473235,0.0008116816279192876,0.721168695783187
compressed_v3,total,nodal_even,2.0,0.5,16.66666666666667,0.28584131203477775,0.0007233940267356644,0.714882081991958
compressed_v3,total,nodal_even,2.0,0.5,17.5,0.2977210342293142,0.0006449783417817906,0.7029239441124675
compressed_v3,total,nodal_even,2.0,0.5,18.333333333333343,0.31370239814756135,0.0005764159986662778,0.6868740178511049
compressed_v3,total,nodal_even,2.0,0.5,19.16666666666667,0.3330894661169058,0.0005173492411293288,0.6674278831242234
compressed_v3,total,nodal_even,2.0,0.5,20.0,0.3513343451298618,0.0004683310873411627,0.6491339859574792
compressed_v3,K_B,valley_even,0.0,0.05,-80.0,1.0000620891494458,6.208914944570678e-05,0.0
compressed_v3,K_B,valley_even,0.0,0.05,-79.16666666666667,1.0000641772499024,6.417724990219545e-05,0.0
compressed_v3,K_B,valley_even,0.0,0.05,-78.33333333333333,1.0000664198865388,6.641988653850461e-05,0.0
