sample_id,psnr_fixed,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,method,object_family,aberration_id,psnr_guided,better_than_fixed,condition
Kodak-PCD0992:kodim11,27.422731504240588,25.86406488241004,-1.5586666218305505,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim12,21.700322821077087,24.043138375863027,2.34281555478594,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim01,26.99067415662615,25.615466691443626,-1.3752074651825232,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim02,29.61058081464783,27.63237566591308,-1.978205148734748,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim03,23.96532305787968,24.054358328842383,0.0890352709627073,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim04,25.14151513834653,24.300548813565506,-0.8409663247810251,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim05,26.3246870209608,24.2536246070732,-2.071062413887603,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim06,23.3517567038945,24.18182537862788,0.8300686747333756,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim07,26.112850882158178,26.103112291917107,-0.0097385902410707,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim08,22.00612924652728,22.5210724982788,0.5149432517515251,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim09,24.586917704530585,23.93326573154325,-0.6536519729873334,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim10,25.75906790844724,25.155136951553416,-0.6039309568938194,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim11,26.919356053614028,25.487234508454776,-1.4321215451592515,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim12,21.01876737875105,24.09745953512496,3.078692156373908,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim01,25.80807971811284,25.338058331551228,-0.4700213865616085,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim02,29.0037130297951,27.402411801572548,-1.6013012282225532,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim03,23.06180899454633,23.682441941322445,0.6206329467761158,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim04,23.92689068536725,23.863353387028884,-0.063537298338371,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim05,25.27491799783564,24.05908069382177,-1.2158373040138706,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim06,20.289932849145643,21.79836161407389,1.5084287649282473,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim07,25.297320107535946,24.96257945425655,-0.3347406532793933,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim08,20.820290889204514,21.60982876801753,0.7895378788130145,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim09,22.953347925725645,23.298393720636,0.3450457949103551,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim10,24.19164094993334,24.11904802258041,-0.0725929273529288,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim11,25.160801960568733,24.459368896551336,-0.7014330640173974,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:3.0
Kodak-PCD0992:kodim12,19.81548289244387,23.020074374193943,3.204591481750072,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
Kodak-PCD0992:kodim01,26.76139708326009,25.496075706734292,-1.2653213765257902,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim02,29.280019767186864,27.731618758187505,-1.5484010089993596,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim03,23.72914971373481,23.948408955029556,0.2192592412947469,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim04,25.281016212952807,24.41510864884856,-0.8659075641042442,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim05,26.228848875267023,24.219203849764064,-2.0096450255029623,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim06,24.11596052223843,24.826287558674625,0.7103270364361904,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim07,25.70490625102257,25.40383948911838,-0.3010667619041918,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim08,21.605922750868988,22.31869380723224,0.7127710563632483,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim09,24.57493164866385,24.39775738780792,-0.1771742608559279,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim10,25.72687137189792,25.30143160943641,-0.4254397624615116,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim11,27.240342910415904,25.943799712494503,-1.2965431979213982,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim12,21.10153436555518,23.885208520580484,2.7836741550253024,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim01,27.7124921582196,25.92844577813221,-1.7840463800873856,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim02,30.35935587138447,28.352904430084983,-2.006451441299486,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim03,24.3371188455154,24.277931697781234,-0.0591871477341676,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim04,25.337556954253003,24.181012581903868,-1.1565443723491349,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim05,26.000978698810616,24.319203887518555,-1.681774811292062,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim06,23.928953243300075,24.38157652718371,0.4526232838836357,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim07,26.55535453296903,25.680314315250307,-0.8750402177187233,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim08,22.24660801146845,22.72480268993101,0.4781946784625681,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim09,24.682652435451,24.04523863174065,-0.637413803710345,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim10,26.03509499288373,25.848814443644883,-0.1862805492388481,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim11,27.48778396245473,25.99311412935783,-1.4946698330969037,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim12,21.386338698185973,23.8770016908583,2.490662992672327,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim01,27.790705693646483,25.77941840903973,-2.011287284606748,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim02,30.289387467950792,27.931260719054077,-2.3581267488967192,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim03,24.425261526855053,24.202225877060656,-0.2230356497943972,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim04,25.74407117584066,24.539410976811453,-1.204660199029206,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim05,26.443905876364617,24.159140908345474,-2.284764968019143,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim06,24.750944971861657,24.60387079951439,-0.147074172347267,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim07,26.559553252123383,26.13805954951708,-0.4214937026063055,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim08,22.555480965228018,22.685800502847144,0.1303195376191261,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim09,25.478038337231887,24.491201872287792,-0.9868364649440942,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim10,26.21582770770829,25.549150426722328,-0.666677280985958,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim11,27.75958329929396,25.83089558435137,-1.928687714942587,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim12,21.827796398423025,24.219663332139024,2.391866933715999,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim01,27.92063435081403,26.229459095100893,-1.6911752557131372,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim02,30.047849687614026,28.40223540534837,-1.645614282265651,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim03,24.33057655943248,23.80647627790296,-0.5241002815295204,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim04,25.315262283862644,24.239939656162854,-1.0753226276997907,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim05,25.9888063467766,24.10702221927797,-1.8817841274986264,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim06,24.36718881107758,24.600435683742845,0.2332468726652656,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim07,26.483971174814585,26.34945454393761,-0.1345166308769698,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim08,22.70436446367612,22.60943996533545,-0.0949244983406671,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim09,25.00474048357364,24.384533299280665,-0.6202071842929797,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim10,26.20381294930777,25.62861613754919,-0.5751968117585804,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim11,27.422731504240588,26.20410907303222,-1.2186224312083669,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim12,21.700322821077087,24.10239456480188,2.402071743724793,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim01,26.99067415662615,25.825387788653803,-1.165286367972346,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim02,29.61058081464783,27.88096877558132,-1.729612039066513,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
Kodak-PCD0992:kodim03,23.96532305787968,24.358622589858907,0.3932995319792312,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
Kodak-PCD0992:kodim04,25.14151513834653,24.43283986601888,-0.7086752723276497,0,Kodak-PCD0992,unrestricted public release,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_quantization:4.0
