method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_03,15.535329344932684,16.867653750109607,1.332324405176923,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_04,17.735891287672153,22.270573508304743,4.53468222063259,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_05,19.78915844250247,23.322770660152578,3.5336122176501092,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_00,19.976686589925798,22.43817697007158,2.461490380145783,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_01,16.12558549193756,17.782386445565773,1.6568009536282133,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_02,22.17622414001768,25.957722272816163,3.7814981327984825,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_03,14.930538628131789,16.24404643600021,1.3135078078684224,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_04,17.946919674841638,22.931585388050344,4.984665713208706,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,2,heldout_aberration_object_05,20.386698529121464,23.786113450341503,3.399414921220039,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_00,20.777587494795824,24.911733642676957,4.1341461478811325,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_01,15.962219878289323,17.752134634007383,1.7899147557180601,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_02,21.63333204723125,25.080766977621856,3.4474349303906067,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_03,15.654940561117868,16.962650758083228,1.3077101969653597,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_04,18.277100298244676,22.161433696732683,3.884333398488007,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,3,heldout_aberration_object_05,19.647329896575876,22.50729196132574,2.8599620647498654,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_00,19.431075171447716,22.62188689395463,3.190811722506915,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_01,15.756378637875008,17.798527471280924,2.042148833405916,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_02,21.053978409799935,24.512471186622076,3.4584927768221405,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_03,14.95137389945401,16.409986634735674,1.4586127352816636,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_04,17.21435382294063,22.313772606405493,5.099418783464863,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,4,heldout_aberration_object_05,19.656962385127414,23.863943739982247,4.2069813548548325,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_00,18.416885301603877,22.187541566374072,3.7706562647701958,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_01,14.962628839249918,17.3642724410609,2.4016436018109832,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_02,19.199816086389767,22.12086909727347,2.9210530108837034,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_03,14.577100004937751,16.199677089395244,1.6225770844574932,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_04,15.652621786814143,20.240075702706513,4.58745391589237,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,5,heldout_aberration_object_05,17.41336392811314,21.549840985684007,4.136477057570868,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_00,21.89465004246469,23.97318928371213,2.078539241247441,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_01,16.256712831024803,17.939397181931493,1.6826843509066904,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_02,22.34425235972966,25.866151427980167,3.5218990682505087,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_03,15.478791590085876,16.93961337033726,1.4608217802513828,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_04,18.76741186680835,22.823638489270085,4.056226622461736,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,6,heldout_aberration_object_05,20.11805311637129,23.221600964477602,3.103547848106313,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_00,19.705491265529155,22.611037509239207,2.9055462437100523,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_01,15.72056449147427,17.64102131690641,1.9204568254321401,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_02,21.58850324565801,24.717190960005667,3.128687714347656,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_03,14.825101817311705,16.222301820747674,1.3972000034359695,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_04,17.26990070208974,22.08872108773509,4.818820385645353,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,7,heldout_aberration_object_05,19.8615562694013,24.4620521209376,4.600495851536298,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_00,21.723022628684415,24.761853432112492,3.038830803428077,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_01,16.238650189306597,17.94298980769523,1.7043396183886337,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_02,22.472489334488305,25.729709015863115,3.25721968137481,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_03,15.291371501399135,16.416394831040225,1.12502332964109,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_04,18.62830478830794,22.799199562132614,4.170894773824674,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,8,heldout_aberration_object_05,20.491690469435177,24.46998382761416,3.978293358178984,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,9,heldout_aberration_object_00,20.93835416452293,24.702548592653542,3.7641944281306117,True
