config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,psnr_db,mse
45,2,train,chevron,ordinary,2,0.2,0.25,12.529655,0.05585146
45,2,train,cross,common_path,2,0.2,0.25,11.534015,0.07024226
45,2,train,diag,common_path,2,0.2,0.25,9.406041,0.11465578
45,2,train,box,common_path,2,0.2,0.25,10.356843,0.09211189
45,2,train,bars,common_path,2,0.2,0.25,10.776418,0.08362924
45,2,train,ring,common_path,2,0.2,0.25,9.950147,0.10115453
45,2,train,chevron,common_path,2,0.2,0.25,9.764513,0.10557198
45,2,train,cross,noncommon_path,2,0.2,0.25,11.420551,0.07210161
45,2,train,diag,noncommon_path,2,0.2,0.25,9.106871,0.12283239
45,2,train,box,noncommon_path,2,0.2,0.25,10.095973,0.09781437
45,2,train,bars,noncommon_path,2,0.2,0.25,11.007758,0.07929105
45,2,train,ring,noncommon_path,2,0.2,0.25,10.313695,0.09303161
45,2,train,chevron,noncommon_path,2,0.2,0.25,10.418547,0.09081243
45,2,train,cross,wrong_reference,2,0.2,0.25,11.29015,0.07429934
45,2,train,diag,wrong_reference,2,0.2,0.25,10.193334,0.09564596
45,2,train,box,wrong_reference,2,0.2,0.25,10.706663,0.08498332
45,2,train,bars,wrong_reference,2,0.2,0.25,11.208806,0.07570409
45,2,train,ring,wrong_reference,2,0.2,0.25,10.685018,0.08540794
45,2,train,chevron,wrong_reference,2,0.2,0.25,11.162144,0.07652188
45,2,ood,disk,ordinary,2,0.2,0.25,12.399386,0.05755213
45,2,ood,two_spots,ordinary,2,0.2,0.25,13.397549,0.04573463
45,2,ood,frame,ordinary,2,0.2,0.25,9.957529,0.10098274
45,2,ood,disk,common_path,2,0.2,0.25,13.258362,0.04722412
45,2,ood,two_spots,common_path,2,0.2,0.25,14.329471,0.03690225
45,2,ood,frame,common_path,2,0.2,0.25,10.123949,0.09718631
45,2,ood,disk,noncommon_path,2,0.2,0.25,13.363079,0.04609907
45,2,ood,two_spots,noncommon_path,2,0.2,0.25,13.835331,0.04134918
45,2,ood,frame,noncommon_path,2,0.2,0.25,10.235366,0.09472473
45,2,ood,disk,wrong_reference,2,0.2,0.25,13.649056,0.04316129
45,2,ood,two_spots,wrong_reference,2,0.2,0.25,14.296326,0.03718497
45,2,ood,frame,wrong_reference,2,0.2,0.25,10.289592,0.09354935
45,3,train,cross,ordinary,2,0.2,0.25,11.729964,0.06714344
45,3,train,diag,ordinary,2,0.2,0.25,12.029098,0.0626744
45,3,train,box,ordinary,2,0.2,0.25,10.642579,0.08624662
45,3,train,bars,ordinary,2,0.2,0.25,11.504058,0.07072846
45,3,train,ring,ordinary,2,0.2,0.25,11.235994,0.07523165
45,3,train,chevron,ordinary,2,0.2,0.25,12.348747,0.05822712
45,3,train,cross,common_path,2,0.2,0.25,11.507839,0.0706669
45,3,train,diag,common_path,2,0.2,0.25,8.697762,0.13496582
45,3,train,box,common_path,2,0.2,0.25,10.316741,0.09296638
45,3,train,bars,common_path,2,0.2,0.25,10.873856,0.08177383
45,3,train,ring,common_path,2,0.2,0.25,10.025582,0.09941268
45,3,train,chevron,common_path,2,0.2,0.25,9.810385,0.10446277
45,3,train,cross,noncommon_path,2,0.2,0.25,11.348919,0.0733007
45,3,train,diag,noncommon_path,2,0.2,0.25,9.644503,0.10852997
45,3,train,box,noncommon_path,2,0.2,0.25,10.309437,0.09312286
45,3,train,bars,noncommon_path,2,0.2,0.25,11.109748,0.07745067
45,3,train,ring,noncommon_path,2,0.2,0.25,10.13787,0.0968753
45,3,train,chevron,noncommon_path,2,0.2,0.25,10.023692,0.09945597
45,3,train,cross,wrong_reference,2,0.2,0.25,10.884521,0.08157328
45,3,train,diag,wrong_reference,2,0.2,0.25,9.776012,0.10529282
45,3,train,box,wrong_reference,2,0.2,0.25,10.536491,0.08837936
45,3,train,bars,wrong_reference,2,0.2,0.25,10.487074,0.08939076
45,3,train,ring,wrong_reference,2,0.2,0.25,9.887749,0.10261837
45,3,train,chevron,wrong_reference,2,0.2,0.25,10.192227,0.09567034
45,3,ood,disk,ordinary,2,0.2,0.25,12.659383,0.05420779
45,3,ood,two_spots,ordinary,2,0.2,0.25,13.444288,0.04524507
45,3,ood,frame,ordinary,2,0.2,0.25,10.007981,0.09981641
45,3,ood,disk,common_path,2,0.2,0.25,13.304488,0.0467252
45,3,ood,two_spots,common_path,2,0.2,0.25,13.8975,0.04076149
45,3,ood,frame,common_path,2,0.2,0.25,10.104659,0.09761895
45,3,ood,disk,noncommon_path,2,0.2,0.25,13.247844,0.04733862
45,3,ood,two_spots,noncommon_path,2,0.2,0.25,14.057605,0.03928616
45,3,ood,frame,noncommon_path,2,0.2,0.25,10.218169,0.09510058
45,3,ood,disk,wrong_reference,2,0.2,0.25,13.170461,0.04818966
45,3,ood,two_spots,wrong_reference,2,0.2,0.25,13.771066,0.0419656
45,3,ood,frame,wrong_reference,2,0.2,0.25,10.35998,0.09204538
46,0,train,cross,ordinary,2,0.24,0.05,11.768655,0.06654792
46,0,train,diag,ordinary,2,0.24,0.05,11.947971,0.06385617
46,0,train,box,ordinary,2,0.24,0.05,10.476913,0.08960013
46,0,train,bars,ordinary,2,0.24,0.05,11.378331,0.07280595
46,0,train,ring,ordinary,2,0.24,0.05,11.044083,0.07863062
46,0,train,chevron,ordinary,2,0.24,0.05,12.342752,0.05830756
46,0,train,cross,common_path,2,0.24,0.05,11.076137,0.07805241
46,0,train,diag,common_path,2,0.24,0.05,8.345445,0.14637117
46,0,train,box,common_path,2,0.24,0.05,9.948721,0.10118774
46,0,train,bars,common_path,2,0.24,0.05,10.753387,0.08407392
46,0,train,ring,common_path,2,0.24,0.05,9.650493,0.10838039
46,0,train,chevron,common_path,2,0.24,0.05,9.538219,0.11121877
46,0,train,cross,noncommon_path,2,0.24,0.05,11.446075,0.0716791
46,0,train,diag,noncommon_path,2,0.24,0.05,8.998309,0.12594157
46,0,train,box,noncommon_path,2,0.24,0.05,9.921509,0.10182374
46,0,train,bars,noncommon_path,2,0.24,0.05,10.791181,0.08334546
46,0,train,ring,noncommon_path,2,0.24,0.05,10.114843,0.09739029
46,0,train,chevron,noncommon_path,2,0.24,0.05,9.291272,0.1177261
46,0,train,cross,wrong_reference,2,0.24,0.05,10.875112,0.0817502
46,0,train,diag,wrong_reference,2,0.24,0.05,9.788696,0.10498577
46,0,train,box,wrong_reference,2,0.24,0.05,10.407956,0.09103416
46,0,train,bars,wrong_reference,2,0.24,0.05,10.721379,0.08469584
46,0,train,ring,wrong_reference,2,0.24,0.05,10.267893,0.09401792
46,0,train,chevron,wrong_reference,2,0.24,0.05,9.182357,0.12071584
46,0,ood,disk,ordinary,2,0.24,0.05,12.718718,0.05347222
46,0,ood,two_spots,ordinary,2,0.24,0.05,13.479678,0.04487787
46,0,ood,frame,ordinary,2,0.24,0.05,9.818201,0.10427493
46,0,ood,disk,common_path,2,0.24,0.05,13.165267,0.04824734
46,0,ood,two_spots,common_path,2,0.24,0.05,13.882178,0.04090554
46,0,ood,frame,common_path,2,0.24,0.05,10.102039,0.09767785
46,0,ood,disk,noncommon_path,2,0.24,0.05,13.107624,0.04889198
46,0,ood,two_spots,noncommon_path,2,0.24,0.05,13.888124,0.04084958
46,0,ood,frame,noncommon_path,2,0.24,0.05,10.157565,0.09643696
46,0,ood,disk,wrong_reference,2,0.24,0.05,13.709791,0.04256189
46,0,ood,two_spots,wrong_reference,2,0.24,0.05,14.06546,0.03921516
46,0,ood,frame,wrong_reference,2,0.24,0.05,10.330163,0.09267951
46,1,train,cross,ordinary,2,0.24,0.05,11.855578,0.06522922
46,1,train,diag,ordinary,2,0.24,0.05,11.704882,0.06753234
46,1,train,box,ordinary,2,0.24,0.05,10.48509,0.0894316
46,1,train,bars,ordinary,2,0.24,0.05,11.333332,0.07356425
46,1,train,ring,ordinary,2,0.24,0.05,11.185374,0.07611366
46,1,train,chevron,ordinary,2,0.24,0.05,12.532665,0.05581277
46,1,train,cross,common_path,2,0.24,0.05,10.93176,0.0806908
46,1,train,diag,common_path,2,0.24,0.05,8.820084,0.13121747
46,1,train,box,common_path,2,0.24,0.05,9.735072,0.1062901
46,1,train,bars,common_path,2,0.24,0.05,10.366813,0.09190067
46,1,train,ring,common_path,2,0.24,0.05,9.978229,0.10050256
46,1,train,chevron,common_path,2,0.24,0.05,9.912757,0.10202915
46,1,train,cross,noncommon_path,2,0.24,0.05,11.021054,0.07904867
46,1,train,diag,noncommon_path,2,0.24,0.05,8.748945,0.13338454
46,1,train,box,noncommon_path,2,0.24,0.05,9.833784,0.10390144
46,1,train,bars,noncommon_path,2,0.24,0.05,10.700019,0.08511344
46,1,train,ring,noncommon_path,2,0.24,0.05,10.144944,0.09671763
46,1,train,chevron,noncommon_path,2,0.24,0.05,9.527913,0.11148302
46,1,train,cross,wrong_reference,2,0.24,0.05,11.104472,0.07754483
46,1,train,diag,wrong_reference,2,0.24,0.05,10.653896,0.08602218
46,1,train,box,wrong_reference,2,0.24,0.05,10.452895,0.09009704
46,1,train,bars,wrong_reference,2,0.24,0.05,10.925262,0.08081161
46,1,train,ring,wrong_reference,2,0.24,0.05,10.54589,0.08818831
46,1,train,chevron,wrong_reference,2,0.24,0.05,10.264185,0.09409823
46,1,ood,disk,ordinary,2,0.24,0.05,12.869483,0.05164779
46,1,ood,two_spots,ordinary,2,0.24,0.05,13.284853,0.04693693
46,1,ood,frame,ordinary,2,0.24,0.05,9.883259,0.10272452
46,1,ood,disk,common_path,2,0.24,0.05,12.93132,0.05091761
46,1,ood,two_spots,common_path,2,0.24,0.05,13.633761,0.04331356
46,1,ood,frame,common_path,2,0.24,0.05,10.13649,0.09690608
46,1,ood,disk,noncommon_path,2,0.24,0.05,13.278699,0.04700349
46,1,ood,two_spots,noncommon_path,2,0.24,0.05,14.287231,0.03726292
46,1,ood,frame,noncommon_path,2,0.24,0.05,10.076161,0.09826161
46,1,ood,disk,wrong_reference,2,0.24,0.05,13.294743,0.04683016
46,1,ood,two_spots,wrong_reference,2,0.24,0.05,13.900478,0.04073354
46,1,ood,frame,wrong_reference,2,0.24,0.05,10.361563,0.09201184
46,2,train,cross,ordinary,2,0.24,0.05,11.789687,0.06622642
46,2,train,diag,ordinary,2,0.24,0.05,10.873539,0.08177981
46,2,train,box,ordinary,2,0.24,0.05,10.555615,0.08799105
46,2,train,bars,ordinary,2,0.24,0.05,11.303396,0.07407308
46,2,train,ring,ordinary,2,0.24,0.05,11.350534,0.07327344
46,2,train,chevron,ordinary,2,0.24,0.05,12.482017,0.05646746
46,2,train,cross,common_path,2,0.24,0.05,11.354684,0.07320346
46,2,train,diag,common_path,2,0.24,0.05,8.791753,0.13207625
46,2,train,box,common_path,2,0.24,0.05,10.110352,0.09749107
46,2,train,bars,common_path,2,0.24,0.05,10.258416,0.09422331
46,2,train,ring,common_path,2,0.24,0.05,10.329304,0.09269783
46,2,train,chevron,common_path,2,0.24,0.05,9.739899,0.10617202
46,2,train,cross,noncommon_path,2,0.24,0.05,11.199029,0.07587472
46,2,train,diag,noncommon_path,2,0.24,0.05,9.127842,0.1222407
46,2,train,box,noncommon_path,2,0.24,0.05,10.120093,0.09727263
46,2,train,bars,noncommon_path,2,0.24,0.05,10.194197,0.09562696
46,2,train,ring,noncommon_path,2,0.24,0.05,9.881555,0.10276484
46,2,train,chevron,noncommon_path,2,0.24,0.05,10.321114,0.09287282
46,2,train,cross,wrong_reference,2,0.24,0.05,11.001951,0.07939715
46,2,train,diag,wrong_reference,2,0.24,0.05,10.098511,0.09775723
46,2,train,box,wrong_reference,2,0.24,0.05,10.358807,0.09207024
46,2,train,bars,wrong_reference,2,0.24,0.05,11.2477,0.07502915
46,2,train,ring,wrong_reference,2,0.24,0.05,9.447363,0.11357002
46,2,train,chevron,wrong_reference,2,0.24,0.05,9.628996,0.10891818
46,2,ood,disk,ordinary,2,0.24,0.05,12.510122,0.05610323
46,2,ood,two_spots,ordinary,2,0.24,0.05,13.293773,0.04684063
46,2,ood,frame,ordinary,2,0.24,0.05,9.95044,0.10114769
46,2,ood,disk,common_path,2,0.24,0.05,12.809701,0.05236365
46,2,ood,two_spots,common_path,2,0.24,0.05,13.838251,0.04132139
46,2,ood,frame,common_path,2,0.24,0.05,10.141163,0.09680185
46,2,ood,disk,noncommon_path,2,0.24,0.05,12.957106,0.05061619
46,2,ood,two_spots,noncommon_path,2,0.24,0.05,13.817596,0.04151838
46,2,ood,frame,noncommon_path,2,0.24,0.05,10.148094,0.0966475
46,2,ood,disk,wrong_reference,2,0.24,0.05,13.117869,0.04877678
46,2,ood,two_spots,wrong_reference,2,0.24,0.05,13.951582,0.04025703
46,2,ood,frame,wrong_reference,2,0.24,0.05,10.362074,0.09200101
46,3,train,cross,ordinary,2,0.24,0.05,11.748922,0.06685099
46,3,train,diag,ordinary,2,0.24,0.05,11.257821,0.0748545
46,3,train,box,ordinary,2,0.24,0.05,10.610159,0.08689286
46,3,train,bars,ordinary,2,0.24,0.05,11.365336,0.07302413
46,3,train,ring,ordinary,2,0.24,0.05,10.891463,0.08144299
46,3,train,chevron,ordinary,2,0.24,0.05,12.454568,0.05682549
46,3,train,cross,common_path,2,0.24,0.05,11.036372,0.07877035
46,3,train,diag,common_path,2,0.24,0.05,9.137603,0.12196627
46,3,train,box,common_path,2,0.24,0.05,9.793574,0.10486791
46,3,train,bars,common_path,2,0.24,0.05,10.342278,0.09242132
46,3,train,ring,common_path,2,0.24,0.05,9.642779,0.10857305
46,3,train,chevron,common_path,2,0.24,0.05,10.522564,0.08866324
46,3,train,cross,noncommon_path,2,0.24,0.05,11.058209,0.07837528
46,3,train,diag,noncommon_path,2,0.24,0.05,10.654764,0.08600498
46,3,train,box,noncommon_path,2,0.24,0.05,9.746647,0.10600719
46,3,train,bars,noncommon_path,2,0.24,0.05,10.08938,0.09796298
46,3,train,ring,noncommon_path,2,0.24,0.05,9.854559,0.1034056
46,3,train,chevron,noncommon_path,2,0.24,0.05,9.853884,0.10342169
46,3,train,cross,wrong_reference,2,0.24,0.05,10.970871,0.07996739
46,3,train,diag,wrong_reference,2,0.24,0.05,11.312006,0.07392637
46,3,train,box,wrong_reference,2,0.24,0.05,10.323907,0.0928131
46,3,train,bars,wrong_reference,2,0.24,0.05,10.975486,0.07988246
46,3,train,ring,wrong_reference,2,0.24,0.05,10.311592,0.09307666
46,3,train,chevron,wrong_reference,2,0.24,0.05,9.535221,0.11129558
46,3,ood,disk,ordinary,2,0.24,0.05,12.756065,0.05301436
46,3,ood,two_spots,ordinary,2,0.24,0.05,13.346333,0.04627716
46,3,ood,frame,ordinary,2,0.24,0.05,9.852779,0.103448
46,3,ood,disk,common_path,2,0.24,0.05,13.158358,0.04832415
46,3,ood,two_spots,common_path,2,0.24,0.05,13.518191,0.04448165
46,3,ood,frame,common_path,2,0.24,0.05,9.981189,0.10043409
46,3,ood,disk,noncommon_path,2,0.24,0.05,13.137417,0.04855772
46,3,ood,two_spots,noncommon_path,2,0.24,0.05,13.699009,0.04266769
46,3,ood,frame,noncommon_path,2,0.24,0.05,10.112095,0.09745195
46,3,ood,disk,wrong_reference,2,0.24,0.05,12.917935,0.05107477
46,3,ood,two_spots,wrong_reference,2,0.24,0.05,14.151296,0.0384477
46,3,ood,frame,wrong_reference,2,0.24,0.05,10.307692,0.09316029
47,0,train,cross,ordinary,2,0.24,0.1,11.706484,0.06750743
47,0,train,diag,ordinary,2,0.24,0.1,11.324089,0.07372097
47,0,train,box,ordinary,2,0.24,0.1,10.698389,0.08514538
47,0,train,bars,ordinary,2,0.24,0.1,11.417564,0.0721512
47,0,train,ring,ordinary,2,0.24,0.1,10.99656,0.07949577
47,0,train,chevron,ordinary,2,0.24,0.1,12.558181,0.0554858
47,0,train,cross,common_path,2,0.24,0.1,11.176559,0.0762683
47,0,train,diag,common_path,2,0.24,0.1,8.246667,0.14973843
47,0,train,box,common_path,2,0.24,0.1,10.25057,0.0943937
47,0,train,bars,common_path,2,0.24,0.1,10.715691,0.08480685
47,0,train,ring,common_path,2,0.24,0.1,9.901535,0.10229314
47,0,train,chevron,common_path,2,0.24,0.1,9.689636,0.10740795
47,0,train,cross,noncommon_path,2,0.24,0.1,10.834596,0.08251643
47,0,train,diag,noncommon_path,2,0.24,0.1,7.805953,0.16573136
47,0,train,box,noncommon_path,2,0.24,0.1,10.034037,0.09921932
47,0,train,bars,noncommon_path,2,0.24,0.1,10.752547,0.08409018
47,0,train,ring,noncommon_path,2,0.24,0.1,9.387224,0.11515362
47,0,train,chevron,noncommon_path,2,0.24,0.1,9.638717,0.10867467
47,0,train,cross,wrong_reference,2,0.24,0.1,11.234892,0.07525075
47,0,train,diag,wrong_reference,2,0.24,0.1,8.680338,0.13550838
47,0,train,box,wrong_reference,2,0.24,0.1,10.488018,0.08937132
47,0,train,bars,wrong_reference,2,0.24,0.1,10.853226,0.08216321
47,0,train,ring,wrong_reference,2,0.24,0.1,10.371773,0.09179577
47,0,train,chevron,wrong_reference,2,0.24,0.1,9.411831,0.11450301
47,0,ood,disk,ordinary,2,0.24,0.1,13.043766,0.04961619
47,0,ood,two_spots,ordinary,2,0.24,0.1,13.358165,0.04615125
47,0,ood,frame,ordinary,2,0.24,0.1,9.912268,0.10204065
47,0,ood,disk,common_path,2,0.24,0.1,13.364111,0.04608811
47,0,ood,two_spots,common_path,2,0.24,0.1,13.710837,0.04255164
47,0,ood,frame,common_path,2,0.24,0.1,10.050885,0.09883516
47,0,ood,disk,noncommon_path,2,0.24,0.1,13.023142,0.04985237
47,0,ood,two_spots,noncommon_path,2,0.24,0.1,13.760175,0.04207097
47,0,ood,frame,noncommon_path,2,0.24,0.1,10.071538,0.09836627
47,0,ood,disk,wrong_reference,2,0.24,0.1,13.587308,0.04377934
47,0,ood,two_spots,wrong_reference,2,0.24,0.1,13.971162,0.04007595
47,0,ood,frame,wrong_reference,2,0.24,0.1,10.308045,0.09315271
47,1,train,cross,ordinary,2,0.24,0.1,11.864852,0.06509009
47,1,train,diag,ordinary,2,0.24,0.1,11.388918,0.07262869
47,1,train,box,ordinary,2,0.24,0.1,10.461653,0.08991553
47,1,train,bars,ordinary,2,0.24,0.1,11.413833,0.07221322
47,1,train,ring,ordinary,2,0.24,0.1,11.29361,0.07424018
47,1,train,chevron,ordinary,2,0.24,0.1,12.56073,0.05545325
47,1,train,cross,common_path,2,0.24,0.1,11.542155,0.07011072
47,1,train,diag,common_path,2,0.24,0.1,9.348877,0.1161749
47,1,train,box,common_path,2,0.24,0.1,10.044368,0.09898358
47,1,train,bars,common_path,2,0.24,0.1,10.319598,0.09290523
47,1,train,ring,common_path,2,0.24,0.1,9.721356,0.1066263
47,1,train,chevron,common_path,2,0.24,0.1,10.038548,0.09911633
47,1,train,cross,noncommon_path,2,0.24,0.1,11.589367,0.06935268
47,1,train,diag,noncommon_path,2,0.24,0.1,9.37717,0.11542051
47,1,train,box,noncommon_path,2,0.24,0.1,10.022743,0.09947769
47,1,train,bars,noncommon_path,2,0.24,0.1,10.633714,0.08642285
47,1,train,ring,noncommon_path,2,0.24,0.1,9.591402,0.10986512
47,1,train,chevron,noncommon_path,2,0.24,0.1,9.007308,0.12568088
47,1,train,cross,wrong_reference,2,0.24,0.1,11.17044,0.07637584
47,1,train,diag,wrong_reference,2,0.24,0.1,10.514362,0.08883084
47,1,train,box,wrong_reference,2,0.24,0.1,10.394883,0.09130861
47,1,train,bars,wrong_reference,2,0.24,0.1,11.126983,0.07714391
47,1,train,ring,wrong_reference,2,0.24,0.1,10.000387,0.09999109
47,1,train,chevron,wrong_reference,2,0.24,0.1,10.021039,0.09951672
47,1,ood,disk,ordinary,2,0.24,0.1,12.943623,0.05077357
47,1,ood,two_spots,ordinary,2,0.24,0.1,13.263245,0.04717105
47,1,ood,frame,ordinary,2,0.24,0.1,9.994921,0.10011701
47,1,ood,disk,common_path,2,0.24,0.1,12.766868,0.05288265
47,1,ood,two_spots,common_path,2,0.24,0.1,13.855908,0.04115373
47,1,ood,frame,common_path,2,0.24,0.1,10.071327,0.09837105
47,1,ood,disk,noncommon_path,2,0.24,0.1,13.250086,0.04731419
47,1,ood,two_spots,noncommon_path,2,0.24,0.1,13.735876,0.04230701
47,1,ood,frame,noncommon_path,2,0.24,0.1,10.150443,0.09659523
47,1,ood,disk,wrong_reference,2,0.24,0.1,13.741024,0.0422569
47,1,ood,two_spots,wrong_reference,2,0.24,0.1,13.756024,0.0421112
47,1,ood,frame,wrong_reference,2,0.24,0.1,10.307112,0.09317273
47,2,train,cross,ordinary,2,0.24,0.1,11.66454,0.06816257
47,2,train,diag,ordinary,2,0.24,0.1,11.929142,0.06413363
47,2,train,box,ordinary,2,0.24,0.1,10.591787,0.08726122
47,2,train,bars,ordinary,2,0.24,0.1,11.39517,0.0725242
47,2,train,ring,ordinary,2,0.24,0.1,11.170459,0.07637551
47,2,train,chevron,ordinary,2,0.24,0.1,12.494885,0.0563004
47,2,train,cross,common_path,2,0.24,0.1,10.950811,0.08033761
47,2,train,diag,common_path,2,0.24,0.1,7.963784,0.15981651
47,2,train,box,common_path,2,0.24,0.1,10.018358,0.09957819
47,2,train,bars,common_path,2,0.24,0.1,10.653998,0.08602015
47,2,train,ring,common_path,2,0.24,0.1,10.066533,0.09847969
47,2,train,chevron,common_path,2,0.24,0.1,9.432541,0.11395827
47,2,train,cross,noncommon_path,2,0.24,0.1,11.326652,0.07367748
47,2,train,diag,noncommon_path,2,0.24,0.1,8.92545,0.12807223
47,2,train,box,noncommon_path,2,0.24,0.1,10.007034,0.09983817
47,2,train,bars,noncommon_path,2,0.24,0.1,10.5267,0.08857884
47,2,train,ring,noncommon_path,2,0.24,0.1,9.826434,0.10407745
47,2,train,chevron,noncommon_path,2,0.24,0.1,9.552966,0.11084177
47,2,train,cross,wrong_reference,2,0.24,0.1,11.044309,0.07862653
47,2,train,diag,wrong_reference,2,0.24,0.1,9.980379,0.1004528
47,2,train,box,wrong_reference,2,0.24,0.1,10.494791,0.08923206
47,2,train,bars,wrong_reference,2,0.24,0.1,10.786783,0.08342989
47,2,train,ring,wrong_reference,2,0.24,0.1,10.497598,0.08917441
47,2,train,chevron,wrong_reference,2,0.24,0.1,10.169828,0.09616504
47,2,ood,disk,ordinary,2,0.24,0.1,13.051193,0.04953141
47,2,ood,two_spots,ordinary,2,0.24,0.1,13.470732,0.04497041
47,2,ood,frame,ordinary,2,0.24,0.1,9.859085,0.10329789
47,2,ood,disk,common_path,2,0.24,0.1,13.42977,0.04539656
47,2,ood,two_spots,common_path,2,0.24,0.1,13.993281,0.03987236
47,2,ood,frame,common_path,2,0.24,0.1,10.089063,0.09797013
47,2,ood,disk,noncommon_path,2,0.24,0.1,13.181594,0.04806629
47,2,ood,two_spots,noncommon_path,2,0.24,0.1,13.834528,0.04135682
47,2,ood,frame,noncommon_path,2,0.24,0.1,10.134129,0.09695876
47,2,ood,disk,wrong_reference,2,0.24,0.1,12.627102,0.05461222
47,2,ood,two_spots,wrong_reference,2,0.24,0.1,14.182985,0.03816819
47,2,ood,frame,wrong_reference,2,0.24,0.1,10.313585,0.09303396
47,3,train,cross,ordinary,2,0.24,0.1,11.820207,0.06576265
47,3,train,diag,ordinary,2,0.24,0.1,10.936434,0.08060401
47,3,train,box,ordinary,2,0.24,0.1,10.530645,0.08849841
47,3,train,bars,ordinary,2,0.24,0.1,11.290793,0.07428835
47,3,train,ring,ordinary,2,0.24,0.1,11.045393,0.0786069
47,3,train,chevron,ordinary,2,0.24,0.1,12.417758,0.05730918
47,3,train,cross,common_path,2,0.24,0.1,11.217213,0.0755577
47,3,train,diag,common_path,2,0.24,0.1,8.309151,0.14759951
47,3,train,box,common_path,2,0.24,0.1,10.065127,0.09851159
47,3,train,bars,common_path,2,0.24,0.1,10.917058,0.08096441
47,3,train,ring,common_path,2,0.24,0.1,9.681691,0.10760463
47,3,train,chevron,common_path,2,0.24,0.1,10.080722,0.09815848
47,3,train,cross,noncommon_path,2,0.24,0.1,11.321204,0.07376997
47,3,train,diag,noncommon_path,2,0.24,0.1,9.398882,0.11484492
47,3,train,box,noncommon_path,2,0.24,0.1,9.851213,0.10348531
47,3,train,bars,noncommon_path,2,0.24,0.1,10.575596,0.08758716
47,3,train,ring,noncommon_path,2,0.24,0.1,9.62351,0.10905587
47,3,train,chevron,noncommon_path,2,0.24,0.1,9.973305,0.10061658
47,3,train,cross,wrong_reference,2,0.24,0.1,11.264458,0.07474019
47,3,train,diag,wrong_reference,2,0.24,0.1,9.567741,0.1104653
47,3,train,box,wrong_reference,2,0.24,0.1,10.348947,0.09227952
47,3,train,bars,wrong_reference,2,0.24,0.1,10.780185,0.08355673
47,3,train,ring,wrong_reference,2,0.24,0.1,10.312892,0.0930488
47,3,train,chevron,wrong_reference,2,0.24,0.1,9.512392,0.11188214
47,3,ood,disk,ordinary,2,0.24,0.1,12.859225,0.05176992
47,3,ood,two_spots,ordinary,2,0.24,0.1,13.250245,0.04731245
47,3,ood,frame,ordinary,2,0.24,0.1,9.917616,0.10191508
47,3,ood,disk,common_path,2,0.24,0.1,13.122051,0.04872984
47,3,ood,two_spots,common_path,2,0.24,0.1,13.76626,0.04201206
47,3,ood,frame,common_path,2,0.24,0.1,10.095109,0.09783385
47,3,ood,disk,noncommon_path,2,0.24,0.1,12.756055,0.05301447
47,3,ood,two_spots,noncommon_path,2,0.24,0.1,13.814071,0.04155209
47,3,ood,frame,noncommon_path,2,0.24,0.1,10.027693,0.09936437
47,3,ood,disk,wrong_reference,2,0.24,0.1,12.976621,0.05038925
47,3,ood,two_spots,wrong_reference,2,0.24,0.1,14.137173,0.03857294
47,3,ood,frame,wrong_reference,2,0.24,0.1,10.243833,0.09454024
48,0,train,cross,ordinary,2,0.24,0.15,11.880451,0.06485671
48,0,train,diag,ordinary,2,0.24,0.15,11.010012,0.07924992
48,0,train,box,ordinary,2,0.24,0.15,10.709466,0.08492849
48,0,train,bars,ordinary,2,0.24,0.15,11.346233,0.07334605
48,0,train,ring,ordinary,2,0.24,0.15,11.011391,0.07922475
48,0,train,chevron,ordinary,2,0.24,0.15,12.640105,0.05444895
48,0,train,cross,common_path,2,0.24,0.15,10.987467,0.07966239
48,0,train,diag,common_path,2,0.24,0.15,8.23329,0.15020036
48,0,train,box,common_path,2,0.24,0.15,9.789668,0.10496226
48,0,train,bars,common_path,2,0.24,0.15,10.871322,0.08182156
48,0,train,ring,common_path,2,0.24,0.15,10.198777,0.09552615
48,0,train,chevron,common_path,2,0.24,0.15,10.080933,0.09815371
48,0,train,cross,noncommon_path,2,0.24,0.15,11.290833,0.07428767
48,0,train,diag,noncommon_path,2,0.24,0.15,9.285131,0.1178927
48,0,train,box,noncommon_path,2,0.24,0.15,9.878441,0.10283853
48,0,train,bars,noncommon_path,2,0.24,0.15,10.473566,0.08966923
48,0,train,ring,noncommon_path,2,0.24,0.15,10.081571,0.09813929
48,0,train,chevron,noncommon_path,2,0.24,0.15,9.117013,0.12254587
48,0,train,cross,wrong_reference,2,0.24,0.15,11.249235,0.07500264
48,0,train,diag,wrong_reference,2,0.24,0.15,9.86851,0.10307398
48,0,train,box,wrong_reference,2,0.24,0.15,10.577333,0.08755213
48,0,train,bars,wrong_reference,2,0.24,0.15,11.17305,0.07632995
48,0,train,ring,wrong_reference,2,0.24,0.15,10.697924,0.08515449
48,0,train,chevron,wrong_reference,2,0.24,0.15,9.702723,0.10708476
48,0,ood,disk,ordinary,2,0.24,0.15,12.95518,0.05063863
48,0,ood,two_spots,ordinary,2,0.24,0.15,13.399273,0.04571647
48,0,ood,frame,ordinary,2,0.24,0.15,9.833987,0.1038966
48,0,ood,disk,common_path,2,0.24,0.15,13.328981,0.04646243
48,0,ood,two_spots,common_path,2,0.24,0.15,13.739985,0.04226701
