case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version,seed,training_regime
5,Kodak-PCD0992:kodim10,25.59520256496961,26.773956916194443,24.75313969539044,-0.8420628695791699,2.020817220804002,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim11,27.092528930501544,28.73283869502626,25.47702803414659,-1.6155008963549555,3.2558106608796713,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim12,21.110748960813442,22.944933135945295,22.67247754821846,1.5617285874050175,0.2724555877268351,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim01,26.32886761953715,28.245090184003963,25.45247259389975,-0.8763950256374002,2.7926175901042143,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim02,29.31355009493279,30.244014477079396,27.683903334113143,-1.6296467608196465,2.560111142966253,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim03,23.470369853653175,25.476564959402527,23.56123271426613,0.09086286061295468,1.9153322451363977,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim04,24.38535669952701,26.006707812575343,24.182001219087184,-0.203355480439825,1.824706593488159,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim05,25.34295014402703,26.766020165242693,24.047949843100056,-1.2950003009269722,2.718070322142637,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim06,21.112845916448816,23.720729442654438,21.5654269410326,0.452581024583786,2.1553025016218363,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim07,26.06348157480969,27.9610502417114,25.113095590688804,-0.950385984120885,2.8479546510225973,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim08,21.344861159036096,23.000570822179803,21.443654830807567,0.09879367177147103,1.556915991372236,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim09,23.4735680125375,24.652491088239103,23.215622565420553,-0.25794544711694556,1.4368685228185498,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim10,24.755656376677347,26.39024593260675,24.271414728312386,-0.48424164836496075,2.118831204294363,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim11,25.670881502377338,27.635393225771082,25.012442540480116,-0.6584389618972217,2.6229506852909665,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
6,Kodak-PCD0992:kodim12,20.162700202919712,21.542742805821046,22.359268562714472,2.1965683597947603,-0.8165257568934265,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
7,Kodak-PCD0992:kodim01,27.558581587815453,29.72486412492674,25.529417310303067,-2.029164277512386,4.195446814623672,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
