path_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
7,35,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,anti,True,False,9.292532371308488,7.105427357601002e-15,15.063899672623373,6.78768790203238,15.014714295706499,16.0951381980848,0.04918537691687419
13,35,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,False,9.293738914642828,0.021869390398158828,14.974894631004364,5.098423974149577,15.805383170575707,16.09722799244141,0.830488539571343
19,50,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,False,False,9.295094712075807,7.105427357601002e-15,15.038688483153278,5.030580344548235,15.770456952439785,16.099576302480102,0.7317684692865072
20,50,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,False,False,9.295094712075807,7.105427357601002e-15,15.770456952439776,5.030580344548235,15.038688483153287,16.099576302480102,0.7317684692864894
10,11,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,anti,True,True,9.29520231537667,0.0058237371655316394,14.956084310621785,7.20353999889418,14.847575014359206,16.09976267686426,0.10850929626257866
6,57,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,anti,cyc,cyc,False,True,9.296973838399811,0.023043992883533093,16.489468020622727,8.891161922457359,15.236104663645397,16.10283104474712,1.2533633569773297
13,43,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,False,9.297839571326735,0.009285238049194788,16.421518332039895,5.362403130822818,15.824815138807496,16.104330538162333,0.5967031932323987
17,46,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,True,False,9.2978830940788,0.007456425521688459,15.008815713228596,4.31391437928538,15.825060331883085,16.104405921780202,0.8162446186544887
18,19,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,True,True,9.29951909512277,0.013889279998696935,15.431865053424845,2.004341943221524,14.955720410625077,16.107239558709587,0.47614464279976865
13,40,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,True,9.29968627551708,0.011399186844293752,16.429916550176195,5.168692538186649,15.82115269956843,16.10752912364656,0.6087638506077653
13,3,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,False,9.300704985073098,0.01602297047485024,15.035701489560875,3.7435283208289376,15.670741462332957,16.109293580355743,0.6350399727720824
5,32,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,anti,False,True,9.30080633493243,0.027334126039797013,15.010587908142684,6.427057152350338,15.046912165892758,16.109469123461444,0.036324257750074196
18,50,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,False,False,9.301717149935707,0.03291653019694962,15.820657769746946,4.9195604518032665,15.017840349946098,16.111046701323417,0.8028174198008475
19,21,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,True,False,9.302552740015434,7.105427357601002e-15,14.958741803934137,1.523548833386546,15.527698090300031,16.112493985795805,0.5689562863658946
20,21,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,True,False,9.302552740015434,7.105427357601002e-15,15.527698090300023,1.523548833386546,14.958741803934148,16.112493985795805,0.568956286365875
5,26,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,False,True,9.30354453447204,0.02290014450530009,15.058484458203274,2.715419815099843,15.022805553767435,16.11421182418531,0.03567890443583899
15,32,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,False,True,9.303979821311833,7.105427357601002e-15,14.968205446822779,4.747198511405226,15.709078297441273,16.114965763107698,0.7408728506184943
16,32,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,False,True,9.303979821311833,7.105427357601002e-15,15.70907829744126,4.747198511405226,14.968205446822786,16.114965763107698,0.7408728506184747
6,31,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,False,False,9.30401668013076,0.024750219784479555,15.028329296665017,6.947488642744522,15.01516505088575,16.115029604454786,0.013164245779266892
2,47,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,anti,cyc,anti,True,True,9.304331591052291,0.031180055048423583,15.018327918785827,4.610422958455533,14.988624489840038,16.11557504617074,0.0297034289457887
13,8,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,True,9.304355984274721,0.01766178274553809,15.0361574715397,4.27445609141484,15.492143180386135,16.11561729647135,0.4559857088464341
7,31,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,anti,False,False,9.304559913575583,7.105427357601002e-15,14.999986695469962,6.787687862955621,15.035365676834441,16.11597051238159,0.035378981364479145
8,31,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,False,False,9.304559913575583,7.105427357601002e-15,15.035365676834436,6.787687862955621,14.999986695469973,16.11597051238159,0.03537898136446316
14,3,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,True,False,9.304863836897283,0.03909335866789476,15.60011718602047,3.7058157317250195,15.04972840278601,16.116496923016385,0.5503887832344585
9,11,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,anti,True,True,9.304977455921987,0.021363582273313142,14.881269739377185,7.182839193215183,14.98347998205124,16.116693716939874,0.10221024267405454
7,3,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,True,False,9.305640531182073,7.105427357601002e-15,15.026870864874832,3.258945663252503,15.004517914708082,16.117842196979588,0.02235295016675032
8,3,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,True,False,9.305640531182075,7.105427357601002e-15,15.004517914708073,3.258945663252503,15.026870864874839,16.117842196979588,0.022352950166766306
10,15,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,anti,False,True,9.30635376523505,0.006887008138608763,14.991503246322251,7.019837041613585,14.848154874420572,16.11907755459703,0.14334837190167882
5,1,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,False,False,9.30670903783974,0.08432183086801359,15.077980061811692,3.2375200739255043,15.028771507450871,16.119692904798892,0.0492085543608205
8,36,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,True,True,9.307179358273078,7.105427357601002e-15,15.01471428800942,6.502621773767664,15.08749305780028,16.120507523685273,0.07277876979085995
7,36,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,anti,True,True,9.30717935827308,7.105427357601002e-15,15.087493057800273,6.502621773767664,15.014714288009426,16.120507523685273,0.07277876979084752
4,47,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,True,True,9.307434914118017,7.105427357601002e-15,14.977019181265653,4.733907341576823,14.99938645315579,16.120950159392876,0.02236727189013621
3,47,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,anti,cyc,anti,True,True,9.307434914118017,7.105427357601002e-15,14.999386453155779,4.733907341576823,14.977019181265662,16.120950159392876,0.02236727189011667
6,36,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,True,True,9.307943321209992,0.032035229056326386,15.005594440267895,6.666377707901366,15.117229318019463,16.121830746307104,0.11163487775156788
14,32,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,False,True,9.308368286461105,0.018980874361776756,15.757557263577842,4.684549894473909,14.977921948172895,16.122566807713483,0.7796353154049473
1,48,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,anti,cyc,True,True,9.308424776498388,0.022076009645267902,15.367350991858611,9.281261886515022,15.045382993434194,16.122664651328183,0.3219679984244177
7,57,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,anti,cyc,cyc,False,True,9.308441176541981,7.105427357601002e-15,15.261930647627226,8.897405573094511,16.50459388532374,16.12269305703693,1.2426632376965134
8,57,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,anti,cyc,cyc,False,True,9.308441176541981,7.105427357601002e-15,16.504593885323736,8.897405573094511,15.261930647627233,16.12269305703693,1.2426632376965028
14,8,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,True,True,9.308778306984921,0.04331983995141542,15.423412587139952,4.246772409862924,15.048780657363388,16.12327698409288,0.3746319297765641
16,3,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,True,False,9.308831752556035,7.105427357601002e-15,15.527697848986689,3.6959726135742765,15.057214274897795,16.123369554537486,0.4704835740888935
15,3,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,False,9.308831752556037,7.105427357601002e-15,15.057214274897786,3.6959726135742765,15.527697848986698,16.12336955453749,0.4704835740889113
12,11,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,anti,True,True,9.311994853320599,7.105427357601002e-15,14.933813402890323,7.200209462540065,14.988979206871356,16.12884820577117,0.055165803981033434
11,11,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,anti,True,True,9.311994853320599,7.105427357601002e-15,14.988979206871349,7.200209462540065,14.933813402890332,16.12884820577117,0.05516580398101745
16,8,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,True,True,9.312145972049255,7.105427357601002e-15,15.351394328866979,4.2324162324066466,15.057214293168133,16.12910995108718,0.29418003569884554
15,8,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,True,9.312145972049256,7.105427357601002e-15,15.057214293168125,4.2324162324066466,15.351394328866988,16.12910995108718,0.2941800356988633
15,35,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,False,9.31318830143748,7.105427357601002e-15,14.97701920483509,5.09206783713995,15.700624229512794,16.13091531854581,0.7236050246777044
16,35,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,True,False,9.31318830143748,7.105427357601002e-15,15.700624229512783,5.09206783713995,14.977019204835097,16.13091531854581,0.7236050246776866
18,21,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,True,False,9.314439878144011,0.011197049213365062,15.610487467722782,1.5180088032572712,14.920545164965244,16.133083112991088,0.6899423027575384
9,15,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,anti,False,True,9.315914674252422,0.02138411200748891,14.884585634144223,6.9988010305847554,15.021378214330314,16.13563753478166,0.13679258018609097
6,3,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,True,False,9.316453867655683,0.08921026952156197,15.00453895159698,3.3874282275038174,15.04588830806793,16.136571445151215,0.04134935647095084
14,35,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,True,False,9.317339297842492,0.017454659371580306,15.74526058072858,5.028927562383718,14.989576757329473,16.138105055221324,0.7556838233991066
13,36,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,True,9.31801905348038,0.024151584867155407,14.974125213858034,5.335391346580518,15.761615341684532,16.13928242652288,0.7874901278264979
7,32,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,anti,False,True,9.318513765417762,7.105427357601002e-15,15.016991703446562,6.502621734447246,15.035365668326152,16.140139292733537,0.018373964879589977
8,32,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,False,True,9.318513765417762,7.105427357601002e-15,15.035365668326147,6.502621734447246,15.016991703446571,16.140139292733537,0.018373964879575766
2,48,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,anti,cyc,True,True,9.318841646604533,0.02274526834164803,15.022854724645784,9.341081252749502,15.38836266680417,16.140707199607867,0.365507942158386
18,9,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,False,True,9.318922850651141,0.010804310160157371,15.76110644614945,6.799622060496723,14.925522927177795,16.140847849142375,0.8355835189716547
6,32,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,anti,anti,anti,False,True,9.319099704709927,0.028369025980012452,15.027316313508981,6.67391801295019,15.046328142955211,16.141154169357712,0.01901182944622981
7,26,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,False,True,9.319787544569289,1.7763568394002505e-14,15.06236855016496,2.6997548123771233,14.985207172805039,16.142345542941605,0.07716137735992135
8,26,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,False,True,9.31978754456929,1.7763568394002505e-14,14.98520717280503,2.6997548123771233,15.062368550164967,16.142345542941605,0.07716137735993733
18,14,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,False,False,9.31983013691809,0.01270130081620735,15.763246322778894,6.914198592123987,14.925840715538934,16.142419315053736,0.83740560723996
19,46,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,True,False,9.321093317350451,1.0658141036401503e-14,14.999386439494957,4.447640285338705,15.700624369288642,16.14460720774171,0.7012379297936846
20,46,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,True,False,9.321093317350451,1.0658141036401503e-14,15.700624369288631,4.447640285338705,14.999386439494968,16.144607207741714,0.7012379297936633
6,26,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,False,True,9.321569721160655,0.022511651562034274,14.978804801878818,2.807310578753155,15.09680850308044,16.145432363345908,0.11800370120162285
17,3,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,False,9.321810246517938,0.01602297047485024,14.923353907997747,3.6317418524145926,15.670741462332957,16.14584896548523,0.7473875543352104
12,15,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,anti,False,True,9.322697033767085,7.105427357601002e-15,14.93591742728876,7.01596181856728,15.02542175129964,16.147384926056258,0.08950432401088015
11,15,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,anti,False,True,9.322697033767085,7.105427357601002e-15,15.025421751299634,7.01596181856728,14.93591742728877,16.147384926056258,0.08950432401086417
17,9,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,False,True,9.323959914015566,0.057991611020494105,14.88652561026951,6.779641534118571,15.785458870273853,16.1495722988105,0.8989332600043429
8,1,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,False,False,9.325037132155732,7.105427357601002e-15,14.98520720864815,3.2589456278944113,15.088982122093121,16.151438095360103,0.1037749134449708
7,1,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,False,False,9.325037132155732,7.105427357601002e-15,15.088982122093114,3.2589456278944113,14.985207208648161,16.151438095360103,0.10377491344495304
17,14,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,False,False,9.325158233314912,0.053166160276884256,14.886795892787985,6.8967896845199235,15.788935414581651,16.15164784872066,0.9021395217936661
5,8,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,True,True,9.325553400455137,0.09453161211724748,14.997529772077204,2.6709651604807463,15.045843158434579,16.15233229828501,0.04831338635737481
4,48,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,anti,cyc,True,True,9.32708174468604,7.105427357601002e-15,15.367863645513008,9.325139016885705,15.02847668777175,16.15497946814439,0.33938695774125804
3,48,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,anti,cyc,True,True,9.327081744686042,7.105427357601002e-15,15.02847668777174,9.325139016885705,15.367863645513015,16.15497946814439,0.3393869577412758
18,46,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,True,False,9.328218929874133,0.029037854399369678,15.75211951057097,4.337819113674404,14.978347430671828,16.15694913066778,0.7737720798991425
5,38,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,cyc,True,False,9.328425662559528,0.024006546604887546,15.042265833224556,6.325686091846586,15.018503974019469,16.157307202182473,0.023761859205087887
19,9,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,False,True,9.330323823237649,7.105427357601002e-15,14.935925565910797,6.819042094906241,15.709078647522523,16.1605949129179,0.773153081611726
20,9,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,False,True,9.330323823237649,7.105427357601002e-15,15.709078647522512,6.819042094906241,14.935925565910804,16.1605949129179,0.7731530816117083
5,22,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,anti,cyc,True,False,9.3304965976263,0.027339940706827548,15.043774929996943,6.242848437017493,15.015500737253808,16.160894166937297,0.028274192743134918
19,14,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,False,False,9.331600257811923,1.0658141036401503e-14,14.935925570069012,6.935059434031507,15.709078735723825,16.162805762453086,0.7731531656548132
20,14,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,False,False,9.331600257811923,1.0658141036401503e-14,15.709078735723816,6.935059434031507,14.935925570069019,16.162805762453086,0.7731531656547972
16,43,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,False,9.332212702079724,1.0658141036401503e-14,15.709079065283685,5.349915244668216,16.45399463522595,16.16386654704172,0.7449155699422647
15,43,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,False,9.332212702079724,1.0658141036401503e-14,16.45399463522594,5.349915244668216,15.709079065283694,16.16386654704172,0.7449155699422452
19,3,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,True,False,9.332317948713822,7.105427357601002e-15,14.958741771864966,3.6959726135742765,15.527697848986698,16.164048839559303,0.5689560771217312
20,3,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,True,False,9.332317948713822,7.105427357601002e-15,15.527697848986689,3.6959726135742765,14.958741771864975,16.164048839559303,0.5689560771217135
18,3,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,True,False,9.332645586891157,0.04032017081884476,15.60011718602047,3.7058157317250195,14.92608272707821,16.16461632552895,0.6740344589422591
16,40,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,True,9.333134025588057,7.105427357601002e-15,15.70907897708236,5.1582910632952315,16.453994922629928,16.165462326168363,0.744915945547568
15,40,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,True,9.333134025588057,7.105427357601002e-15,16.45399492262992,5.1582910632952315,15.709078977082369,16.16546232616836,0.744915945547552
13,1,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,False,False,9.33339419084724,0.018133768882780288,15.056229196529134,3.286280468694131,15.732746520042877,16.16591294561563,0.6765173235137425
13,2,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,False,True,9.333478630089902,0.020234494635491984,15.056736273678265,3.8144646189389446,15.543746130992476,16.166059198674073,0.4870098573142112
6,1,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,False,False,9.33577971212874,0.08759563184023733,14.98815071587651,3.394213565548326,15.110754053618535,16.170044789677725,0.12260333774202614
13,51,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,False,True,9.336023147467696,0.009966995652369803,14.966805019126518,5.294069593229885,15.846240134270882,16.170466432053153,0.8794351151443642
14,1,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,False,False,9.336248763680917,0.03506206761572983,15.66072713222045,3.2528217338746197,15.067656909621446,16.170857210797468,0.5930702225990032
15,36,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,True,9.336530704509741,7.105427357601002e-15,14.977019186205101,5.333854148730315,15.642327934104278,16.171345546637717,0.6653087478991768
16,36,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,True,True,9.336530704509741,7.105427357601002e-15,15.642327934104268,5.333854148730315,14.977019186205109,16.171345546637717,0.6653087478991591
14,2,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,False,True,9.336546342510838,0.03895435255358137,15.473443622134555,3.7910550849749893,15.066670267199765,16.171372632450144,0.4067733549347903
1,49,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,anti,cyc,False,False,9.339425793928948,0.025900641499280397,15.53333286626303,8.698987343916631,15.092418829005982,16.17635998860424,0.44091403725704836
15,2,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,False,True,9.340193313839537,1.7763568394002505e-14,15.074898533601427,3.7812418845811497,15.401137503724671,16.1776893720852,0.326238970123244
16,2,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,False,True,9.340193313839537,1.7763568394002505e-14,15.401137503724662,3.7812418845811497,15.074898533601434,16.177689372085197,0.326238970123228
16,1,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,False,False,9.340520472776362,7.105427357601002e-15,15.588119744209786,3.2473975802979513,15.074898514018235,16.17825602798593,0.5132212301915509
15,1,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,False,False,9.340520472776364,7.105427357601002e-15,15.074898514018226,3.2473975802979513,15.588119744209797,16.17825602798593,0.5132212301915704
14,36,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,anti,anti,anti,True,True,9.34060825777328,0.02017388716938484,15.695089097768232,5.2723329299071215,14.989623467979884,16.178408076060734,0.7054656297883479
1,50,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,anti,cyc,anti,False,False,9.34103268612521,0.03291653019694962,14.967508203401275,5.016886192202307,15.017840349946098,16.179143207530448,0.05033214654482343
17,36,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,True,9.342978986809236,0.024151584867155407,15.025317767158132,5.247899830596285,15.761615341684532,16.182514299201983,0.7362975745264002
8,8,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,True,True,9.343300352349006,7.105427357601002e-15,15.004517929850229,2.6997552356892607,15.005918830738254,16.183070920644674,0.0014009008880258023
7,8,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,True,True,9.343300352349006,7.105427357601002e-15,15.005918830738247,2.6997552356892607,15.004517929850234,16.183070920644674,0.0014009008880133678
14,43,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,False,9.34367817356721,0.03386136003498663,15.777266633757149,5.284281059235304,16.451203314915038,16.183725326190775,0.6739366811578886
14,40,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,True,9.34394385064722,0.029718268109096613,15.775079286589008,5.09109854069725,16.463978397017726,16.184185492391762,0.6888991104287179
5,2,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,False,True,9.34754545951124,0.09296183028333971,15.056383518140361,2.6739255612307895,15.03041472088726,16.190423661933238,0.025968797253101528
18,36,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,anti,anti,True,True,9.349023694366785,0.020134106947772068,15.695089097768232,5.2723329299071215,15.004006054294974,16.19298403980856,0.6910830434732578
6,38,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,cyc,True,False,9.34928531087042,0.023293268900893338,14.998641818081426,6.412954339943561,15.074099051570542,16.193437172884952,0.07545723348911615
8,38,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,cyc,True,False,9.349816830920112,7.105427357601002e-15,15.014714426280817,6.319026489505316,15.063899678867385,16.19435779261626,0.04918525258656814
7,38,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,cyc,True,False,9.349816830920112,7.105427357601002e-15,15.063899678867378,6.319026489505316,15.014714426280822,16.19435779261626,0.049185252586555706
5,20,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,anti,cyc,False,False,9.350538584712163,0.023721483942715338,14.981223008803456,6.246224215771478,15.037397801008861,16.19560790685465,0.056174792205405666
13,50,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,False,False,9.351146462342117,0.009085283068230865,14.967508203401275,5.016886192202307,15.893220236704027,16.196660781794513,0.9257120333027515
5,56,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,anti,anti,cyc,True,False,9.352189493690972,0.02481442150357438,15.37339372771531,8.813018781694218,16.13716049209223,16.198467365084618,0.7637667643769213
2,49,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,anti,cyc,False,False,9.352682933267998,0.026665586365979266,15.068964377903175,8.780693529286976,15.547732814992829,16.199322027502493,0.4787684370896539
19,36,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,anti,anti,anti,True,True,9.353092828593786,7.105427357601002e-15,14.999386374421643,5.333854148730315,15.642327934104278,16.200031987032542,0.6429415596826349
20,36,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,anti,anti,anti,True,True,9.353092828593786,7.105427357601002e-15,15.642327934104268,5.333854148730315,14.99938637442165,16.200031987032542,0.6429415596826171
13,47,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,anti,cyc,anti,True,True,9.353824205755508,0.008296719393044327,14.97531241130803,4.720070104343339,15.779827019728707,16.20129876943614,0.8045146084206767
8,22,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,anti,cyc,True,False,9.355140573110221,7.105427357601002e-15,15.01471440410404,6.319027261490884,15.063899694895712,16.203578784575928,0.04918529079167122
7,22,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,anti,cyc,True,False,9.355140573110221,7.105427357601002e-15,15.063899694895703,6.319027261490884,15.014714404104046,16.203578784575928,0.04918529079165701
6,8,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,True,True,9.355337753873282,0.09814039755829285,15.00505568536447,2.8449173789928888,15.034726100084557,16.203920311675827,0.029670414720087024
