object_id,fixed_psnr_lowres,robust_method_psnr_lowres,psnr_gain_over_fixed_lowres,seed,dataset_name,dataset_version,perturbation_family,level,training_regime
ImageNet-1k:imagenet_proxy_010,17.26186889558455,22.325038363218283,5.063169467633735,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,22.7901016444901,25.07591026839505,2.2858086239049484,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,17.843114795779364,20.10235768797528,2.2592428921959176,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,17.78192995419664,19.864675125992296,2.082745171795654,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.806405533491166,20.819882654553517,4.013477121062351,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,20.9737291152716,21.27733441948765,0.3036053042160525,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,19.46444380290133,22.37394978841766,2.9095059855163328,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,19.84675595982694,21.466909150791235,1.6201531909642952,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.414668904677537,22.693342086810855,3.2786731821333177,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,26.318920421374887,24.338636090790516,-1.9802843305843716,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.154816386763592,20.769583619492956,2.6147672327293634,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,21.357839829548833,22.819757868545278,1.4619180389964441,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,17.33914194751602,22.284942607566514,4.9458006600504945,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,21.09681497417206,22.570529775880384,1.4737148017083257,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,17.269851230137277,19.257429784326,1.9875785541887225,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,18.791644455197265,21.403908828559814,2.6122643733625495,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.08201403440566,18.571902961844057,2.489888927438397,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,19.555468487043314,19.989750107234514,0.4342816201912001,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,18.92200086221545,21.775266412898112,2.8532655506826607,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,18.91332487477435,21.156391308060584,2.2430664332862342,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.168106500417313,23.989009088210302,4.82090258779299,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,22.468393375664434,22.500025924197434,0.03163254853300046,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.18851831305993,20.745369508428922,2.556851195368992,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,19.14343755436613,20.003267278176153,0.859829723810023,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,15.921300819206321,21.41613767094437,5.494836851738048,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,20.781694613616008,22.16520044699235,1.3835058333763435,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,19.48272731841763,7.769133675181244,-11.713593643236386,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,17.70964454090589,7.6069740728262305,-10.102670468079662,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,18.292975114216937,7.355623356605133,-10.937351757611804,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,21.197382055107724,7.785117781471246,-13.412264273636477,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,21.13326920773094,8.126035670762036,-13.007233536968904,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,20.322182218014145,7.43777358331677,-12.884408634697376,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.548565658851565,7.430070853580472,-12.118494805271094,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,26.731575674790754,8.445383117638583,-18.28619255715217,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.38978235042373,7.271176566502856,-11.118605783920874,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,21.515963327617683,7.604384448872246,-13.911578878745438,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,17.818458736933373,7.988839329384597,-9.829619407548776,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,21.629482966231322,7.965899048422643,-13.66358391780868,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,18.203642646230236,7.631735734506472,-10.571906911723765,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,17.846107807690487,7.629167714257213,-10.216940093433273,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.994038846955192,7.324149441385065,-9.669889405570128,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,20.82365360313096,7.728152175877797,-13.095501427253163,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,19.80624673786093,8.060226828463492,-11.74601990939744,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,19.560956738310715,7.449819949084442,-12.111136789226272,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.498649308576,7.4056239802665536,-12.093025328309444,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,26.51587579295228,8.38012936894149,-18.13574642401079,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.149209594626107,7.232962826008825,-10.916246768617283,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,21.00091791157501,7.518900681452063,-13.482017230122946,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,16.970055742917992,8.011755470904422,-8.95830027201357,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,20.946017390292916,7.979937222740122,-12.966080167552793,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,17.780260393457567,7.616143167781973,-10.164117225675593,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,19.552203964489568,7.697612731783438,-11.854591232706131,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.57141555114688,7.230898833544899,-9.340516717601982,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,18.69747320186058,7.669053497628717,-11.028419704231862,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,19.559447825363186,8.032011344311297,-11.52743648105189,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,18.976109045727668,7.367555539944855,-11.608553505782812,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.46887408202526,7.429310595844635,-12.039563486180624,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,22.142822573604008,8.27353341096974,-13.869289162634267,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.34633533959967,7.249450267960076,-11.096885071639594,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,18.848410239475104,7.44971854399183,-11.398691695483274,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,15.928342158719555,7.951759163779332,-7.976582994940223,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,21.523268424390295,7.995502590866471,-13.527765833523823,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,18.135420440675883,7.635078564886751,-10.500341875789132,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,19.431237919988828,7.681843842030548,-11.749394077958279,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.924927210879552,7.311047514753319,-9.613879696126233,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,21.158873561814183,7.739386299365152,-13.419487262449032,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,19.86429761620156,8.044604143239273,-11.819693472962289,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,20.357139620587873,7.434966500530583,-12.92217312005729,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,20.019896637127218,7.419600807308124,-12.600295829819093,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,27.953805478380808,8.378479227175635,-19.575326251205173,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.826124483962545,7.262736902042743,-11.563387581919802,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,21.447073882931342,7.545961873941694,-13.901112008989648,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,17.26186889558455,7.997223823782662,-9.264645071801887,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,22.7901016444901,8.000492107139145,-14.789609537350955,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,17.843114795779364,7.610694140291214,-10.23242065548815,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,17.78192995419664,7.6220610583023625,-10.159868895894279,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.806405533491166,7.299471364059057,-9.506934169432109,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,20.9737291152716,7.767689996715164,-13.206039118556436,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,19.46444380290133,8.0076706124076,-11.45677319049373,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,19.84675595982694,7.474692079253359,-12.372063880573581,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.414668904677537,7.36789165988287,-12.046777244794667,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,26.318920421374887,8.419378276780831,-17.899542144594058,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.154816386763592,7.242129183792113,-10.91268720297148,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,21.357839829548833,7.533986959774603,-13.82385286977423,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,17.33914194751602,8.037012305924447,-9.302129641591572,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,21.09681497417206,7.984948210222114,-13.111866763949944,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_000,17.269851230137277,7.568123171725763,-9.701728058411515,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_001,18.791644455197265,7.648294651496663,-11.143349803700602,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_002,16.08201403440566,7.231843915389723,-8.850170119015937,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_003,19.555468487043314,7.6683752290814855,-11.887093257961828,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_004,18.92200086221545,7.9913143418659764,-10.930686520349475,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_005,18.91332487477435,7.366381186601982,-11.546943688172368,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_006,19.168106500417313,7.420064219342482,-11.74804228107483,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_007,22.468393375664434,8.301255813165643,-14.167137562498791,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_008,18.18851831305993,7.223621151308645,-10.964897161751285,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_009,19.14343755436613,7.439333306533857,-11.704104247832273,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_010,15.921300819206321,7.988539634110509,-7.932761185095812,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
ImageNet-1k:imagenet_proxy_011,20.781694613616008,7.937318606531876,-12.844376007084133,2,ImageNet-1k,ILSVRC2012 validation,phase_mask_lateral_shift,2.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.543603011094756,25.165270485395773,3.6216674743010167,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,25.028149467015947,25.67611667928619,0.6479672122702418,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,25.143333855449654,26.546339352585527,1.4030054971358723,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.531790334345924,26.941897165010722,2.410106830664798,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.81361862361392,25.44150918332294,3.6278905597090194,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,22.291105706060115,26.264072174832805,3.9729664687726896,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.705897040919176,25.214884944753496,1.5089879038343206,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,25.031989383109632,24.793290569149953,-0.2386988139596795,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,23.12449439233164,27.064252544228793,3.939758151897152,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.75619829106178,24.33373433196453,1.57753604090275,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,25.46757182861057,26.553847656220366,1.0862758276097964,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,25.254496711755134,26.86571378961414,1.6112170778590063,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.229519907559947,24.50206479641431,3.2725448888543625,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.309632158420044,25.71611835433304,1.406486195912997,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.653845211728193,26.521175536679465,1.867330324951272,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.92895324330008,26.51402798975253,2.5850747464524524,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.693692176469987,24.217445431134117,3.523753254664129,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.473300415651476,25.02077455868414,3.5474741430326624,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.60395249096126,24.494264815093054,1.890312324131795,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.496512033240364,25.62143822076092,1.124926187520554,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.725510286702985,26.091862917790706,3.3663526310877216,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.07371382455949,24.558990886754415,2.4852770621949247,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.678836737978365,26.32147692769569,1.6426401897173264,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.592923160411292,26.884429985184436,2.291506824773144,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.70469773802806,24.13706004451635,3.43236230648829,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,23.90096326148538,24.831461750905213,0.9304984894198327,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,23.98791937710801,26.222452268124286,2.2345328910162756,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.153158906786775,25.520358685351034,2.3671997785642596,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,19.934496116638588,22.95597309329084,3.0214769766522522,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,20.683962975910237,24.175720729976014,3.4917577540657767,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.359477492753786,24.09961779703814,1.7401403042843526,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.458409507699955,25.88748652571639,1.4290770180164358,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.396043798202694,25.83376244657761,3.437718648374915,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.60330536673991,23.706616425451983,2.103311058712073,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.069424912379944,25.820870549436627,1.7514456370566833,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.291403873974833,26.492480289297553,2.2010764153227207,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.89220092276492,24.054096305484713,3.1618953827197913,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.313387190632852,25.419158530904653,1.1057713402718008,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.705617291127044,26.220789671981063,1.5151723808540183,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.01565874646419,26.34089302106635,2.3252342746021597,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.778308734491752,24.415207446751502,3.6368987122597503,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.573151710341257,25.32851805103359,3.7553663406923334,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.750689879423504,24.357677669893533,1.6069877904700292,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.365921168097465,25.55522726492405,1.1893060968265843,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.937811606906457,26.263327134119162,3.325515527212705,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.014676757710482,23.825969798811713,1.81129304110123,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,25.06655333317223,26.553288677582504,1.486735344410274,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.687290293918238,27.14148920372047,2.4541989098022334,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.75793825609571,23.41174135737884,2.653803101283131,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.354655416464922,25.37554450508889,1.0208890886239672,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.772604204471016,25.980785704080244,1.2081814996092284,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.88890899475689,25.894801303898497,2.0058923091416077,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.581748597168886,23.478220385119556,2.89647178795067,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.35074423753803,24.67554617101017,3.3248019334721377,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.380930897695457,24.15548107792471,1.7745501802292516,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.201270678416794,25.141479510402448,0.9402088319856539,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.458415418545222,25.74518921513247,3.286773796587248,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.88118242547049,24.358286497532823,2.477104072062332,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.732839840502685,26.210656941737223,1.477817101234539,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.24604180511691,26.20515674148601,1.959114936369101,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.33554013272017,23.064340399662168,2.728800266941999,2,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
