model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,K_T,valley_even,0.5,0.2,-65.83333333333333,0.5446001222551801,0.0005412300487960352,0.45594110779361613
baseline,K_T,valley_even,0.5,0.2,-65.0,0.4942854556609191,0.0006412832411457064,0.5063558275802265
baseline,K_T,valley_even,0.5,0.2,-64.16666666666667,0.4622950716975973,0.0007432346005549594,0.5384481629029576
baseline,K_T,valley_even,0.5,0.2,-63.33333333333333,0.4460831794955759,0.0008403826459000548,0.5547572031503238
baseline,K_T,valley_even,0.5,0.2,-62.5,0.4907083022260543,0.0008826714160283407,0.510174369189974
baseline,K_T,valley_even,0.5,0.2,-61.66666666666666,0.33401337676145887,0.0010396852095759896,0.6670263084481172
baseline,K_T,valley_even,0.5,0.2,-60.83333333333333,0.254199041055476,0.0011336344466915122,0.7469345933912153
baseline,K_T,valley_even,0.5,0.2,-60.0,0.18630256803425624,0.0012012760917575476,0.8148987080575014
baseline,K_T,valley_even,0.5,0.2,-59.16666666666666,-0.035804086497704495,0.0012148402038763325,1.0370189267015808
baseline,K_T,valley_even,0.5,0.2,-58.33333333333333,-0.12047926920518227,0.0010872174187549373,1.1215664866239377
baseline,K_T,valley_even,0.5,0.2,-57.5,-0.0469705731081528,0.0012254670688385642,1.0481960401769912
baseline,K_T,valley_even,0.5,0.2,-56.66666666666666,-0.03952539853755772,0.001231216175227955,1.0407566147127854
baseline,K_T,valley_even,0.5,0.2,-55.83333333333333,-0.03648123584427215,0.0012272971676433365,1.0377085330119156
baseline,K_T,valley_even,0.5,0.2,-55.0,-0.021319336689896606,0.0012459864151464675,1.0225653231050431
baseline,K_T,valley_even,0.5,0.2,-54.16666666666666,0.016364673277104003,0.0012947633821914872,0.9849300901050875
baseline,K_T,valley_even,0.5,0.2,-53.33333333333333,0.08456391455023574,0.001378308645729463,0.9168143940954935
baseline,K_T,valley_even,0.5,0.2,-52.5,0.14157134793204587,0.001418419557310062,0.8598470716252643
baseline,K_T,valley_even,0.5,0.2,-51.66666666666666,0.2409106506016781,0.0014816290682090048,0.7605709784665309
baseline,K_T,valley_even,0.5,0.2,-50.83333333333333,0.3626501423410358,0.0015320497951937175,0.638881907454158
baseline,K_T,valley_even,0.5,0.2,-50.0,0.3784828728625432,0.00154261200485591,0.6230597391423126
baseline,K_T,valley_even,0.5,0.2,-49.16666666666666,0.24835874961721405,0.0016406781640697947,0.7532819285468558
baseline,K_T,valley_even,0.5,0.2,-48.33333333333333,0.31969253247653534,0.0015521729332066846,0.6818596404566712
baseline,K_T,valley_even,0.5,0.2,-47.5,0.35939666017157734,0.0014838189186761389,0.6420871587470989
baseline,K_T,valley_even,0.5,0.2,-46.66666666666666,0.3569693363785681,0.0014512699116178292,0.6444819335330499
baseline,K_T,valley_even,0.5,0.2,-45.83333333333333,0.36721989252520404,0.0013232691178415707,0.6341033765926373
baseline,K_T,valley_even,0.5,0.2,-45.0,0.31173483983870737,0.0012239452034130164,0.6894891053647055
baseline,K_T,valley_even,0.5,0.2,-44.16666666666666,0.3572907487442593,0.0010892341020749324,0.6437984853578157
baseline,K_T,valley_even,0.5,0.2,-43.33333333333333,0.3212919735736693,0.000988942928653794,0.6796969693549846
baseline,K_T,valley_even,0.5,0.2,-42.5,0.35805566144393625,0.0008459812790156326,0.6427903198350797
baseline,K_T,valley_even,0.5,0.2,-41.66666666666666,0.4178348022768405,0.0007512198503824202,0.5829164175735416
baseline,K_T,valley_even,0.5,0.2,-40.83333333333333,0.099266116203151,0.0006202910087232985,0.9013541748055722
baseline,K_T,valley_even,0.5,0.2,-40.0,0.4663748698906296,0.000485090487358626,0.5341102205967293
baseline,K_T,valley_even,0.5,0.2,-39.16666666666666,0.41106614101493594,0.00041775022740918604,0.5893516092124732
baseline,K_T,valley_even,0.5,0.2,-38.33333333333333,0.47725827229890416,0.00032802628841119,0.5230697539895071
baseline,K_T,valley_even,0.5,0.2,-37.5,0.5648387310978058,0.0002618930930544918,0.435423161995249
baseline,K_T,valley_even,0.5,0.2,-36.66666666666666,0.6210249775769603,0.00023245904731791949,0.3792074814703576
baseline,K_T,valley_even,0.5,0.2,-35.83333333333333,0.48291231504256876,0.00019231749883693862,0.517280002456268
baseline,K_T,valley_even,0.5,0.2,-35.0,0.73753397384279,0.0001550756087242292,0.2626211017659342
baseline,K_T,valley_even,0.5,0.2,-34.166666666666664,0.5375544973852532,0.00018146645410134168,0.46262696906884837
baseline,K_T,valley_even,0.5,0.2,-33.33333333333333,0.8080804043112194,0.0001670894708265189,0.19208668515960714
baseline,K_T,valley_even,0.5,0.2,-32.5,0.8250594010366753,0.00020177083460498998,0.1751423697979299
baseline,K_T,valley_even,0.5,0.2,-31.666666666666664,0.7831055675191518,0.00023968264269242186,0.21713411512354047
baseline,K_T,valley_even,0.5,0.2,-30.83333333333333,0.8259069305076367,0.00030261574009909665,0.1743956852324625
baseline,K_T,valley_even,0.5,0.2,-30.0,0.8454014455782185,0.00038646771635303807,0.15498502213813478
baseline,K_T,valley_even,0.5,0.2,-29.166666666666664,0.8276578254157093,0.000489179487223327,0.1728313540715139
baseline,K_T,valley_even,0.5,0.2,-28.33333333333333,0.7680783724644219,0.0006217061490083721,0.23254333368458652
baseline,K_T,valley_even,0.5,0.2,-27.5,0.7873654994281459,0.0008434841024589158,0.21347798467431298
baseline,K_T,valley_even,0.5,0.2,-26.666666666666664,0.7569984660929702,0.0011717050445615616,0.2441732389515913
baseline,K_T,valley_even,0.5,0.2,-25.83333333333333,0.7193995100170948,0.001742955835928282,0.28234344581883347
baseline,K_T,valley_even,0.5,0.2,-25.0,0.6295954779497346,0.002829222275825271,0.37323374432609063
baseline,K_T,valley_even,0.5,0.2,-24.166666666666664,0.46319186345530533,0.005913032913843587,0.5427211694585381
baseline,K_T,valley_even,0.5,0.2,-23.33333333333333,-0.22409274648070848,0.01793184859573959,1.2420245950764477
baseline,K_T,valley_even,0.5,0.2,-22.5,0.38935674025380307,0.006822891509552432,0.6174661512557493
baseline,K_T,valley_even,0.5,0.2,-21.666666666666664,0.33141009415099737,0.00534052633386195,0.6739304321828644
baseline,K_T,valley_even,0.5,0.2,-20.83333333333333,0.37613150736255074,0.0053056661745902916,0.6291741588120395
baseline,K_T,valley_even,0.5,0.2,-20.0,0.0774977320875834,0.009484453734908114,0.9319867216473249
baseline,K_T,valley_even,0.5,0.2,-19.166666666666664,-0.12421796916065514,0.01888701321221498,1.1431049823728703
baseline,K_T,valley_even,0.5,0.2,-18.33333333333333,0.11053732864225868,0.014871871112409275,0.9043345424701508
baseline,K_T,valley_even,0.5,0.2,-17.5,0.2017579833078131,0.01346459536691867,0.8117066120591052
baseline,K_T,valley_even,0.5,0.2,-16.666666666666664,0.29245534390979033,0.01202919056407218,0.7195738466542818
baseline,K_T,valley_even,0.5,0.2,-15.833333333333329,0.4351788219698215,0.012356598015568793,0.5771777760457474
baseline,K_T,valley_even,0.5,0.2,-15.0,0.45820681138615843,0.013105295919666271,0.554898484533508
baseline,K_T,valley_even,0.5,0.2,-14.166666666666655,0.41105256607752866,0.01371598512887234,0.6026634190513439
baseline,K_T,valley_even,0.5,0.2,-13.333333333333329,0.5724720589020048,0.013579036769793119,0.4411069778677883
baseline,K_T,valley_even,0.5,0.2,-12.5,0.5279030965046825,0.013994994759844058,0.4860918982551615
baseline,K_T,valley_even,0.5,0.2,-11.666666666666655,0.5236034469350038,0.014641229038735942,0.491037782103732
baseline,K_T,valley_even,0.5,0.2,-10.833333333333329,0.5301677077696205,0.015618215374452004,0.4854505076048319
baseline,K_T,valley_even,0.5,0.2,-10.0,0.5362202365015841,0.017406096415591273,0.48118585991400725
baseline,K_T,valley_even,0.5,0.2,-9.166666666666655,0.5484525767936643,0.018791263661053933,0.47033868686738955
baseline,K_T,valley_even,0.5,0.2,-8.333333333333329,0.5605013106114856,0.021036318384880452,0.46053500777339496
baseline,K_T,valley_even,0.5,0.2,-7.5,0.538789634283622,0.025771825010278165,0.48698219072665616
baseline,K_T,valley_even,0.5,0.2,-6.666666666666657,0.5895612316253949,0.033006385258090715,0.4434451536326959
baseline,K_T,valley_even,0.5,0.2,-5.833333333333329,0.6135209624463044,0.046721414202122974,0.4332004517558188
baseline,K_T,valley_even,0.5,0.2,-5.0,0.5921435375704853,0.07297173090577612,0.4808281933352909
baseline,K_T,valley_even,0.5,0.2,-4.166666666666657,0.7155112675094696,0.10875840506377772,0.39324713755430823
baseline,K_T,valley_even,0.5,0.2,-3.3333333333333286,0.6129046499146564,0.19013990046189205,0.5772352505472357
baseline,K_T,valley_even,0.5,0.2,-2.5,0.86329849399013,0.33987769056387007,0.47657919657374015
baseline,K_T,valley_even,0.5,0.2,-1.6666666666666572,1.2261853192300507,0.6768216755412003,0.45063635631114934
baseline,K_T,valley_even,0.5,0.2,-0.8333333333333286,2.2068637849845487,1.4887947208273753,0.2819309358428268
baseline,K_T,valley_even,0.5,0.2,0.0,3.378773612574427,2.3787736125744274,0.0
baseline,K_T,valley_even,0.5,0.2,0.8333333333333428,2.4398114748327764,1.721893192705815,0.2820817178730379
baseline,K_T,valley_even,0.5,0.2,1.6666666666666714,1.4020381045349215,0.9406795311988951,0.5386414266639737
baseline,K_T,valley_even,0.5,0.2,2.5,0.9035402696872543,0.5395551175014809,0.6360148478142268
baseline,K_T,valley_even,0.5,0.2,3.333333333333343,0.6760027129658593,0.33644847494356334,0.6604457619777041
baseline,K_T,valley_even,0.5,0.2,4.166666666666671,0.5375114204604023,0.22441109097283668,0.6868996705124345
baseline,K_T,valley_even,0.5,0.2,5.0,0.5914207629175926,0.14098961244779365,0.5495688495302011
baseline,K_T,valley_even,0.5,0.2,5.833333333333343,0.5660172003306111,0.09787149973340507,0.531854299402794
baseline,K_T,valley_even,0.5,0.2,6.666666666666671,0.5602880192311915,0.06953830618732089,0.5092502869561293
baseline,K_T,valley_even,0.5,0.2,7.5,0.5736493591975086,0.04884768204327715,0.4751983228457684
baseline,K_T,valley_even,0.5,0.2,8.333333333333343,0.611728952562716,0.033933098559146224,0.4222041459964302
baseline,K_T,valley_even,0.5,0.2,9.166666666666671,0.6645643894318698,0.023278754369475706,0.358714364937606
baseline,K_T,valley_even,0.5,0.2,10.0,0.756347876842545,0.014529714181379268,0.25818183733883426
baseline,K_T,valley_even,0.5,0.2,10.833333333333345,0.8505799583893727,0.00829741671935572,0.15771745832998277
baseline,K_T,valley_even,0.5,0.2,11.666666666666671,0.8238233824289911,0.007123121894042193,0.1832997394650511
baseline,K_T,valley_even,0.5,0.2,12.5,0.8294822265039957,0.005642245795554538,0.1761600192915588
baseline,K_T,valley_even,0.5,0.2,13.333333333333345,0.8416932031165156,0.0044381448461003805,0.16274494172958487
baseline,K_T,valley_even,0.5,0.2,14.166666666666671,0.8551931038906957,0.003508253654811805,0.14831514976411622
baseline,K_T,valley_even,0.5,0.2,15.0,0.8683468138459898,0.002794365091783438,0.13444755124579363
baseline,K_T,valley_even,0.5,0.2,15.833333333333345,0.8805584456719725,0.002244183703893519,0.12168573803192105
baseline,K_T,valley_even,0.5,0.2,16.66666666666667,0.8916378609800879,0.0018172651476498648,0.11017940416756174
baseline,K_T,valley_even,0.5,0.2,17.5,0.9015722798290992,0.001483398367312499,0.09991111853821355
baseline,K_T,valley_even,0.5,0.2,18.333333333333343,0.9104270906879137,0.0012201916376420546,0.09079310094972828
baseline,K_T,valley_even,0.5,0.2,19.16666666666667,0.9182987766557579,0.0010110293766997307,0.08271225272094197
baseline,K_T,valley_even,0.5,0.2,20.0,0.9252920885315808,0.0008435207493671962,0.07555143221778665
baseline,total,valley_even,0.5,0.2,-80.0,0.9458873447693851,2.4649942103046916e-05,0.054137305172717934
baseline,total,valley_even,0.5,0.2,-79.16666666666667,0.9417083800286085,2.729399240037495e-05,0.058318913963791706
baseline,total,valley_even,0.5,0.2,-78.33333333333333,0.9368663668693001,3.0433651858162095e-05,0.06316406678255819
baseline,total,valley_even,0.5,0.2,-77.5,0.9312042009984078,3.4200520687024e-05,0.06882999952227918
baseline,total,valley_even,0.5,0.2,-76.66666666666667,0.9245156934774535,3.8770763247496654e-05,0.07552307728579377
baseline,total,valley_even,0.5,0.2,-75.83333333333333,0.9165263842056314,4.4383535188455685e-05,0.08351799932955707
baseline,total,valley_even,0.5,0.2,-75.0,0.9068653189291442,5.1368446203308216e-05,0.09318604951705906
baseline,total,valley_even,0.5,0.2,-74.16666666666667,0.8950228898089484,6.0187117387030724e-05,0.10503729730843878
baseline,total,valley_even,0.5,0.2,-73.33333333333333,0.8802870253001782,7.149689945326535e-05,0.11978447159927505
baseline,total,valley_even,0.5,0.2,-72.5,0.861645888587772,8.624934506908792e-05,0.13844036075729704
baseline,total,valley_even,0.5,0.2,-71.66666666666667,0.8376403204263807,0.00010584179612122857,0.16246552136974038
baseline,total,valley_even,0.5,0.2,-70.83333333333333,0.806147856712359,0.0001323436968533428,0.1939844869844945
baseline,total,valley_even,0.5,0.2,-70.0,0.7643716163083354,0.0001686092408444788,0.23579699293250914
baseline,total,valley_even,0.5,0.2,-69.16666666666667,0.7084191074066019,0.00021866570869758656,0.2917995583020956
baseline,total,valley_even,0.5,0.2,-68.33333333333333,0.647415084959595,0.0002795409018339877,0.3528644559422389
baseline,total,valley_even,0.5,0.2,-67.5,0.6036020105038976,0.0003332575250941717,0.3967312470211965
baseline,total,valley_even,0.5,0.2,-66.66666666666667,0.5517113172597305,0.0003992550309277081,0.4486879377711972
baseline,total,valley_even,0.5,0.2,-65.83333333333333,0.4961179512677294,0.0004768152788932468,0.5043588640111638
baseline,total,valley_even,0.5,0.2,-65.0,0.45461159593447653,0.0005592691822810489,0.5459476732478046
baseline,total,valley_even,0.5,0.2,-64.16666666666667,0.4502717581412537,0.0006375764984088215,0.5503658183571553
baseline,total,valley_even,0.5,0.2,-63.33333333333333,0.46844610071434306,0.0007074395795183332,0.5322613388651753
baseline,total,valley_even,0.5,0.2,-62.5,0.5139742304844666,0.0007414406406251896,0.48676721015615865
baseline,total,valley_even,0.5,0.2,-61.66666666666666,0.3201921771375079,0.0009609103445432054,0.6807687332070356
baseline,total,valley_even,0.5,0.2,-60.83333333333333,0.19975658870760762,0.0011342921965276516,0.80137770348892
baseline,total,valley_even,0.5,0.2,-60.0,0.09264913127031955,0.0012865137624568825,0.9086373824921372
baseline,total,valley_even,0.5,0.2,-59.16666666666666,-0.1458062446146227,0.0013156564676436203,1.1471219010822662
baseline,total,valley_even,0.5,0.2,-58.33333333333333,-0.3204893323476351,0.0010038854679723748,1.3214932178156078
baseline,total,valley_even,0.5,0.2,-57.5,-0.3128040253579035,0.0011881178722196561,1.3139921432301231
baseline,total,valley_even,0.5,0.2,-56.66666666666666,-0.3832531608751177,0.0011136610740803002,1.384366821949198
baseline,total,valley_even,0.5,0.2,-55.83333333333333,-0.4627542804084008,0.0009627715804530839,1.4637170519888543
baseline,total,valley_even,0.5,0.2,-55.0,-0.4794800332121982,0.0010191530531027955,1.4804991862653012
baseline,total,valley_even,0.5,0.2,-54.16666666666666,-0.46943347334203356,0.0009902092945836822,1.4704236826366168
baseline,total,valley_even,0.5,0.2,-53.33333333333333,-0.45421074594513683,0.0011151187748870985,1.455325864720024
baseline,total,valley_even,0.5,0.2,-52.5,-0.44269645932199503,0.0013337505930876928,1.4440302099150826
baseline,total,valley_even,0.5,0.2,-51.66666666666666,-0.39560832327128526,0.0014516297331033778,1.3970599530043883
baseline,total,valley_even,0.5,0.2,-50.83333333333333,-0.36138775685857055,0.0015219890288098417,1.3629097458873805
baseline,total,valley_even,0.5,0.2,-50.0,-0.3516264192771605,0.001548600222150944,1.3531750194993115
baseline,total,valley_even,0.5,0.2,-49.16666666666666,-0.33296946252555715,0.0017770924777561349,1.3347465550033133
baseline,total,valley_even,0.5,0.2,-48.33333333333333,-0.2873726044575747,0.0019246748681117387,1.2892972793256865
baseline,total,valley_even,0.5,0.2,-47.5,-0.3072542968029798,0.0019511179065810314,1.3092054147095609
baseline,total,valley_even,0.5,0.2,-46.66666666666666,-0.26115393170273066,0.002113225669648357,1.263267157372379
baseline,total,valley_even,0.5,0.2,-45.83333333333333,-0.2985225914143981,0.0019287648634584357,1.3004513562778564
baseline,total,valley_even,0.5,0.2,-45.0,-0.25755074035273146,0.002142055410601775,1.259692795763333
baseline,total,valley_even,0.5,0.2,-44.16666666666666,-0.259066970887927,0.002051047099252975,1.2611180179871802
baseline,total,valley_even,0.5,0.2,-43.33333333333333,-0.24106498717084446,0.0019692489305284484,1.243034236101373
baseline,total,valley_even,0.5,0.2,-42.5,-0.20832685491852423,0.001788775994202282,1.2101156309127266
baseline,total,valley_even,0.5,0.2,-41.66666666666666,-0.24715510281090589,0.001018028499505797,1.2481731313104114
baseline,total,valley_even,0.5,0.2,-40.83333333333333,-0.29050116271611354,0.00168690881966623,1.2921880715357796
baseline,total,valley_even,0.5,0.2,-40.0,-0.10050222916707291,0.0009008335449711639,1.1014030627120441
baseline,total,valley_even,0.5,0.2,-39.16666666666666,-0.0769935304268408,0.0005756785323110833,1.077569208959152
baseline,total,valley_even,0.5,0.2,-38.33333333333333,-0.08340709502299644,0.0006979364190308251,1.0841050314420275
baseline,total,valley_even,0.5,0.2,-37.5,-0.029462307058187386,0.0004894552515962797,1.0299517623097838
baseline,total,valley_even,0.5,0.2,-36.66666666666666,-0.03611552146490625,0.00045262121527901505,1.0365681426801852
baseline,total,valley_even,0.5,0.2,-35.83333333333333,-0.05132192882723681,0.00043669607421053874,1.0517586249014474
baseline,total,valley_even,0.5,0.2,-35.0,-0.013245924970632629,0.00044575185156674256,1.0136916768221993
baseline,total,valley_even,0.5,0.2,-34.166666666666664,-0.07540486714327452,0.0004961004598812371,1.075900967603156
baseline,total,valley_even,0.5,0.2,-33.33333333333333,-0.03931654877641456,0.0005697450938845406,1.0398862938702993
baseline,total,valley_even,0.5,0.2,-32.5,-0.03341493331256507,0.0006431013966531969,1.0340580347092185
baseline,total,valley_even,0.5,0.2,-31.666666666666664,-0.08790976373161756,0.0007214446798838955,1.0886312084115015
baseline,total,valley_even,0.5,0.2,-30.83333333333333,-0.1023377586511757,0.0008854774237696796,1.1032232360749454
baseline,total,valley_even,0.5,0.2,-30.0,-0.0857585520607419,0.0011161332604093378,1.0868746853211515
baseline,total,valley_even,0.5,0.2,-29.166666666666664,-0.1776830273579736,0.001347453929256108,1.17903048128723
baseline,total,valley_even,0.5,0.2,-28.33333333333333,-0.1788400821065834,0.0017148325756744527,1.180554914682258
