candidate,eta,alpha,phi,barrier_Z,zero_bias_conductance,peak_conductance,peak_bias,background_conductance,peak_minus_background,subgap_average,zero_bias_andreev,zero_bias_normal,mean_frustration
s_wave,0.0,0.5235987755982988,0.0,1.0,1.4449409499347763,1.4449409499347763,0.0,0.6127932433684999,0.8321477065662763,1.3179443751258662,0.483631467318063,0.038690517383286695,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.0,2.0,1.1315477591139664,1.1315477591139664,0.0,0.3111945505836868,0.8203532085302796,1.0063511703594183,0.19345258692722522,0.061904827813258706,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.0,3.0,1.0270833621736966,1.0270833621736966,0.0,0.21066165298874917,0.8164217091849474,0.9024867687706022,0.09672629346361261,0.06964293128991604,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.39269908169872414,0.0,1.9679508428326824,1.9679508428326824,0.0,1.1177160258135643,0.8502348170191181,1.8400003977541273,0.9679508428326824,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.39269908169872414,0.5,1.7588734607816872,1.7588734607816872,0.0,0.9166120923092849,0.8422613684724023,1.632122926893794,0.7743606742661461,0.015487213484458959,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.39269908169872414,1.0,1.4452573877051937,1.4452573877051937,0.0,0.6149561920528661,0.8303011956523276,1.3203067206032935,0.4839754214163412,0.038718033711147404,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.39269908169872414,2.0,1.1316413146287005,1.1316413146287005,0.0,0.31330029179644725,0.8183410228322533,1.0084905143127936,0.19359016856653652,0.06194885393783585,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.39269908169872414,3.0,1.027102623603203,1.027102623603203,0.0,0.21274832504430763,0.8143542985588954,0.904551778882627,0.09679508428326826,0.06969246068006534,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.7853981633974483,0.0,1.967805832430949,1.967805832430949,0.0,1.1172328106570506,0.8505730217738985,1.839422198571431,0.9678058324309491,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.7853981633974483,0.5,1.758759772626728,1.758759772626728,0.0,0.9161370377365992,0.8426227348901287,1.6315761373556747,0.7742446659447594,0.015484893318031354,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.7853981633974483,1.0,1.445190682920396,1.445190682920396,0.0,0.6144933783559221,0.8306973045644739,1.3198070455320403,0.48390291621547454,0.0387122332950784,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.7853981633974483,2.0,1.1316215932140645,1.1316215932140645,0.0,0.31284971897524494,0.8187718742388196,1.0080379537084052,0.19356116648618985,0.06193957327212544,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,0.7853981633974483,3.0,1.0270985633119536,1.0270985633119536,0.0,0.21230183251501927,0.8147967307969344,0.9041149231005271,0.09678058324309492,0.06968201993114112,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.1780972450961724,0.0,1.9668949138528662,1.9668949138528662,0.0,1.114284109879327,0.8526108039735392,1.835812907587527,0.9668949138528659,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.1780972450961724,0.5,1.7580456124615096,1.7580456124615096,0.0,0.9132381349533776,0.844807477508132,1.6281632926152645,0.7735159310822928,0.015470318620782837,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.1780972450961724,1.0,1.4447716603744758,1.4447716603744758,0.0,0.6116691725644536,0.8331024878100222,1.3166888701568709,0.48344745692643293,0.0386757965519571,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.1780972450961724,2.0,1.1314977082874418,1.1314977082874418,0.0,0.31010021017552947,0.8213974981119123,1.0052144476984775,0.1933789827705732,0.06188127448313137,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.1780972450961724,3.0,1.027073057591764,1.027073057591764,0.0,0.20957722271255474,0.8174958348792092,0.9013896402123462,0.0966894913852866,0.06961643379352278,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.5707963267948966,0.0,1.9656800252506474,1.9656800252506474,0.0,1.1105707564532534,0.855109268797394,1.8310595465832078,0.9656800252506474,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.5707963267948966,0.5,1.7570931397973695,1.7570931397973695,0.0,0.9095874931935046,0.8475056466038648,1.623669649186688,0.772544020200518,0.01545088040314843,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.5707963267948966,1.0,1.4442128116174529,1.4442128116174529,0.0,0.6081125983038811,0.8361002133135718,1.3125848030919085,0.4828400126253237,0.03862720100787108,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.5707963267948966,2.0,1.1313324834375356,1.1313324834375356,0.0,0.3066377034142576,0.824694780023278,1.0014999569971288,0.1931360050501295,0.06180352161259373,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.5707963267948966,3.0,1.0270390407108967,1.0270390407108967,0.0,0.20614607178438313,0.8208929689265135,0.8978050082988688,0.09656800252506476,0.06952896181416794,4.1322334443094626e-11
