dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.005,-0.006096462701148979,0.005523147521984008,-0.011619610223132987,-0.0005733151791649706,1.646999335683482,0.33728612407139474,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.01,-0.004498350147130366,0.009593297792689439,-0.014091647939819804,0.005094947645559073,1.6454012231294632,0.33544530639498576,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.02,0.015437757248421743,0.007626035879978335,0.007811721368443408,0.023063793128400078,1.6254651157339113,0.3338644633497675,pass
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.0,9.235806684583595,0.8302889582754346,8.40551772630816,10.06609564285903,-7.594903811601263,0.48960282373989167,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.005,9.368272874859617,0.9059930908675625,8.462279783992054,10.27426596572718,-7.7273700018772855,0.587495749407488,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.01,8.37827993767382,2.6178811233957457,5.760398814278075,10.996161061069566,-6.737377064691489,2.3833550516154816,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.02,10.084941419499728,0.21741799374662543,9.867523425753102,10.302359413246354,-8.444038546517396,0.47241603237601715,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.0,11.445445077875734,1.0996565081099858,10.345788569765748,12.54510158598572,-9.804542204893403,1.3532778794996259,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.005,11.559150443997718,1.0479726006936283,10.51117784330409,12.607123044691345,-9.918247571015387,0.7192147807149486,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.01,12.17844842112568,0.3267218453225765,11.851726575803102,12.505170266448257,-10.537545548143346,0.1205153304709842,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.02,11.559547630345328,1.5090354113094664,10.050512219035863,13.068583041654794,-9.918644757362996,1.3459868131229018,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.0,13.07024800980272,0.4037555556303642,12.666492454172356,13.474003565433083,-11.429345136820388,0.43024731101203884,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.005,13.04967611487289,0.259004334560123,12.790671780312767,13.308680449433012,-11.408773241890557,0.5605299295796274,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.01,13.324232792843711,0.44958964733710516,12.874643145506607,13.773822440180815,-11.683329919861379,0.32323349400293805,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.02,13.342877884407285,0.7801994698298954,12.56267841457739,14.12307735423718,-11.70197501142495,0.46526015627088224,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.0,5.2711631021971925,1.7790659986343071,3.4920971035628856,7.0502291008314995,-3.630260229214859,1.4410719578022158,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.005,4.6288782736297,1.483153315019712,3.1457249586099874,6.112031588649412,-2.9879754006473678,1.1775844575624448,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.01,5.068914671840633,1.0122897738940422,4.056624897946591,6.0812044457346754,-3.4280117988583,0.6759969812153209,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.02,4.912109952713604,1.1689433938192182,3.743166558894386,6.081053346532823,-3.2712070797312713,0.8289991367446186,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,9.40639403296304,1.7172132548191237,7.689180778143918,11.123607287782164,-7.765491159980706,1.3936447540331747,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,9.839693012995438,0.6776173365126661,9.162075676482772,10.517310349508104,-8.198790140013104,0.5969023747674888,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.01,10.19784740077216,1.4628783266941356,8.734969074078023,11.660725727466296,-8.556944527789828,1.1223829553627638,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.02,10.319624290691793,0.48413226596955966,9.835492024722233,10.803756556661353,-8.678721417709461,0.5427976220484103,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.0,11.456637154537164,0.47307735848248894,10.983559796054676,11.929714513019652,-9.815734281554834,0.8136473138013364,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,12.558225849629125,0.18958538241546774,12.368640467213657,12.747811232044592,-10.917322976646792,0.2755675040680745,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,12.47261929932445,0.7951565023372958,11.677462796987154,13.267775801661745,-10.831716426342117,0.7019441440547433,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,11.888200795221145,0.8023323360126601,11.085868459208486,12.690533131233805,-10.247297922238813,0.6138269840780078,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,13.168622669965188,0.3617042542140959,12.806918415751092,13.530326924179285,-11.527719796982856,0.030415330536571483,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,13.197496250098775,0.7717612012047407,12.425735048894033,13.969257451303516,-11.556593377116442,0.44970487161005457,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,13.28585997090203,0.6219728521944641,12.663887118707565,13.907832823096493,-11.644957097919695,0.8514373944758648,fail
