dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.02,3,4,288,-13.803578051520283,1.0623393384163362,-14.86591738993662,-12.741238713103947,12.695180160732237,1.1428875729097816,11.552292587822455,13.838067733642019,11.244999610460953,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.0,3,4,288,-14.58599758890596,0.7330047932868682,-15.319002382192828,-13.852992795619091,13.477599698117912,0.8387262721981334,12.638873425919778,14.316325970316045,10.47118480361837,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.005,3,4,288,-14.666020970672497,0.7197634812662211,-15.385784451938719,-13.946257489406275,13.557623079884449,0.911451633804815,12.646171446079634,14.469074713689263,10.388929305208473,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.01,3,4,288,-14.935266413985124,0.8517436693204327,-15.787010083305557,-14.083522744664691,13.826868523197076,0.9781385447749451,12.848729978422131,14.80500706797202,10.115754575825079,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.02,3,4,288,-14.683052564026424,0.6092148405307445,-15.292267404557169,-14.073837723495679,13.574654673238372,0.7835817881063739,12.791072885131998,14.358236461344747,10.365525097954816,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.0,3,4,288,-14.92826559467038,0.38679844664572827,-15.31506404131611,-14.541467148024651,13.819867703882332,0.5689105507090996,13.250957153173232,14.388778254591433,10.12891679785395,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.005,3,4,288,-15.174269272723883,0.8892125757818634,-16.063481848505745,-14.28505669694202,14.065871381935835,1.0774793529336382,12.988392029002197,15.143350734869474,9.880681003157086,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,3,4,288,-15.260150151380836,0.4628666985768674,-15.723016849957704,-14.797283452803969,14.151752260592787,0.5895950280960213,13.562157232496766,14.741347288688807,9.79087083842937,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,3,4,288,-15.22532656678615,0.48033981985916196,-15.705666386645312,-14.744986746926987,14.116928675998102,0.5428442365144839,13.574084439483618,14.659772912512585,9.823251095195088,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,3,4,288,-15.91450672652964,0.361485029457664,-16.275991755987302,-15.553021697071975,14.806108835741592,0.5574836330440012,14.24862520269759,15.363592468785592,9.14267566599469,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,3,4,288,-15.908579674640487,0.33627946090479166,-16.24485913554528,-15.572300213735696,14.80018178385244,0.4859450146320306,14.31423676922041,15.286126798484469,9.146370601240482,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.01,3,4,288,-15.913148391537698,0.6094475848391651,-16.522595976376863,-15.303700806698533,14.804750500749648,0.7936274935424639,14.011123007207184,15.598377994292113,9.137872598272509,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.02,3,4,288,-15.858827201109248,0.49297321743417905,-16.351800418543426,-15.36585398367507,14.7504293103212,0.670241296325627,14.080188013995574,15.420670606646826,9.18975046087199,25.048577661981238,27.009045430169824,0.0,fail
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.0,3,1,72,1.640902872982333,0.34071863432799987,1.300184238654333,1.981621507310333,0.0,0.0,0.0,0.0,22.50618476163572,20.86528188865339,23.168884635205547,0.0,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.005,3,1,72,1.646999335683482,0.33728612407139474,1.3097132116120873,1.9842854597548767,-0.006096462701148979,0.005523147521984008,-0.011619610223132987,-0.0005733151791649706,22.508166298098768,20.861166962415282,23.173057446002673,0.0,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.01,3,1,72,1.6454012231294632,0.33544530639498576,1.3099559167344774,1.980846529524449,-0.004498350147130366,0.009593297792689439,-0.014091647939819804,0.005094947645559073,22.50323591776314,20.85783469463368,23.179267572076935,0.0,pass
