method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_01,14.833944035287159,18.57953536545638,3.745591330169221,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_02,18.47725112889814,22.23911939356929,3.7618682646711505,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_03,14.205226268695437,17.258974709444455,3.0537484407490183,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_04,15.44877918069342,21.45925045885608,6.01047127816266,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_05,17.019252389372113,22.193897689649123,5.17464530027701,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_00,19.117696447560263,24.441489016305418,5.323792568745155,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_01,15.194094155667127,18.872725943331258,3.6786317876641306,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_02,19.7458545893531,22.982875127499696,3.237020538146595,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_03,14.456752557222213,17.271533817000947,2.8147812597787336,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_04,16.097848873302073,21.67307943313414,5.575230559832068,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,20,heldout_aberration_object_05,18.391927718234015,23.745690998716857,5.353763280482841,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_00,20.69946389435582,27.79607505107232,7.096611156716502,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_01,15.827449953752105,19.135816114819292,3.3083661610671875,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_02,21.53144362996133,24.340076928954968,2.8086332989936373,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_03,15.716186252140698,19.915776084846208,4.1995898327055095,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_04,17.82345743891742,23.642684925273272,5.819227486355853,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,21,heldout_aberration_object_05,19.67870314896167,23.82013067602427,4.1414275270626,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_00,18.49843618772285,22.545841227011167,4.047405039288318,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_01,15.156116653227782,19.021509605273042,3.8653929520452603,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_02,19.552162127563946,22.909054050795064,3.3568919232311174,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_03,14.236090973828194,16.907234674580877,2.6711437007526833,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_04,15.851490441388288,21.365294147511264,5.513803706122976,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,22,heldout_aberration_object_05,18.13696047598418,24.18736403461184,6.050403558627661,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_00,21.04252411941861,25.675218250526463,4.632694131107854,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_01,15.961817192788532,19.434018517802926,3.472201325014394,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_02,21.3833400656711,24.10717382120701,2.7238337555359102,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_03,15.530023445072597,18.938870022104695,3.4088465770320973,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_04,18.625769038467094,23.22517322585313,4.599404187386035,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,23,heldout_aberration_object_05,19.51334429822699,22.620657713558714,3.107313415331724,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,0,heldout_object_family_object_00,16.31844352843027,14.461099911935065,-1.8573436164952035,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,0,heldout_object_family_object_01,18.160673359760583,21.0879048294138,2.9272314696532185,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,0,heldout_object_family_object_02,17.6744231771453,16.177811102575347,-1.4966120745699527,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,0,heldout_object_family_object_03,17.78170730901109,20.07479447796246,2.29308716895137,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,1,heldout_object_family_object_00,16.34769026688087,14.389615344842031,-1.9580749220388398,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,1,heldout_object_family_object_01,18.761723523477187,21.149766140675347,2.3880426171981597,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,1,heldout_object_family_object_02,17.853938920947957,16.399620421138955,-1.454318499809002,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,1,heldout_object_family_object_03,18.227384223142614,20.43237593594119,2.204991712798577,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,2,heldout_object_family_object_00,16.968116959146172,14.61723908726257,-2.3508778718836023,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,2,heldout_object_family_object_01,18.959652382426214,22.432936095739585,3.4732837133133714,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,2,heldout_object_family_object_02,18.459160456598617,16.246629458194334,-2.212530998404283,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,2,heldout_object_family_object_03,18.831472568096483,20.43144506899466,1.5999725008981756,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,3,heldout_object_family_object_00,16.306993962552212,14.210830054610874,-2.0961639079413388,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,3,heldout_object_family_object_01,18.77639576632745,21.591696060567884,2.8153002942404335,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,3,heldout_object_family_object_02,18.109503117555548,16.397963423838092,-1.7115396937174552,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,3,heldout_object_family_object_03,18.471114673787635,20.18135576506456,1.7102410912769237,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,4,heldout_object_family_object_00,16.169771326164746,14.407020136455728,-1.762751189709018,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,4,heldout_object_family_object_01,18.454186520353574,21.63025523668294,3.176068716329368,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,4,heldout_object_family_object_02,17.57036167485442,16.160458347600468,-1.4099033272539536,False
