seed,case_id,object_id,split,defocus,astig_x,coma_x,fixed_psnr_lowres,guided_psnr_lowres,phaseonly_psnr_lowres,fixed_ssim_lowres,guided_ssim_lowres,phaseonly_ssim_lowres,phaseonly_psnr_gain_over_fixed_lowres,phaseonly_psnr_gap_to_guided_lowres,phaseonly_ssim_gain_over_fixed_lowres
1,9,heldout_object_05,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,21.57926913370701,23.636983965609023,42.39361978776281,0.9706567835111402,0.981606735397963,0.9997930515395503,20.814350654055797,-18.756635822153786,0.029136268028410184
1,10,heldout_object_00,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,23.45587872909192,27.28783425891627,37.4468059383845,0.9105659113142266,0.9642154588802169,0.9970716871841437,13.990927209292579,-10.15897167946823,0.08650577586991715
1,10,heldout_object_01,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,21.816048834268848,23.785364055329516,38.92354277332056,0.8881792267491977,0.930897286373652,0.9982511567043666,17.107493939051714,-15.138178717991046,0.1100719299551689
1,10,heldout_object_02,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,26.625157895691064,31.54770787417826,35.528776272538664,0.9742324026957636,0.9915668781957095,0.9969355766232479,8.9036183768476,-3.981068398360403,0.022703173927484332
1,10,heldout_object_03,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,21.320229458619337,24.373024739207313,36.129905600321294,0.9177561674794866,0.960849179313648,0.9976703785660038,14.809676141701956,-11.75688086111398,0.0799142110865172
1,10,heldout_object_04,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,19.520409364078613,22.178080954234566,35.0955129162896,0.8877533518831007,0.9394376778902588,0.9973983139346579,15.575103552210987,-12.917431962055034,0.10964496205155727
1,10,heldout_object_05,heldout,0.07438226723170804,-0.1997758874030724,-0.6694800159491866,20.243045615883876,23.447561121959147,37.815461725602326,0.9587195733177786,0.9806954579958677,0.9993862234659839,17.57241610971845,-14.367900603643179,0.04066665014820536
1,11,heldout_object_00,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,24.671861320835696,31.853305692433334,49.89315168442268,0.9368509824450649,0.9876170791474452,0.9998350854435611,25.221290363586988,-18.03984599198935,0.06298410299849622
1,11,heldout_object_01,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,22.625271730662845,26.661774909397113,36.585120863080405,0.9133862643296894,0.9656370742337169,0.996952747339978,13.95984913241756,-9.923345953683292,0.08356648301028857
1,11,heldout_object_02,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,26.189564350669848,32.94772101544141,34.84423801345565,0.9711631649536074,0.9939862989829247,0.9962366865041304,8.654673662785804,-1.896516998014242,0.025073521550523004
1,11,heldout_object_03,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,22.2973986900542,27.65988110831114,37.55903260986663,0.9375587163259274,0.9822159664121929,0.9983230563149934,15.261633919812425,-9.899151501555487,0.06076433998906605
1,11,heldout_object_04,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,20.83422104989684,26.05622722398266,33.41399678558445,0.9166481088817621,0.9756830117691117,0.9964847737048775,12.579775735687612,-7.357769561601792,0.07983666482311547
1,11,heldout_object_05,heldout,-0.9579039341799619,-0.8587683055350714,0.6766043479473587,20.182765547279637,25.944053865467794,38.31445990159662,0.9589922053549208,0.9893709821560045,0.9994557872584677,18.131694354316984,-12.370406036128827,0.04046358190354693
1,12,heldout_object_00,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,26.1172591695454,30.6489233386171,38.75810115549009,0.9528667416166069,0.9838365717078958,0.9978589500046768,12.64084198594469,-8.10917781687299,0.04499220838806994
1,12,heldout_object_01,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,23.33050948785789,27.648328290639363,33.21637666463878,0.9281751359928416,0.9732255725140639,0.9932995447832731,9.885867176780891,-5.568048373999417,0.06512440879043147
1,12,heldout_object_02,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,28.41833512462486,33.61821767991984,38.12856782561375,0.981784788341476,0.9948390728021699,0.9980535763968553,9.71023270098889,-4.510350145693913,0.016268788055379346
1,12,heldout_object_03,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,22.520535534158096,27.199871475341936,37.31274629262052,0.9415168140403809,0.9801067828131853,0.9982245982788907,14.79221075846242,-10.11287481727858,0.05670778423850975
1,12,heldout_object_04,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,21.293721353012003,27.937693049723666,45.409514785911476,0.924818360978608,0.9836825876885378,0.9997557278369447,24.115793432899473,-17.47182173618781,0.07493736685833663
1,12,heldout_object_05,heldout,-1.2614286215754107,0.3429190232869661,0.39987524374759187,21.118632772428473,26.887188049873632,41.30002502008964,0.9668924010427292,0.9915508472601191,0.999720572242363,20.18139224766117,-14.41283697021601,0.03282817119963377
1,13,heldout_object_00,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,20.844983298217702,22.885422561192094,32.9058517535633,0.8152712688101658,0.8921853722112688,0.9911079001699526,12.060868455345595,-10.020429192371203,0.1758366313597869
1,13,heldout_object_01,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,19.933102891678974,24.02619476526349,34.926183200956245,0.8090366038089349,0.9353150753334538,0.9955330567552203,14.993080309277271,-10.899988435692755,0.18649645294628536
1,13,heldout_object_02,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,23.65462104983548,28.25051218505301,30.727784534213754,0.9442667738387858,0.9825653843631241,0.9904134052463643,7.073163484378274,-2.4772723491607422,0.046146631407578576
1,13,heldout_object_03,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,18.88066562399793,21.29386192640919,33.195553248574655,0.8409272887310644,0.9178205510674821,0.9953380961542508,14.314887624576723,-11.901691322165465,0.15441080742318647
1,13,heldout_object_04,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,17.029854051614407,21.936283112944782,33.10474325320953,0.7870980357111825,0.935823779284634,0.9961735187595234,16.07488920159512,-11.168460140264745,0.2090754830483409
1,13,heldout_object_05,heldout,1.4894453160910168,-0.44626425219051313,-0.2740763429302918,17.799834545158333,22.422821145437815,32.18557678406327,0.9247444087142979,0.9759027106084637,0.9976858891199271,14.385742238904939,-9.762755638625457,0.0729414804056292
1,14,heldout_object_00,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,25.615562033177678,29.87512260455228,39.415388500808945,0.9467202448305929,0.9805434101294104,0.9981553604452684,13.799826467631267,-9.540265896256663,0.05143511561467551
1,14,heldout_object_01,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,23.44640715760559,27.46521507379129,37.686510749611905,0.9298638203803928,0.971881822106295,0.9976361174743386,14.240103592006314,-10.221295675820617,0.06777229709394572
1,14,heldout_object_02,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,28.627763704091883,33.247941086902046,33.38765322558361,0.9829262856905199,0.9943199644252407,0.9951176701249346,4.759889521491729,-0.13971213868156696,0.012191384434414698
1,14,heldout_object_03,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,22.448236198700855,26.09512078903244,37.016913202644716,0.9406576543580953,0.9740912492461657,0.9980930629486742,14.568677003943861,-10.921792413612277,0.05743540859057883
1,14,heldout_object_04,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,20.818946532339098,26.74333724865582,38.376003417740435,0.9179875950000224,0.9790160231152837,0.998640249751458,17.557056885401337,-11.632666169084615,0.08065265475143568
1,14,heldout_object_05,heldout,-1.2102369166909632,0.8539955794454217,-0.26339616347068606,21.138796988514038,26.62851763655965,38.831847746864575,0.966414706128897,0.9909883591522464,0.9995117679699744,17.693050758350537,-12.203330110304925,0.03309706184107741
1,15,heldout_object_00,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,23.041089971468153,25.234635412469952,38.967869774064546,0.8975735569731298,0.940312504070543,0.997643491579113,15.926779802596393,-13.733234361594594,0.10006993460598324
1,15,heldout_object_01,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,21.714513498799835,22.952867295009153,32.90823251415081,0.883534632232209,0.915197433754037,0.9928372496261235,11.193719015350975,-9.955365219141658,0.10930261739391456
1,15,heldout_object_02,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,28.953123584201542,32.13743227875421,33.98744093333361,0.9850649858646762,0.9924842328672252,0.9957267860982106,5.034317349132067,-1.8500086545793977,0.010661800233534469
1,15,heldout_object_03,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,20.452869769157374,22.28166368581164,37.23496549686773,0.8981778032306517,0.9356770283248308,0.9981792652806404,16.782095727710356,-14.95330181105609,0.10000146204998872
1,15,heldout_object_04,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,19.50362141087663,20.67554227462198,46.444485963854476,0.8884120431787077,0.9137554908630198,0.999811868102961,26.940864552977846,-25.768943689232497,0.11139982492425327
1,15,heldout_object_05,heldout,0.22642092820377968,0.54965740561066,0.36926221432474526,20.72742347897546,23.09034485668295,39.641176411457636,0.9639648851397761,0.9789998850835204,0.9996076270938105,18.913752932482176,-16.550831554774685,0.035642741954034385
