point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,compressed_v3_ab_common_meV,compressed_v3_ab_orbital_selective_meV,compressed_v3_c_meV,compressed_d_a_meV,compressed_d_b_meV,compressed_d_c_meV
391,18.59186302716707,-28.70098654347742,10.18154161571242,-5.054561758155176,23.64642478532225,10.18154161571242,8,1.260127283745123,-4.404846807605223,6.521433644595589,9.008972243737436,2.1165868369903666,-10.926280452200812,9.008972243737436
392,18.59750959237517,-28.62841065472288,10.103293159086132,-5.015450531173855,23.612960123549023,10.103293159086132,2,1.6040085694427368,-4.506983127192252,5.058769213047717,9.216608752233073,0.5517860858554648,-9.56575234023997,9.216608752233073
393,18.600836190476254,-28.585313361447557,10.056838755595784,-4.992238585485648,23.593074775961902,10.056838755595784,2,1.966227764515684,-4.6038467891652655,3.6445965390588926,9.412811971003846,-0.9592502501063729,-8.248443328224159,9.412811971003846
394,18.603303210882952,-28.56104713034791,10.03003100189948,-4.978871959732478,23.58217517061543,10.03003100189948,4,2.335696020130882,-4.695139262938861,2.283348059264979,9.596921446985025,-2.4117912036738822,-6.97848732220384,9.596921446985025
395,18.60949939759139,-28.48057970568736,9.94325110332412,-4.935540154047986,23.545039551639377,9.94325110332412,2,2.7068422356050728,-4.780591662868044,0.9770225654025171,9.768343085383021,-3.803569097465527,-5.757614228270562,9.768343085383021
396,19.787127837380904,-29.051366806898077,9.239721222040624,-4.632119484758585,24.41924732213949,9.239721222040624,5,3.053765104973083,-4.859968950269336,-0.2746312358592689,9.926558101219833,-5.134600186128606,-4.585337714410067,9.926558101219833
397,19.79277419283965,-28.930930265881862,9.11363034837824,-4.569078036521104,24.36185222936076,9.11363034837824,1,3.364202486522553,-4.93307366813091,-1.473868467950782,10.07113096248599,-6.4069421360816925,-3.459205200180128,10.07113096248599
398,19.79277419283965,-28.930930265881862,9.11363034837824,-4.569078036521104,24.36185222936076,9.11363034837824,0,3.683058185799904,-4.999749149256697,-2.62465197436274,10.201716197783046,-7.624401123619437,-2.3750971748939573,10.201716197783046
399,19.79718651639887,-28.819570293405334,8.997846882900145,-4.511191888503234,24.308378404902104,8.997846882900145,1,4.007431838913013,-5.059882147838671,-3.7323194693429267,10.318063961075485,-8.792201617181597,-1.3275626784957444,10.318063961075485
400,19.79718651639887,-28.819570293405334,8.997846882900145,-4.511191888503234,24.308378404902104,8.997846882900145,0,4.339902163814502,-5.1134048546230275,-4.80322682290704,10.420024267940763,-9.916631677530066,-0.3101780317159877,10.420024267940763
401,-29.336463576607557,20.693870111856658,8.547171162192168,-4.321296732375448,-25.015166844232105,8.547171162192168,7,4.448039841795145,-5.1602962667297705,-5.844379727002775,10.507549841072873,-11.004675993732546,0.6840834602730048,10.507549841072873
402,-29.32009400673659,20.610099110628187,8.603656584731798,-4.354997448054201,-24.96509655868239,8.603656584731798,6,3.950697366708242,-5.200582894581712,-6.863065112358232,10.580697527282625,-12.063648006939943,1.6624822177765202,10.580697527282625
403,-29.409672375514557,20.51891489512383,8.774622759960847,-4.445378740195361,-24.964293635319198,8.774622759960847,9,3.455676140171813,-5.234338800064234,-7.866492678153508,10.639628273339563,-13.100831478217742,2.632153878089274,10.639628273339563
404,-29.42110273170181,20.433515040943742,8.86276623223082,-4.493793845379033,-24.927308886322777,8.86276623223082,8,2.966558028055394,-5.261684971729211,-8.861455855204401,10.68460567318904,-14.12314082693361,3.5997708834751903,10.68460567318904
405,-29.49505579171948,20.33483640786595,9.027805773437576,-4.580109691926763,-24.914946099792715,9.027805773437576,5,2.484439365282667,-5.282788054330741,-9.854020512195426,10.715993123822615,-15.136808566526167,4.571232457864685,10.715993123822615
406,-29.474787047793694,20.24261530825051,9.093240174096897,-4.616085869771592,-24.858701178022105,9.093240174096897,4,2.0140790065540704,-5.29785846099743,-10.849248763366791,10.734249650858589,-16.14710722436422,5.551390302369361,10.734249650858589
407,-29.57158230122264,20.13630165785276,9.290879855986129,-4.717640321684941,-24.8539419795377,9.290879855986129,5,1.556409060122016,-5.307147906676508,-11.850964341338692,10.739924487203298,-17.1581122480152,6.543816434662184,10.739924487203298
408,-29.561915131733823,20.002644497857027,9.410418994574233,-4.779635316938398,-24.782279814795423,9.410418994574233,6,1.1109517611888875,-5.310946410917309,-12.861565128692638,10.733650508551204,-18.172511539609946,7.550618717775329,10.733650508551204
409,-29.6011212869809,19.880690981997304,9.568110898542717,-4.860215152491797,-24.7409061344891,9.568110898542717,7,0.6869711552999747,-5.309578826405997,-13.881887544954868,10.71613664752892,-19.191466371360864,8.572308718548872,10.71613664752892
410,-29.654715836136944,19.75897325305914,9.740898603612424,-4.947871291538903,-24.70684454459804,9.740898603612424,5,0.2847948650910314,-5.303400956757918,-14.911126500806006,10.688159423642427,-20.214527457563925,9.607725544048087,10.688159423642427
411,-30.6618394382658,19.57162193729628,10.933747763239175,-5.54510875048476,-25.11673068778104,10.933747763239175,7,8.881784197001252e-15,-5.29279533278822,-15.946813499758766,10.650553738562035,-21.239608832546985,10.654018166970546,10.650553738562035
412,-31.831252099560903,19.360212983046107,12.313793797782434,-6.235519558257398,-25.595732541303505,12.313793797782434,6,7.32410687763558e-15,-5.2781667207198195,-16.98485414337616,10.60420309546736,-22.26302086409598,11.70668742265634,10.60420309546736
413,-26.99330487441203,19.53655523407942,7.299526231498095,-3.728374820166305,-23.264930054245724,7.299526231498095,6,2.2539441496237917e-14,-5.259937438491525,-18.019624756159537,10.550029407044782,-23.279562194651064,12.759687317668012,10.550029407044782
414,-26.549640834858295,19.43392145510988,6.95925888056709,-3.557859689874208,-22.99178114498409,6.95925888056709,4,1.5987211554602254e-14,-5.238542557477277,-19.04412609696841,10.488982559235286,-24.282668654445686,13.805583539491131,10.488982559235286
415,-26.20719174162688,19.322051051235665,6.730124060185673,-3.442570345195609,-22.764621396431277,6.730124060185673,6,3.552713678800501e-15,-5.214425066536651,-20.050190204984617,10.422029897005974,-25.26461527152127,14.835765138447965,10.422029897005974
416,-33.759967013894766,18.56472699091385,15.04228490201672,-7.597620011490456,-26.16234700240431,15.04228490201672,5,1.7763568394002505e-14,-5.188031073440071,-21.028734412708193,10.35014579437702,-26.216765486148265,15.84070333926812,10.35014579437702
417,-25.7117673274268,19.075893703141706,6.485531339659485,-3.3179368121425465,-22.39383051528425,6.485531339659485,6,2.1972320632906735e-14,-5.159805115436891,-21.97005454834527,10.274301463865674,-27.129859663782163,16.81024943290838,10.274301463865674
418,-34.27844993284903,18.13487721651037,15.996325585065808,-8.071786358169327,-26.206663574679705,15.996325585065808,5,7.32410687763558e-15,-5.130185646178477,-22.864147468917654,10.195455150664259,-27.994333115096133,17.733961822739175,10.195455150664259
419,-25.377609619187712,18.804187845888823,6.429680714055692,-3.286710886649443,-22.09089873253827,6.429680714055692,5,1.5987211554602254e-14,-5.099600760516817,-23.70105144838739,10.114542844563815,-28.800652208904207,18.60145068787057,10.114542844563815
420,-25.250988252196603,18.659887301499666,6.451203414426554,-3.295550475348469,-21.955437776848136,6.451203414426554,3,1.0658141036401504e-14,-5.068464212038652,-24.471191725833098,10.032469628229421,-29.53965593787175,19.402727513794446,10.032469628229421
421,-25.14416847355289,18.510506024899158,6.497870676916161,-3.3168312243268705,-21.827337249226023,6.497870676916161,5,8.881784197001252e-15,-5.037171770749776,-25.165717816893793,9.950101764325812,-30.20288958764357,20.128546046144017,9.950101764325812
422,-34.963418221317426,17.188732454271936,17.64318538565661,-8.887342883522745,-26.07607533779468,17.64318538565661,5,1.6758116906701664e-14,-5.006097960289049,-25.776819100418404,9.868259606605042,-30.782917060707454,20.770721140129353,9.868259606605042
423,-24.973639232022407,18.198267107046345,6.648271079099714,-3.387686062488031,-21.585953169534378,6.648271079099714,5,7.32410687763558e-15,-4.97559320562776,-26.298005767529283,9.787711401836637,-31.273598973157043,21.322412561901523,9.787711401836637
424,-24.90313436263668,18.036379471071843,6.744082727017615,-3.4333774457824173,-21.46975691685426,6.744082727017615,3,1.004859173557616e-14,-4.945981413598325,-26.72434347343839,9.709168030820539,-31.670324887036713,21.778362059840063,9.709168030820539
425,-24.83860196277654,17.87135961692857,6.848949839949391,-3.4836211729239857,-21.354980789852554,6.848949839949391,3,3.552713678800501e-15,-4.9175579999926375,-27.052631926189843,9.633278718098117,-31.97018992618248,22.135073926197204,9.633278718098117
426,-24.77753756269237,17.70379241205998,6.959704294495278,-3.5368725753161936,-21.24066498737617,6.959704294495278,5,8.881784197001252e-15,-4.890588368560274,-27.281520095914768,9.560627721768455,-32.172108464475045,22.390931727354495,9.560627721768455
427,-24.71770908990807,17.53429855745624,7.073414865154065,-3.5917052662259152,-21.126003823682154,7.073414865154065,3,1.004859173557616e-14,-4.86530683919083,-27.41155360490615,9.49173199739581,-32.27686044409698,22.54624676571532,9.49173199739581
428,-24.65713763205173,17.36352818207687,7.187374743602479,-3.646804724987432,-21.010332907064303,7.187374743602479,3,1.1374233532693354e-14,-4.841916015035337,-27.445153000229702,9.427039813689284,-32.28706901526504,22.603236985194364,9.427039813689284
429,-24.59408658293628,17.192152238977812,7.299099637057815,-3.7009671719792343,-20.89311941095705,7.299099637057815,3,1.432144669219779e-14,-4.820586571438963,-27.386524831674667,9.366930282728987,-32.20711140311363,22.565938260235704,9.366930282728987
430,-24.527055095763867,17.020852048901954,7.406332022393194,-3.753101523430957,-20.77395357233291,7.406332022393194,3,1.5888218580782548e-14,-4.801457443427657,-27.241510565295506,9.31171375423447,-32.042968008723165,22.440053121867848,9.31171375423447
431,-24.454772881586763,16.85030740596515,7.507048178078897,-3.8022327378108063,-20.65254014377596,7.507048178078897,3,2.2748467065386707e-14,-4.784636383194803,-27.01738116984385,9.261633011893133,-31.802017553038652,22.23274478664905,9.261633011893133
432,-24.37619425917495,16.68118372887495,7.599465415249334,-3.8475052651500015,-20.52868899402495,7.599465415249334,3,2.61673702486864e-14,-4.770200854624298,-26.722587554163557,9.216865200204415,-31.492788408787856,21.952386699539257,9.216865200204415
433,-24.290490103131276,16.5141187908586,7.682047620176496,-3.888185656136336,-20.402304446994936,7.682047620176496,3,1.7763568394002505e-14,-4.758199228389827,-26.366478775587947,9.177524402704789,-31.124678003977774,21.60827954719812,9.177524402704789
434,-24.197036990862102,16.34970958016397,7.7535078555384,-3.9236637053490657,-20.27337328551304,7.7535078555384,3,2.2748467065386707e-14,-4.74865223858665,-25.95900099286014,9.143664786816972,-30.70765323144679,21.21034875427349,9.143664786816972
435,-24.0954034126764,16.188499825886137,7.812807348684067,-3.953451793395132,-20.14195161928127,7.812807348684067,5,1.4210854715202004e-14,-4.7415546601565675,-25.51039046104209,9.115284226856673,-30.251945121198656,20.768835800885523,9.115284226856673
436,-23.98533336155952,16.030968672962718,7.859150698321504,-3.977182344298401,-20.00815101726112,7.859150698321504,3,7.944109290391274e-15,-4.736877165509459,-25.03087346947188,9.092328314820511,-29.76775063498134,20.293996303962423,9.092328314820511
437,-23.866727939235474,15.877520912617186,7.891977528730125,-3.994603513309144,-19.87212442592633,7.891977528730125,3,2.4161065164093013e-14,-4.734568318655142,-24.530385063959752,9.074694668311725,-29.264953382614895,19.79581674530461,9.074694668311725
438,-23.73962579433282,15.728479080254184,7.910951094132905,-4.005573357039318,-19.734052437293503,7.910951094132905,3,1.5987211554602254e-14,-4.734556665746866,-24.01831676936679,9.062237446134446,-28.752873435113656,19.283760103619926,9.062237446134446
439,-23.6041832548832,15.584077632113804,7.915944483024583,-4.010052811384695,-19.5941304434985,7.915944483024583,4,5.3290705182007506e-15,-4.736752882096477,-23.503301468834763,9.054771984465267,-28.24005435093124,18.76654858673829,9.054771984465267
440,-23.460654954163623,15.444459313590038,7.907025107499986,-4.0080978202867925,-19.45255713387683,7.907025107499986,3,7.105427357601002e-15,-4.741051937330969,-22.99304125224779,9.052079469825287,-27.734093189578758,18.25198931491682,9.052079469825287
441,-23.30937560873757,15.309673742126453,7.884438112527869,-3.99985093330556,-19.30952467543201,7.884438112527869,3,7.944109290391274e-15,-4.747335242292637,-22.494181578349945,9.05391156903927,-27.24151682064258,17.74684633605731,9.05391156903927
442,-23.150743425743343,15.179678149409868,7.848589236570233,-3.985532638166737,-19.165210787576605,7.848589236570233,5,1.004859173557616e-14,-4.755472743405774,-22.01223265783288,9.059994940680358,-26.767705401238654,17.256759914427104,9.059994940680358
443,-22.985205424835648,15.054340162379653,7.800027528578834,-3.965432631227999,-19.01977279360765,7.800027528578834,4,1.0658141036401504e-14,-4.765324932407893,-21.551536699386137,9.070035556859228,-26.31686163179403,16.786211766978244,9.070035556859228
444,-22.8132447831696,14.933442450145074,7.739428201888593,-3.939901166512264,-18.873343616657337,7.739428201888593,3,1.464821375527116e-14,-4.776744741443881,-21.115277684257155,9.083722768337203,-25.892022425701036,16.338532942813274,9.083722768337203
445,-22.635370165032587,14.816689023409529,7.667575799315609,-3.90934057081153,-18.726029594221057,7.667575799315609,3,1.6758116906701664e-14,-4.789579295430594,-20.70552873448212,9.10073304956463,-25.495108029912714,15.915949439051525,9.10073304956463
446,-22.452106888434976,14.703712943472569,7.585347764081635,-3.874196972481205,-18.57790991595377,7.585347764081635,3,1.464821375527116e-14,-4.803671495220059,-20.323330969588557,9.120733363155008,-25.127002464808616,15.519659474368499,9.120733363155008
447,-22.263989709733945,14.59408517851479,7.493698459405324,-3.834952265609578,-18.42903744412437,7.493698459405324,3,1.517719948885615e-14,-4.818861406353926,-19.96879702658982,9.143384085358454,-24.787658432943743,15.149935620235894,9.143384085358454
448,-22.07155697026884,14.487324335001896,7.39364365245708,-3.79211631763347,-18.279440652635365,7.39364365245708,3,1.5888218580782548e-14,-4.8349874290807255,-19.641232137488696,9.168341435242787,-24.476219566569423,14.80624470840797,9.168341435242787
449,-21.875345839599937,14.382906991083736,7.286245470038818,-3.7462194242581006,-18.12912641534184,7.286245470038818,3,7.944109290391274e-15,-4.851887225822379,-19.339265779358872,9.195259350597002,-24.19115300518125,14.487378553536493,9.195259350597002
450,-21.675888401037632,14.2802783661074,7.172597837293608,-3.6978050174651154,-17.978083383572518,7.172597837293608,3,7.105427357601002e-15,-4.869398382510862,-19.06098737550165,9.22379075325858,-23.930385758012513,14.191588992990788,9.22379075325858
451,-21.55887721282674,14.024766192155925,7.29314767764778,-3.767055510335408,-17.791821702491333,7.29314767764778,3,2.658607475875344e-14,-4.887358780327328,-18.80408025919665,9.25358814603121,-23.691439039523978,13.91672147886932,9.25358814603121
452,-21.434044301395875,13.761697500440352,7.412381165508601,-3.8361734004777617,-17.597870900918114,7.412381165508601,3,1.6280579355608324e-14,-4.905606654606665,-18.565949034093162,9.284303483204322,-23.471555688699826,13.660342379486497,9.284303483204322
453,-21.30115006916094,13.491123255580838,7.530019245989202,-3.905013406790051,-17.39613666237089,7.530019245989202,3,2.2469334198890888e-14,-4.923980318354447,-18.3438364967388,9.315587257736288,-23.267816815093248,13.419856178384352,9.315587257736288
454,-21.160016820129005,13.21311287808987,7.64582835456091,-3.973451971019568,-17.186564849109438,7.64582835456091,3,2.2539441496237917e-14,-4.942317529390336,-18.134927351708168,9.347086751475155,-23.077244881098505,13.19260982231783,9.347086751475155
455,-21.010527845277142,12.927754511096314,7.759619222528364,-4.041386667090416,-16.96914117818673,7.759619222528364,3,1.1374233532693354e-14,-4.960454483102993,-17.936436982496616,9.37844340164142,-22.89689146559961,12.975982499393623,9.37844340164142
456,-20.852625726991707,12.635155295446255,7.87124488941423,-4.108735215772726,-16.743890511218982,7.87124488941423,3,1.9131948672901813e-14,-4.978224417775358,-17.745684488649907,9.409289248652696,-22.723908906425265,12.767460070874549,9.409289248652696
457,-20.6863099419324,12.335441663076272,7.98059799174348,-4.175434139428064,-16.510875802504337,7.98059799174348,3,6.4047456679787536e-15,-4.995455827067409,-17.560150022610305,9.439242448820865,-22.555605849677715,12.564694195542895,9.439242448820865
458,-20.51163386130007,12.028759654539188,8.087607421356383,-4.2414371033804406,-16.270196757919628,8.087607421356383,3,1.8545709872538212e-14,-5.011970285190881,-17.377517134056816,9.467901862119444,-22.389487419247697,12.365546848865936,9.467901862119444
459,-20.3287012603532,11.715275262546538,8.192234463266582,-4.306712998903329,-16.021988261449867,8.192234463266582,3,8.881784197001252e-15,-5.027579905200724,-17.195701344293678,9.494840761615963,-22.223281249494402,12.168121439092953,9.494840761615963
460,-20.137662455051856,11.395174799667169,8.294468532846716,-4.371243827692344,-15.766418627359512,8.294468532846716,3,1.2932072993408848e-14,-5.042084470172487,-17.01286652955816,9.519599758526166,-22.054950999730647,11.970782059385673,9.519599758526166
461,-19.93871018336677,11.06866528510649,8.394322635004903,-4.4350224491301375,-15.503687734236628,8.394322635004903,3,1.2306961192854808e-14,-5.055268301148768,-16.82743090061238,9.541679095919278,-21.88269920176115,11.772162599463613,9.541679095919278
462,-19.73207534295726,10.735974842928227,8.49182866474844,-4.498050250014516,-15.234025092942744,8.49182866474844,3,1.0658141036401504e-14,-5.066896954644167,-16.63806444428836,9.560530534908967,-21.70496139893253,11.571167489644193,9.560530534908967
463,-19.51802268676144,10.397353102231651,8.587032660230296,-4.560334792264894,-14.957687894496548,8.587032660230296,3,1.5072887603364242e-14,-5.076713875827704,-16.443679662816475,9.575549138754264,-21.52039353864418,11.366965786988771,9.575549138754264
464,-19.296846564835263,10.053071588641805,8.679990107323912,-4.62188748809673,-14.674959076738531,8.679990107323912,3,2.1390168887322676e-14,-5.084437170397224,-16.243417332849337,9.58606535051317,-21.32785450324656,11.158980162452114,9.58606535051317
465,-19.068866785791467,9.703424095944293,8.770761380322693,-4.682721344923587,-14.38614544086788,8.770761380322693,3,3.972054645195637e-15,-5.089756697193945,-16.036628832128418,9.591337855175196,-21.126385529322363,10.946872134934473,9.591337855175196
466,-18.834424655574924,9.348727026674922,8.859407387771391,-4.742848814450001,-14.091575841124923,8.859407387771391,4,8.881784197001252e-15,-5.0923317227266764,-15.822856370122581,9.590547812445793,-20.915188092849256,10.730524647395905,9.590547812445793
467,-18.593879236017173,8.989319690830046,8.945985476793034,-4.802279772593564,-13.791599463423609,8.945985476793034,4,9.565974336450906e-15,-5.09178941529768,-15.601812229305116,9.582795134897873,-20.693601644602797,10.510022814007435,9.582795134897873
468,-18.34760385136757,8.625564552445988,9.030545634454276,-4.861019649460791,-13.48658420190678,9.030545634454276,3,5.3290705182007506e-15,-5.087724487068822,-15.373357892179145,9.567097559921956,-20.46108237924797,10.285633405110323,9.567097559921956
469,-18.09598285829937,8.257847414469332,9.113127011344384,-4.91906772191502,-13.176915136384352,9.113127011344384,4,2.040878629308206e-14,-5.079700313420301,-15.137483708126089,9.542393313500368,-20.21718402154639,10.057783394705787,9.542393313500368
470,-17.839408684017226,7.886577532981118,9.19375478103558,-4.976415575518054,-12.862993108499172,9.19375478103558,3,3.972054645195637e-15,-5.067251866285181,-14.894289552396673,9.50754817929751,-19.961541418681854,9.827037686111492,9.50754817929751
471,-17.57827912815618,7.512187652339668,9.272437339659238,-5.033045737908256,-12.545233390247924,9.272437339659238,5,1.6758116906701664e-14,-5.049890787712634,-14.643966752514475,9.461367757843455,-19.693857540227107,9.59407596480184,9.461367757843455
472,-17.312994917127433,7.135133953088414,9.349163842521682,-5.08893048201951,-12.224064435107923,9.349163842521682,5,2.1390168887322676e-14,-5.027112897949061,-14.38678140761691,9.402615618424198,-19.41389430556597,9.359668509667848,9.402615618424198
473,-17.04395749430187,6.755895904470281,9.423902069429843,-5.144030794915795,-11.899926699386077,9.423902069429843,3,1.2932072993408848e-14,-4.998408375754402,-14.12305910418654,9.330037903175233,-19.121467479940943,9.124650728432137,9.330037903175233
474,-16.771567025737845,6.374976013054564,9.496596607049266,-5.1982955063416405,-11.573271519396204,9.496596607049266,5,7.32410687763558e-15,-4.963274765535052,-13.853170935993033,9.242394734117214,-18.816445701528085,8.88989617045798,9.242394734117214
475,-16.496220598830806,5.992899458291104,9.567167334988277,-5.251660570269851,-11.244560028560954,9.567167334988277,5,7.32410687763558e-15,-4.921232855754979,-13.577520664641684,9.13849849864711,-18.49875352039666,8.656287808886706,9.13849849864711
476,-16.21831059006412,5.6102136047379805,9.635508202173083,-5.30404849266307,-10.91426209740105,9.635508202173083,5,7.105427357601002e-15,-4.871845337468748,-13.296532807218309,9.017258751267352,-18.168378144687058,8.42468746974956,9.017258751267352
477,-15.938223177753184,5.2274873792707455,9.701486281234937,-5.35536789924122,-10.582855278511964,9.701486281234937,5,7.944109290391274e-15,-4.814737994372543,-13.010641406438413,8.877733078547946,-17.825379400810956,8.19590341206587,8.877733078547946
478,-15.65633697610622,4.845310499776907,9.764941090871332,-5.405513238164656,-10.250823737941564,9.764941090871332,3,0.0,-4.749623002476151,-12.720279224101855,8.7191828457489,-17.469902226578007,7.9706562216257035,8.7191828457489
479,-15.373021767914102,4.464292539698057,9.825684179272889,-5.454364614108022,-9.91865715380608,9.825684179272889,5,1.551136925266137e-14,-4.676323736612358,-12.425867098760435,8.541132298173801,-17.10219083537279,7.749543362148077,8.541132298173801
480,-15.08863731458788,4.085061810342421,9.88349896556228,-5.501787752122729,-9.58684956246515,9.88349896556228,5,1.0695084443661336e-14,-4.594800302775297,-12.127803222281061,8.343429054229503,-16.722603525056357,7.533002919505765,8.343429054229503
481,-14.803532223995088,3.708264040212418,9.93814084059931,-5.547634091891335,-9.255898132103752,9.93814084059931,3,8.881784197001252e-15,-4.505174851483231,-11.826452117132307,8.126303630210225,-16.331626968615538,7.321277265649076,8.126303630210225
482,-14.51804285852444,3.33456082776151,9.989337533323893,-5.591741015381465,-8.926301843142976,9.989337533323893,4,7.160723346098895e-15,-4.407755590560327,-11.522133137107236,7.890425310923365,-15.929888727667564,7.114377546546909,7.890425310923365
483,-14.232492267994049,2.964627841126713,10.036789753858605,-5.633932213433668,-8.59856005456038,10.036789753858605,3,3.972054645195637e-15,-4.303058318395127,-11.215108369689743,7.636951457112637,-15.51816668808487,6.9120500512946155,7.636951457112637
484,-13.947189134379853,2.5991527356318063,10.0801721297125,-5.674018199374022,-8.27317093500583,10.0801721297125,3,8.881784197001252e-15,-4.191824252205846,-10.905569889488586,7.367567249054757,-15.097394141694432,6.71374563728274,7.367567249054757
485,-13.662426717872709,2.238832757427604,10.119134456387012,-5.711796980222552,-7.950629737650155,10.119134456387012,3,6.4047456679787536e-15,-4.075032939278033,-10.593626400126658,7.084512928970571,-14.668659339404691,6.518593460848624,7.084512928970571
486,-13.378481796471512,1.8843719997747324,10.15330328824779,-5.74705489834839,-7.631426898123122,10.15330328824779,6,1.475552811121985e-14,-3.953909118488349,-10.279289407226704,6.790595838055968,-14.233198525715054,6.325380288738355,6.790595838055968
487,-13.095613594186968,1.5364782775024164,10.182283899366292,-5.779567658342276,-7.316045935844692,10.182283899366292,4,7.944109290391274e-15,-3.8299225465873876,-9.962459187307111,6.48918495161734,-13.792381733894498,6.1325366407197235,6.48918495161734
488,-12.814062695961145,1.1958595854543814,10.205662646789197,-5.809101555253381,-7.004961140707763,10.205662646789197,3,7.105427357601002e-15,-3.704780015957305,-9.64291095476263,6.184186190591221,-13.347690970719935,5.938130938805325,6.184186190591221
489,-12.534049950580672,0.8632201086917559,10.223009769908174,-5.835414920944458,-6.698635029636214,10.223009769908174,4,1.467511591522657e-14,-3.5804090603193526,-9.320281778142713,5.87999750954919,-12.900690838462065,5.73987271782336,5.87999750954919
490,-12.25577536613389,0.5392557563146378,10.233882658783632,-5.8582598049096255,-6.397515561224264,10.233882658783632,5,2.1683198553528094e-14,-3.458933159947505,-8.994058952008366,5.581443597749078,-12.452992111955872,5.535125792060861,5.581443597749078
491,-11.97941700585559,0.2246491974655891,10.237829620868323,-5.877383904195,-6.10203310166059,10.237829620868323,4,1.004859173557616e-14,-3.34263860218278,-8.66357068373086,5.293690937743784,-12.006209285913641,5.32093208154808,5.293690937743784
492,-11.705129895393302,-0.0799356121750919,10.23439416902022,-5.892532753784197,-5.812597141609105,10.23439416902022,5,3.552713678800501e-15,-3.233933507385291,-8.327980095245598,5.022144894234613,-11.56191360263089,5.094046587860307,5.022144894234613
493,-11.433044955450836,-0.373859411947947,10.223119843469854,-5.903452183699392,-5.529592771751445,10.223119843469854,5,6.217248937900877e-15,-3.135299874394925,-7.986283655281169,4.772331398468633,-11.121583529676094,4.850983780886244,4.772331398468633
494,-11.163267976185375,-0.6565141076585782,10.203555566115892,-5.909891041921977,-5.253376934263399,10.203555566115892,3,8.379058453350832e-15,-3.049239812782293,-7.637315233409372,4.549766594480851,-10.686555046191664,4.588075420627079,4.549766594480851
495,-10.895878651376538,-0.9273296945242966,10.175261506945215,-5.911604172950417,-4.984274478426121,10.175261506945215,6,4.440892098500626e-15,-2.97821739327053,-7.279756987785123,4.35981847112343,-10.257974381055654,4.301539594514593,4.35981847112343
496,-10.630929690919777,-1.1857815699630263,10.13781541963313,-5.9083556304414016,-4.722574060478375,10.13781541963313,4,1.9459014222361976e-14,-2.9245977478529253,-6.912158248010816,4.207564975077355,-9.836755995863742,3.987560500157891,4.207564975077355
497,-10.368446029265549,-1.4313981491133267,10.090819376993672,-5.899922089189436,-4.468523940076111,10.090819376993672,4,1.0395861869767154e-14,-2.89058517735333,-6.532963418818593,4.097653354420515,-9.423548596171923,3.642378241465263,4.097653354420515
498,-10.108424144665118,-1.663768669733486,10.033906807945831,-5.886096407199302,-4.222327737465816,10.033906807945831,3,8.747542958250513e-15,-2.878162072261644,-6.140549697738955,4.034165504693059,-9.018711770000598,3.2623876254773108,4.034165504693059
499,-9.850831499158067,-1.88255104805634,9.966749707666358,-5.866691273607204,-3.9841402255508647,9.966749707666358,5,2.8591206918129104e-14,-2.889030424470642,-5.733275063701711,4.020493881415688,-8.622305488172353,2.844244639231069,4.020493881415688
500,-9.595606101878303,-2.087479625702371,9.889065863759123,-5.8415428637903375,-3.754063238087967,9.889065863759123,3,7.160723346098895e-15,-2.9245576106205475,-5.309536552930791,4.059232123025939,-8.234094163551338,2.384978942310244,4.059232123025939
501,-9.342656188302009,-2.278372632703089,9.800625916270397,-5.810514410502548,-3.532141777799459,9.800625916270397,5,3.996802888650564e-15,-2.9857279744844596,-4.867838300635754,4.152083929513821,-7.8535662751202135,1.8821103261512948,4.152083929513821
502,-9.091859995481483,-2.4551391860403493,9.701260051144889,-5.773499590760917,-3.318360404720567,9.701260051144889,4,3.66205343881779e-15,-3.0731015418566554,-4.406868207845241,4.299793009750243,-7.479969749701896,1.3337666659885854,4.299793009750243
503,-8.84306559821921,-2.617785649720697,9.59086411824346,-5.730425623969953,-3.112639974249257,9.59086411824346,3,8.140289677804162e-15,-3.186780983822268,-3.925581417709068,4.502096097115263,-7.112362401531335,0.7388004338868002,4.502096097115263
504,-8.59609075376559,-2.7664212036835405,9.469404968944623,-5.681255978724566,-2.914834775041025,9.469404968944623,3,1.3937610911152391e-14,-3.3263877195689946,-3.4232880894511726,4.757700193394966,-6.749675809020167,0.09690036988217798,4.757700193394966
505,-8.350722683266913,-2.901262506414506,9.336924826564896,-5.625992594840709,-2.724730088426204,9.336924826564896,3,1.633499927122763e-14,-3.4910478319629723,-2.899742283882219,5.064284386966553,-6.390790115845191,-0.5913055480807534,5.064284386966553
506,-8.10671769707965,-3.022637390650166,9.193544536236118,-5.564677543864908,-2.5420401532147423,9.193544536236118,4,4.720733054568282e-15,-3.679388267664913,-2.355228171258124,5.418525847226838,-6.034616438923036,-1.3241600964067888,5.418525847226838
507,-7.863800548236735,-3.130987602626179,9.039465589104044,-5.4973940754314565,-2.366406472805278,9.039465589104044,5,1.3368855554576671e-14,-3.8895436130324637,-1.7906392929564476,5.816148955612017,-5.680182905988911,-2.098904320076016,5.816148955612017
