k2_reduced,energy_meV,baseline_weight,corrected_weight,delta_weight,baseline_iterations,corrected_iterations,baseline_final_hopping_norm,corrected_final_hopping_norm
0.7317073170731707,-0.8333333333333286,0.11507557123616508,0.14109506719117193,0.026019495955006855,105.0,75.0,7.828242251015473e-11,7.01024595608504e-11
0.7317073170731707,0.0,0.1398854734374554,0.16893016656695947,0.029044693129504084,90.0,72.0,9.368037411555388e-11,9.736937238218944e-11
0.7317073170731707,0.8333333333333428,0.18890081240244472,0.19005089074106807,0.0011500783386233504,73.0,69.0,7.569502116419944e-11,9.427260390817555e-11
0.7317073170731707,1.6666666666666714,0.2655579412127656,0.18685852353698215,-0.07869941767578345,71.0,91.0,7.987147316761584e-11,8.457806918400716e-11
0.7317073170731707,2.5,0.29800834290805067,0.16812254935319051,-0.12988579355486016,74.0,115.0,7.97917914055392e-11,8.825048400526773e-11
0.7317073170731707,3.333333333333343,0.22281724337881012,0.14289350740658097,-0.07992373597222915,65.0,126.0,8.968069431448101e-11,8.993984281548144e-11
0.7317073170731707,4.166666666666671,0.131967781885997,0.11787564461823531,-0.014092137267761692,48.0,129.0,7.164708779328343e-11,8.671650888376812e-11
0.7317073170731707,5.0,0.06383070106074273,0.09435043553370928,0.030519734472966548,30.0,127.0,9.592487646199469e-11,8.480791297289988e-11
0.7317073170731707,5.833333333333343,0.03410330270964869,0.0723883744303373,0.03828507172068861,22.0,121.0,7.406315102079641e-11,9.431439155661505e-11
0.7317073170731707,6.666666666666671,0.021631764708962973,0.05938000801008725,0.03774824330112428,18.0,113.0,8.580926442889333e-11,8.850482706073095e-11
0.7317073170731707,7.5,0.015229212032459284,0.05171324943888882,0.03648403740642953,16.0,102.0,5.6825734907845326e-11,9.316274982696144e-11
0.7317073170731707,8.333333333333343,0.011449377970172646,0.04512957581159079,0.033680197841418145,15.0,89.0,2.175088072117937e-11,8.617831506552902e-11
0.7317073170731707,9.166666666666671,0.009003625329822459,0.03779980979263049,0.028796184462808034,14.0,73.0,1.6199672049788002e-11,8.444271541333228e-11
0.7317073170731707,10.0,0.007316066584817151,0.02845533690524369,0.02113927032042654,13.0,54.0,2.0541035927753e-11,7.406131197805355e-11
0.7317073170731707,10.833333333333343,0.006094886157502899,0.017402508910815146,0.011307622753312247,12.0,34.0,4.0461409022548434e-11,5.833352493125553e-11
0.7317073170731707,11.666666666666671,0.005178108601915918,0.010399221418629664,0.005221112816713746,12.0,22.0,1.0560205544752243e-11,7.757583390362098e-11
0.7317073170731707,12.5,0.004469406900152897,0.00735329839672493,0.002883891496572033,11.0,17.0,3.7399762373572426e-11,9.059370397184145e-11
0.7317073170731707,13.333333333333343,0.003908308836408029,0.005734415374072583,0.0018261065376645545,11.0,15.0,1.3023608110029073e-11,3.221351236967713e-11
0.7317073170731707,14.166666666666671,0.0034551555146604125,0.004711719794981764,0.0012565642803213516,10.0,13.0,7.295380004877402e-11,7.031760104725011e-11
0.7317073170731707,15.0,0.003082982473929379,0.003996796883817269,0.0009138144098878899,10.0,12.0,3.151278142049887e-11,5.944187147187275e-11
0.7317073170731707,15.833333333333343,0.0027728918549036596,0.0034643888620650197,0.0006914970071613602,10.0,12.0,1.4240973498931755e-11,8.415768803137212e-12
0.7317073170731707,16.66666666666667,0.002511292060813372,0.0030505844939097324,0.0005392924330963602,10.0,11.0,6.698835577674812e-12,2.2758551164893177e-11
0.7317073170731707,17.5,0.0022881868622474607,0.0027189111986635705,0.00043072433641610976,9.0,10.0,6.911715599191311e-11,9.833756136174684e-11
0.7317073170731707,18.333333333333343,0.0020960794302327434,0.0024468107297366047,0.00035073129950386134,9.0,10.0,3.754177999872674e-11,3.3712083853113215e-11
0.7317073170731707,19.16666666666667,0.0019292498958985605,0.0022194679915444977,0.0002902180956459372,9.0,10.0,2.093120376611858e-11,1.2792168684529765e-11
0.7317073170731707,20.0,0.0017832670231193834,0.0020266931625809734,0.00024342613946159,9.0,10.0,1.1952468686438259e-11,5.260848221004561e-12
0.7560975609756098,-80.0,0.0010123066331883157,0.001090927156873013,7.862052368469733e-05,8.0,8.0,1.5195108516714248e-11,3.1612272985696685e-11
0.7560975609756098,-79.16666666666667,0.0010772661972190142,0.0011662529479390586,8.898675072004439e-05,8.0,8.0,2.0704790040595613e-11,4.266506269533056e-11
0.7560975609756098,-78.33333333333333,0.0011497204303532109,0.0012509845192474876,0.0001012640888942767,8.0,8.0,2.851871264117988e-11,5.799216500004848e-11
0.7560975609756098,-77.5,0.001230971791896624,0.0013468913974527732,0.0001159196055561492,8.0,8.0,3.97880175890093e-11,7.94300759385068e-11
0.7560975609756098,-76.66666666666667,0.0013226327990409474,0.0014561989599451617,0.00013356616090421432,8.0,9.0,5.63754748254218e-11,3.1643908457244097e-12
0.7560975609756098,-75.83333333333333,0.0014267218470892502,0.001581740877903213,0.00015501903081396266,8.0,9.0,8.142836296235567e-11,4.626685790799962e-12
0.7560975609756098,-75.0,0.001545796236142691,0.001727175627926237,0.00018137939178354589,9.0,9.0,2.954911024207611e-12,6.850063874251603e-12
0.7560975609756098,-74.16666666666667,0.0016831401780676514,0.0018973002126678837,0.00021416003460023232,9.0,9.0,4.8389671867006114e-12,1.030421714550733e-11
0.7560975609756098,-73.33333333333333,0.001843035859193683,0.002098515039551335,0.00025547918035765185,9.0,9.0,8.415217714099971e-12,1.5808832358538457e-11
0.7560975609756098,-72.5,0.0020311631151729015,0.002339530433735144,0.0003083673185622425,9.0,9.0,1.572367816970198e-11,2.4911113162098947e-11
0.7560975609756098,-71.66666666666667,0.0022552039192786652,0.002632471715580943,0.00037726779630227773,9.0,9.0,3.177578672707162e-11,4.0773389023103436e-11
0.7560975609756098,-70.83333333333333,0.00252578363183686,0.002994665696842405,0.0004688820650055451,9.0,9.0,6.959794560227864e-11,7.057380582035664e-11
0.7560975609756098,-70.0,0.0028579867687286973,0.0034516414871523676,0.0005936547184236703,10.0,10.0,7.914577586343086e-12,5.047181684665828e-12
0.7560975609756098,-69.16666666666667,0.0032738960394463642,0.004042402686623118,0.000768506647176754,10.0,10.0,2.3060563935934304e-11,1.0836377047019551e-11
0.7560975609756098,-68.33333333333333,0.0038070492949089187,0.004829199397015971,0.0010221501021070519,10.0,10.0,7.512873189300686e-11,2.8666235436317653e-11
0.7560975609756098,-67.5,0.004510719072533446,0.005916853149177999,0.0014061340766445525,11.0,10.0,2.1618275309691476e-11,9.749139577336772e-11
0.7560975609756098,-66.66666666666667,0.005474409323413524,0.007494158472337862,0.0020197491489243385,12.0,11.0,9.414382553813095e-12,3.730881511656944e-11
0.7560975609756098,-65.83333333333333,0.006859782687529753,0.009932030599547247,0.003072247912017494,12.0,12.0,7.264384127249377e-11,1.544072931194766e-11
0.7560975609756098,-65.0,0.008988575825511852,0.014048818402318804,0.005060242576806952,14.0,13.0,1.3515577155580558e-11,1.960032733079752e-11
0.7560975609756098,-64.16666666666667,0.012594301390485325,0.021962719157652338,0.009368417767167013,15.0,14.0,6.919869583495039e-11,8.42940562691276e-11
0.7560975609756098,-63.33333333333333,0.01970509636978847,0.04045905147798668,0.020753955108198212,18.0,17.0,9.444922481164306e-11,9.77575382479294e-11
0.7560975609756098,-62.5,0.03687648662740658,0.09288848938410318,0.056012002756696606,25.0,26.0,7.98431378724304e-11,8.346747388646332e-11
0.7560975609756098,-61.666666666666664,0.07180989586686354,0.16854704989206284,0.0967371540251993,35.0,46.0,8.165496119654081e-11,8.039757473878976e-11
0.7560975609756098,-60.83333333333333,0.11270037859554785,0.162550628706337,0.04985025011078914,36.0,67.0,5.986355476297547e-11,8.729511512102162e-11
0.7560975609756098,-60.0,0.1457678503537375,0.13244024839015703,-0.01332760196358046,25.0,84.0,6.587571120373105e-11,9.11098413420959e-11
0.7560975609756098,-59.166666666666664,0.14809735015884548,0.10741021859667324,-0.04068713156217224,41.0,98.0,6.891264359820526e-11,8.39062511817177e-11
0.7560975609756098,-58.33333333333333,0.1285019047287091,0.08887361799970249,-0.039628286729006604,59.0,109.0,9.735753818092854e-11,8.171353050849388e-11
0.7560975609756098,-57.5,0.10678092105070916,0.07535751506251032,-0.031423405988198844,75.0,117.0,7.747668252628265e-11,8.674732177573186e-11
0.7560975609756098,-56.666666666666664,0.08906490676881441,0.06556907735479992,-0.0234958294140145,87.0,123.0,8.396116557118616e-11,8.343782661159772e-11
0.7560975609756098,-55.83333333333333,0.07582963186730708,0.058608358226230006,-0.017221273641077076,96.0,129.0,8.949950011705838e-11,8.623147324629471e-11
0.7560975609756098,-55.0,0.06638672774165912,0.053887369213328214,-0.012499358528330902,103.0,137.0,9.026677677044169e-11,8.371908257685258e-11
0.7560975609756098,-54.166666666666664,0.06001339725023499,0.05106671516832895,-0.008946682081906042,111.0,143.0,9.428265913155405e-11,8.627358151310668e-11
0.7560975609756098,-53.33333333333333,0.05619550547745101,0.05006872686421109,-0.006126778613239917,119.0,147.0,8.658714009779663e-11,8.69107312389977e-11
0.7560975609756098,-52.5,0.05471269728153575,0.05128495472419725,-0.0034277425573384993,124.0,149.0,9.327336205208895e-11,8.423497229631033e-11
0.7560975609756098,-51.666666666666664,0.05584960710812597,0.05627651070915965,0.00042690360103368047,127.0,148.0,8.923893490188988e-11,8.768030091388277e-11
0.7560975609756098,-50.83333333333333,0.06113334104324863,0.06548822757340901,0.004354886530160383,127.0,144.0,8.217172290711558e-11,8.406268388311734e-11
0.7560975609756098,-50.0,0.07184991358644312,0.07462380298883685,0.002773889402393731,122.0,134.0,8.106795303792764e-11,9.86346661797908e-11
0.7560975609756098,-49.166666666666664,0.08281054086367373,0.08234925284540652,-0.00046128801826721133,108.0,140.0,9.043590178240048e-11,9.958520944219412e-11
0.7560975609756098,-48.33333333333333,0.08948995470795183,0.08572546495100916,-0.003764489756942671,127.0,154.0,8.44426011408881e-11,9.031838711331719e-11
0.7560975609756098,-47.5,0.08766832460366392,0.08211006354567658,-0.005558261057987332,139.0,163.0,8.75140811398627e-11,8.7106778666596e-11
0.7560975609756098,-46.666666666666664,0.08276512421479534,0.0769700149045685,-0.005795109310226837,147.0,168.0,8.636676479476103e-11,8.73090034596432e-11
0.7560975609756098,-45.83333333333333,0.07760737639738415,0.07203150516583467,-0.00557587123154947,152.0,170.0,8.6074190159831e-11,9.202823063431847e-11
0.7560975609756098,-45.0,0.0723577339731922,0.06722276537799085,-0.00513496859520135,154.0,170.0,9.420054655215247e-11,9.27251168298679e-11
0.7560975609756098,-44.166666666666664,0.06689289998635367,0.06233920329810645,-0.004553696688247219,154.0,168.0,9.657109994283519e-11,9.039971463154841e-11
0.7560975609756098,-43.33333333333333,0.06108012183895643,0.05718719291647624,-0.0038929289224801933,152.0,163.0,9.036041822300855e-11,9.75341697866266e-11
0.7560975609756098,-42.5,0.05478272274332113,0.05156695361753948,-0.003215769125781656,147.0,156.0,8.495263858916389e-11,9.201098483382804e-11
0.7560975609756098,-41.666666666666664,0.04782917754866044,0.04523364653086094,-0.002595531017799496,138.0,145.0,8.30163628557978e-11,9.080763629423362e-11
0.7560975609756098,-40.83333333333333,0.03995991224535232,0.037837105459264594,-0.0021228067860877275,123.0,129.0,9.525994278066171e-11,8.320190704450733e-11
0.7560975609756098,-40.0,0.030764271763048426,0.028865752069985914,-0.0018985196930625114,101.0,104.0,9.813712973384052e-11,9.006868877882673e-11
0.7560975609756098,-39.166666666666664,0.020212020017694968,0.018487990584019235,-0.0017240294336757327,71.0,71.0,7.232593487801845e-11,7.736403988553162e-11
0.7560975609756098,-38.33333333333333,0.012369157136730409,0.011415707591891205,-0.0009534495448392036,45.0,46.0,8.648587898207879e-11,8.746656607122581e-11
0.7560975609756098,-37.5,0.009183125013839076,0.008626676352249854,-0.000556448661589222,34.0,36.0,7.0856823249102e-11,5.611160479863752e-11
0.7560975609756098,-36.666666666666664,0.007888545344271048,0.007478378270913458,-0.00041016707335758944,28.0,30.0,9.615796146206658e-11,8.74253073487014e-11
0.7560975609756098,-35.83333333333333,0.007391018822333722,0.007042333395509777,-0.00034868542682394473,25.0,27.0,6.967964488458776e-11,7.184143795491606e-11
0.7560975609756098,-35.0,0.007364488571073965,0.007037738345518468,-0.0003267502255554968,24.0,25.0,2.6592987874271676e-11,6.293372590409582e-11
0.7560975609756098,-34.166666666666664,0.0077208689912531756,0.00738937185949963,-0.0003314971317535456,23.0,24.0,7.948315731482616e-11,6.268201312782372e-11
0.7560975609756098,-33.33333333333333,0.008488125049828045,0.008125753591813818,-0.00036237145801422746,23.0,24.0,8.681456918642657e-11,7.89249892409151e-11
0.7560975609756098,-32.5,0.009803673633580524,0.009375035147225763,-0.00042863848635476057,24.0,25.0,3.6479360923087066e-11,7.267429339318498e-11
0.7560975609756098,-31.666666666666664,0.011984494209061463,0.01142831024515256,-0.0005561839639089024,25.0,26.0,3.9109899120465926e-11,5.994850606908492e-11
0.7560975609756098,-30.83333333333333,0.015749040911286247,0.01493600268965239,-0.0008130382216338574,26.0,28.0,8.407063476738513e-11,3.8265840625839833e-11
0.7560975609756098,-30.0,0.02292804200873821,0.02152448088412328,-0.0014035611246149306,28.0,30.0,7.672740965838017e-11,9.737756304352799e-11
0.7560975609756098,-29.166666666666664,0.0391979137860149,0.03611508821085065,-0.003082825575164247,34.0,34.0,6.650307525486329e-11,8.691179748138188e-11
0.7560975609756098,-28.33333333333333,0.08491027389983588,0.07646692678595231,-0.008443347113883573,47.0,48.0,7.149112454215825e-11,5.923496436533203e-11
0.7560975609756098,-27.5,0.16776227175812197,0.15910749372206107,-0.008654778036060906,72.0,74.0,8.052728322077543e-11,9.538140424775138e-11
0.7560975609756098,-26.666666666666664,0.1715810684803887,0.17183729396674433,0.00025622548635562126,91.0,99.0,7.732065734704749e-11,8.552096849598823e-11
0.7560975609756098,-25.83333333333333,0.1322325458043238,0.13414587377553272,0.0019133279712089113,103.0,111.0,8.900633303355949e-11,7.233039035855233e-11
0.7560975609756098,-25.0,0.11151389500215943,0.11490541056166642,0.003391515559506994,118.0,121.0,8.925669060971682e-11,9.872408137463175e-11
0.7560975609756098,-24.166666666666664,0.10302334521321839,0.10990607379396812,0.006882728580749731,114.0,117.0,9.30192610566001e-11,9.797074487165943e-11
0.7560975609756098,-23.33333333333333,0.10034678639704181,0.11044885834490327,0.01010207194786146,91.0,104.0,9.668298121641631e-11,9.655535122587542e-11
0.7560975609756098,-22.5,0.100639980535151,0.10496528487134223,0.00432530433619123,105.0,96.0,8.989137197415246e-11,8.24580048557963e-11
0.7560975609756098,-21.666666666666664,0.09989693796586638,0.09496858959435837,-0.004928348371508004,114.0,102.0,8.136413785821841e-11,9.436799879750286e-11
0.7560975609756098,-20.83333333333333,0.09876346376040793,0.0887696456039818,-0.009993818156426124,121.0,107.0,8.577854443190452e-11,8.297520036136693e-11
0.7560975609756098,-20.0,0.09804693038685275,0.0859238970163089,-0.012123033370543851,125.0,109.0,8.606571671619001e-11,8.011230453948488e-11
0.7560975609756098,-19.166666666666664,0.09850048582744614,0.08497660839042478,-0.013523877437021353,126.0,107.0,8.587911890631888e-11,8.998764745224483e-11
0.7560975609756098,-18.33333333333333,0.10088586639683277,0.08552600898299466,-0.015359857413838107,124.0,103.0,9.067675012077909e-11,8.004185059792416e-11
0.7560975609756098,-17.5,0.10598990479470982,0.08740447768567614,-0.018585427109033686,120.0,96.0,8.326464252233992e-11,7.805166054992426e-11
0.7560975609756098,-16.666666666666664,0.11464130013120223,0.0903853539063275,-0.02425594622487473,113.0,86.0,8.125863787140696e-11,9.280118374515919e-11
0.7560975609756098,-15.833333333333329,0.12770276564232477,0.09396790405280477,-0.03373486158952001,103.0,75.0,7.981471993978595e-11,8.124129731839698e-11
0.7560975609756098,-15.0,0.14576292033850768,0.09708442494988723,-0.04867849538862046,89.0,62.0,9.2134543683481e-11,9.193346098175112e-11
0.7560975609756098,-14.166666666666657,0.16628754737791504,0.0978463152266246,-0.06844123215129044,72.0,50.0,7.039288795526295e-11,8.923510612653144e-11
0.7560975609756098,-13.333333333333329,0.1618347846090919,0.09411217338792986,-0.06772261122116204,49.0,45.0,8.180053807031058e-11,5.4815433557249753e-11
0.7560975609756098,-12.5,0.09272836779957927,0.08549652438678843,-0.007231843412790845,38.0,45.0,5.256251891716641e-11,9.93411843902324e-11
0.7560975609756098,-11.666666666666657,0.04984430273628655,0.07496396668749059,0.025119663951204033,51.0,48.0,8.644245583518152e-11,8.49060679618764e-11
0.7560975609756098,-10.833333333333329,0.041102971988334965,0.06914011861381532,0.028037146625480354,79.0,70.0,8.301452425286766e-11,7.747133582764106e-11
0.7560975609756098,-10.0,0.042690807045479805,0.06947121226047485,0.02678040521499505,105.0,97.0,8.148622405272823e-11,9.461425287780432e-11
0.7560975609756098,-9.166666666666657,0.04664334129893608,0.07564545674204268,0.029002115443106595,121.0,114.0,8.618673210632682e-11,9.492813530607755e-11
0.7560975609756098,-8.333333333333329,0.05147244308560703,0.08348150291282015,0.032009059827213124,130.0,122.0,8.999345603242022e-11,9.289491770698661e-11
0.7560975609756098,-7.5,0.05678277794073324,0.09017526105596556,0.03339248311523232,134.0,124.0,9.533027318365989e-11,8.527506148651534e-11
0.7560975609756098,-6.666666666666657,0.06244464157068614,0.09532098179037354,0.032876340219687404,135.0,121.0,8.866351552414322e-11,8.961954935947049e-11
0.7560975609756098,-5.833333333333329,0.06843823425688123,0.09926401876179676,0.030825784504915535,133.0,116.0,8.350413568469336e-11,7.988286861227051e-11
0.7560975609756098,-5.0,0.07482282166989108,0.10279489179579247,0.027972070125901388,128.0,109.0,8.778881654685347e-11,9.399266702380945e-11
0.7560975609756098,-4.166666666666657,0.08176066445112663,0.10727214301387934,0.02551147856275271,121.0,104.0,9.078581841428029e-11,9.282471893788016e-11
0.7560975609756098,-3.3333333333333286,0.08961003117469535,0.11496843849370714,0.02535840731901179,112.0,101.0,9.867357842781976e-11,9.590132508557721e-11
0.7560975609756098,-2.5,0.09917761285979414,0.1295938450469533,0.03041623218715915,102.0,99.0,9.471412013319596e-11,9.172513841755796e-11
0.7560975609756098,-1.6666666666666572,0.1124284601421501,0.15627266462173134,0.043844204479581234,91.0,95.0,8.309843107594456e-11,9.737802059564814e-11
0.7560975609756098,-0.8333333333333286,0.1346875209645345,0.1957178391832081,0.06103031821867358,78.0,88.0,9.531378662264198e-11,9.445663004907299e-11
0.7560975609756098,0.0,0.18136684550159227,0.22330511469132844,0.04193826918973617,65.0,77.0,6.889121220158829e-11,8.021203542173985e-11
0.7560975609756098,0.8333333333333428,0.2694545921439163,0.20941133417841695,-0.060043257965499364,62.0,73.0,8.047540906553617e-11,9.560738369756751e-11
0.7560975609756098,1.6666666666666714,0.2992738618970591,0.18046244248128596,-0.11881141941577317,78.0,84.0,9.86451532502637e-11,7.754992547021477e-11
0.7560975609756098,2.5,0.21929184308989794,0.14687306689668778,-0.07241877619321016,82.0,83.0,9.232900230665427e-11,9.423122196303835e-11
0.7560975609756098,3.333333333333343,0.12237501395478204,0.11136688427713935,-0.011008129677642683,76.0,77.0,8.809814560739611e-11,7.609583161893858e-11
0.7560975609756098,4.166666666666671,0.0683942798925823,0.0798809255482161,0.011486645655633801,62.0,67.0,7.393162291328947e-11,8.89543648830803e-11
0.7560975609756098,5.0,0.039350659107530064,0.06009700656457893,0.020746347457048862,41.0,58.0,9.562867021036589e-11,9.984792731275343e-11
0.7560975609756098,5.833333333333343,0.023438754232514288,0.044564290572721564,0.021125536340207276,27.0,51.0,7.345742863162266e-11,9.154589956512398e-11
0.7560975609756098,6.666666666666671,0.01590084348412837,0.02910396671610656,0.01320312323197819,21.0,39.0,5.636602100341213e-11,8.478640090288672e-11
0.7560975609756098,7.5,0.011758683579346665,0.017039654757077912,0.005280971177731247,18.0,26.0,4.02480258777109e-11,8.008038622770038e-11
0.7560975609756098,8.333333333333343,0.009169624131680496,0.011396663680152842,0.0022270395484723458,16.0,20.0,3.866269695905829e-11,5.50233549353437e-11
0.7560975609756098,9.166666666666671,0.007415392353422926,0.008548321205981856,0.0011329288525589298,15.0,17.0,1.8426899254009376e-11,4.563072634551018e-11
0.7560975609756098,10.0,0.006159378944077364,0.006816085336550938,0.0006567063924735736,14.0,15.0,1.6006910836639776e-11,5.7060415755222725e-11
0.7560975609756098,10.833333333333343,0.005222771189359915,0.005640061218997533,0.00041729002963761773,13.0,14.0,2.2631921962760052e-11,3.4228348552116754e-11
0.7560975609756098,11.666666666666671,0.004502007317304592,0.004786098585058725,0.0002840912677541333,12.0,13.0,4.81184578003893e-11,3.857529588501435e-11
0.7560975609756098,12.5,0.003933173418852813,0.004137325053954981,0.00020415163510216754,12.0,12.0,1.3429622072613718e-11,7.132975005403761e-11
0.7560975609756098,13.333333333333343,0.003474837788708051,0.0036280566532945363,0.0001532188645864854,11.0,12.0,4.9363509290918246e-11,1.832714063408994e-11
0.7560975609756098,14.166666666666671,0.003099062684465938,0.0032181995942251566,0.00011913690975921864,11.0,11.0,1.8017392712620683e-11,6.368477808304544e-11
0.7560975609756098,15.0,0.002786387269293353,0.0028817577092211514,9.537043992779862e-05,11.0,11.0,6.988135339134452e-12,2.2432303429145307e-11
0.7560975609756098,15.833333333333343,0.002522879806260614,0.002601081732737144,7.820192647653001e-05,10.0,11.0,4.563841869044732e-11,8.502936485724743e-12
0.7560975609756098,16.66666666666667,0.002298330836191334,0.0023637461329445806,6.541529675324663e-05,10.0,10.0,2.128257013652712e-11,5.49912684286944e-11
0.7560975609756098,17.5,0.002105105556997155,0.00216074140378852,5.563584679136495e-05,10.0,10.0,1.0305293931261904e-11,2.5451167480315834e-11
0.7560975609756098,18.333333333333343,0.001937392331834679,0.001985373179384478,4.798084754979921e-05,10.0,10.0,5.161640240358266e-12,1.2288995943871555e-11
0.7560975609756098,19.16666666666667,0.0017906973961708413,0.0018325633794488475,4.18659832780062e-05,9.0,10.0,5.830279238935718e-11,6.161383996281595e-12
0.7560975609756098,20.0,0.0016614971231147394,0.0016983909667541933,3.689384363945395e-05,9.0,9.0,3.3185502714602855e-11,7.05645648003302e-11
0.7804878048780488,-80.0,0.0009325356582329029,0.0009705560645733502,3.802040634044723e-05,8.0,8.0,1.0338560328463895e-11,1.4164523328147355e-11
0.7804878048780488,-79.16666666666667,0.000987783232853221,0.0010304061704949985,4.262293764177756e-05,8.0,8.0,1.4224149546982358e-11,1.906385286459199e-11
0.7804878048780488,-78.33333333333333,0.001048875851244639,0.00109686721242315,4.7991361178511193e-05,8.0,8.0,1.9881114673843606e-11,2.5925421519541345e-11
0.7804878048780488,-77.5,0.0011167433111535445,0.0011710359173432688,5.429260618972434e-05,8.0,8.0,2.8307936024578607e-11,3.568510977628412e-11
0.7804878048780488,-76.66666666666667,0.0011925175156588402,0.0012542571408792045,6.17396252203643e-05,8.0,8.0,4.1183682892971055e-11,4.982539126164888e-11
0.7804878048780488,-75.83333333333333,0.001277589270905106,0.0013481963137017842,7.060704279667819e-05,8.0,8.0,6.1424270342098e-11,7.076494025315023e-11
0.7804878048780488,-75.0,0.001373685033491096,0.0014549382787721955,8.125324528109935e-05,8.0,9.0,9.424309957451196e-11,2.2858191571942616e-12
0.7804878048780488,-74.16666666666667,0.0014829721752594722,0.001577124253471747,9.415207821227467e-05,9.0,9.0,3.675784162277327e-12,3.544449837319621e-12
0.7804878048780488,-73.33333333333333,0.001608205766740644,0.0017181449249103525,0.00010993915816970854,9.0,9.0,6.641599810453191e-12,5.764649270394582e-12
0.7804878048780488,-72.5,0.0017529370512161984,0.0018824179549689958,0.00012948090375279738,9.0,9.0,1.260275766251515e-11,9.950035992494292e-12
0.7804878048780488,-71.66666666666667,0.0019218156927544641,0.0020757954408879213,0.00015397974813345715,9.0,9.0,2.512889105927759e-11,1.8364870199679906e-11
0.7804878048780488,-70.83333333333333,0.0021210382698250976,0.0023061768212611577,0.00018513855143606006,9.0,9.0,5.270936287249117e-11,3.6363791052843815e-11
0.7804878048780488,-70.0,0.002359031588040629,0.002584456459017682,0.00022542487097705318,10.0,9.0,6.32790421460901e-12,7.720024974542919e-11
0.7804878048780488,-69.16666666666667,0.0026475258390196285,0.00292603544224449,0.0002785096032248617,10.0,10.0,1.6130908847832127e-11,1.0293166480108164e-11
0.7804878048780488,-68.33333333333333,0.0030033005552397092,0.0033533230008872864,0.0003500224456475772,10.0,10.0,4.443049201905897e-11,2.711248392237392e-11
0.7804878048780488,-67.5,0.0034511457980116638,0.0039000559188778062,0.00044891012086614246,11.0,10.0,9.095810558751394e-12,7.835036537616823e-11
0.7804878048780488,-66.66666666666667,0.004029141118832036,0.004619146245158589,0.0005900051263265527,11.0,11.0,3.5307950860840444e-11,1.8231746115137167e-11
0.7804878048780488,-65.83333333333333,0.00479865801434983,0.005597845698241462,0.0007991876838916315,12.0,11.0,1.4561170692071803e-11,7.884480121676635e-11
0.7804878048780488,-65.0,0.005864817388416413,0.006989373778603945,0.001124556390187532,12.0,12.0,9.282695440109151e-11,4.1289917708335914e-11
0.7804878048780488,-64.16666666666667,0.00742267003853466,0.009085618644324542,0.0016629486057898818,14.0,13.0,1.3509681181910425e-11,4.0146726097860974e-11
0.7804878048780488,-63.33333333333333,0.009876124518442334,0.01250699186194666,0.002630867343504326,15.0,14.0,4.309011411977527e-11,8.930227076205822e-11
0.7804878048780488,-62.5,0.014204184524983746,0.018790498022922004,0.004586313497938258,18.0,17.0,2.229846552033395e-11,2.5459559707749994e-11
0.7804878048780488,-61.666666666666664,0.02333761383043301,0.032605502327618566,0.009267888497185555,22.0,21.0,8.731303406678579e-11,4.6509332214203556e-11
0.7804878048780488,-60.83333333333333,0.045254176478660736,0.0678214458399425,0.022567269361281762,33.0,29.0,6.12676508280895e-11,8.706629884882598e-11
0.7804878048780488,-60.0,0.07969752321254009,0.13325807818134588,0.053560554968805796,43.0,33.0,5.922332851329351e-11,9.15454873981254e-11
0.7804878048780488,-59.166666666666664,0.11918073477549956,0.1849001641902545,0.06571942941475495,40.0,47.0,8.641103645598135e-11,5.835891367484286e-11
0.7804878048780488,-58.33333333333333,0.15412112600321015,0.1602422660909183,0.0061211400877081434,28.0,68.0,8.480681017158909e-11,8.582371183103201e-11
0.7804878048780488,-57.5,0.15420330232831764,0.12548822187233286,-0.02871508045598478,39.0,85.0,6.043665773353101e-11,8.64626991432717e-11
0.7804878048780488,-56.666666666666664,0.1304248769325685,0.0997573834660931,-0.03066749346647539,58.0,98.0,9.249182102644213e-11,8.419022219703246e-11
0.7804878048780488,-55.83333333333333,0.10588895420289371,0.08184067786665028,-0.02404827633624343,75.0,107.0,7.13963593554396e-11,9.568677797036258e-11
0.7804878048780488,-55.0,0.08691624552922127,0.06941967678926411,-0.017496568739957155,87.0,116.0,8.861222076285741e-11,8.356218552198195e-11
0.7804878048780488,-54.166666666666664,0.07336639218941864,0.0608561354205516,-0.012510256768867037,97.0,126.0,9.297259742077691e-11,8.487343245324199e-11
0.7804878048780488,-53.33333333333333,0.06404198191271614,0.055089503248131506,-0.00895247866458463,108.0,134.0,9.395733404084388e-11,9.865940349999025e-11
0.7804878048780488,-52.5,0.05789694105226616,0.05144693660663689,-0.006450004445629265,118.0,141.0,9.334305505327128e-11,9.626387582993999e-11
0.7804878048780488,-51.666666666666664,0.05419811442223628,0.049529344032133896,-0.004668770390102384,126.0,146.0,9.143725087544738e-11,9.694350059087753e-11
0.7804878048780488,-50.83333333333333,0.0525088059256622,0.04918084484731464,-0.003327961078347555,132.0,149.0,8.79172513783423e-11,9.946028055503839e-11
0.7804878048780488,-50.0,0.05271078449863691,0.05059388330445748,-0.002116901194179434,135.0,150.0,9.745314767054734e-11,9.930878266064491e-11
0.7804878048780488,-49.166666666666664,0.05523368429952329,0.054800537590116195,-0.0004331467094070979,136.0,149.0,9.300951555398728e-11,8.69324914950511e-11
